Orthogroup	AfunestusAfunGA1	AgambiaePEST
OG0007882	AFUN2_014214	AGAP003205
OG0007883	AFUN2_007353	AGAP003225
OG0007884	AFUN2_001426	AGAP028523
OG0007885	AFUN2_014674	AGAP003226
OG0007886	AFUN2_006258	AGAP010821
OG0007887	AFUN2_000577	AGAP010460
OG0007888	AFUN2_007527	AGAP001604
OG0007889	AFUN2_009276	AGAP005559
OG0007890	AFUN2_002146	AGAP001763
OG0007891	AFUN2_012293	AGAP012409
OG0007892	AFUN2_014692	AGAP012389
OG0007893	AFUN2_008214	AGAP012392
OG0007894	AFUN2_000708	AGAP007914
OG0007895	AFUN2_001038	AGAP007936
OG0007896	AFUN2_006713	AGAP007875
OG0007897	AFUN2_005688	AGAP007339
OG0007898	AFUN2_009655	AGAP007338
OG0007899	AFUN2_006800	AGAP010548
OG0007900	AFUN2_009106	AGAP010401
OG0007901	AFUN2_014261	AGAP010397
OG0007902	AFUN2_008306	AGAP003919
OG0007903	AFUN2_012831	AGAP010784
OG0007904	AFUN2_011674	AGAP010926
OG0007905	AFUN2_004080	AGAP010785
OG0007906	AFUN2_013882	AGAP029323
OG0007907	AFUN2_003651	AGAP010789
OG0007908	AFUN2_001576	AGAP028143
OG0007909	AFUN2_008109	AGAP010574
OG0007910	AFUN2_007414	AGAP011583
OG0007911	AFUN2_009981	AGAP004283
OG0007912	AFUN2_008897	AGAP005801
OG0007913	AFUN2_002247	AGAP003977
OG0007914	AFUN2_004977	AGAP004170
OG0007915	AFUN2_001763	AGAP004162
OG0007916	AFUN2_008205	AGAP004166
OG0007917	AFUN2_012336	AGAP002671
OG0007918	AFUN2_007157	AGAP004163
OG0007919	AFUN2_006186	AGAP000941
OG0007920	AFUN2_008590	AGAP005177
OG0007921	AFUN2_001358	AGAP012239
OG0007923	AFUN2_012398	AGAP002491
OG0007924	AFUN2_001474	AGAP008338
OG0007925	AFUN2_013866	AGAP009842
OG0007926	AFUN2_007253	AGAP009617
OG0007927	AFUN2_003106	AGAP008651
OG0007928	AFUN2_004382	AGAP008649
OG0007929	AFUN2_006397	AGAP009177
OG0007930	AFUN2_004032	AGAP012645
OG0007931	AFUN2_003079	AGAP009071
OG0007932	AFUN2_013787	AGAP009072
OG0007933	AFUN2_003395	AGAP009006
OG0007934	AFUN2_013513	AGAP009695
OG0007935	AFUN2_013554	AGAP000093
OG0007936	AFUN2_010228	AGAP009699
OG0007937	AFUN2_013977	AGAP005604
OG0007938	AFUN2_011718	AGAP005120
OG0007939	AFUN2_009482	AGAP001290
OG0007940	AFUN2_007894	AGAP007326
OG0007941	AFUN2_011106	AGAP013277
OG0007942	AFUN2_012105	AGAP001301
OG0007943	AFUN2_005024	AGAP007317
OG0007944	AFUN2_002327	AGAP006990
OG0007945	AFUN2_002557	AGAP005136
OG0007946	AFUN2_010182	AGAP007242
OG0007947	AFUN2_007039	AGAP007246
OG0007948	AFUN2_013999	AGAP005887
OG0007949	AFUN2_007026	AGAP007522
OG0007950	AFUN2_013303	AGAP007397
OG0007951	AFUN2_001450	AGAP007525
OG0007952	AFUN2_005613	AGAP000456
OG0007953	AFUN2_004567	AGAP006170
OG0007954	AFUN2_011114	AGAP029467
OG0007955	AFUN2_001637	AGAP008884
OG0007956	AFUN2_004544	AGAP000274
OG0007957	AFUN2_000521	AGAP011565
OG0007958	AFUN2_003682	AGAP011563
OG0007959	AFUN2_012757	AGAP007614
OG0007960	AFUN2_002004	AGAP007595
OG0007961	AFUN2_000838	AGAP007603
OG0007962	AFUN2_001485	AGAP012007
OG0007963	AFUN2_013128	AGAP002836
OG0007964	AFUN2_005156	AGAP012684
OG0007965	AFUN2_006219	AGAP011178
OG0007966	AFUN2_004327	AGAP007889
OG0007967	AFUN2_003071	AGAP008729
OG0007968	AFUN2_008745	AGAP007825
OG0007969	AFUN2_003285	AGAP008731
OG0007970	AFUN2_000372	AGAP005315
OG0007971	AFUN2_004041	AGAP008253
OG0007972	AFUN2_003129	AGAP008239
OG0007973	AFUN2_010011	AGAP005776
OG0007974	AFUN2_013610	AGAP005049
OG0007975	AFUN2_001781	AGAP007068
OG0007976	AFUN2_013672	AGAP005775
OG0007977	AFUN2_000703	AGAP008399
OG0007978	AFUN2_008178	AGAP008406
OG0007979	AFUN2_001868	AGAP008704
OG0007980	AFUN2_002241	AGAP007991
OG0007981	AFUN2_001317	AGAP029691
OG0007982	AFUN2_008953	AGAP010213
OG0007983	AFUN2_012264	AGAP009138
OG0007984	AFUN2_008136	AGAP028000
OG0007985	AFUN2_004701	AGAP009155
OG0007986	AFUN2_011571	AGAP011517
OG0007987	AFUN2_003011	AGAP005363
OG0007988	AFUN2_003607	AGAP007177
OG0007989	AFUN2_002752	AGAP011518
OG0007990	AFUN2_004656	AGAP006953
OG0007992	AFUN2_014342	AGAP008036
OG0007993	AFUN2_007740	AGAP008059
OG0007994	AFUN2_012118	AGAP009179
OG0007995	AFUN2_008240	AGAP008043
OG0007996	AFUN2_002805	AGAP008050
OG0007997	AFUN2_008545	AGAP005651
OG0007998	AFUN2_002671	AGAP003145
OG0007999	AFUN2_010510	AGAP002805
OG0008000	AFUN2_002139	AGAP002808
OG0008001	AFUN2_003641	AGAP013134
OG0008002	AFUN2_003245	AGAP002812
OG0008003	AFUN2_008255	AGAP003143
OG0008004	AFUN2_012749	AGAP002819
OG0008005	AFUN2_013860	AGAP004370
OG0008006	AFUN2_009521	AGAP000286
OG0008007	AFUN2_000341	AGAP000671
OG0008008	AFUN2_008364	AGAP000624
OG0008009	AFUN2_005740	AGAP008491
OG0008010	AFUN2_013685	AGAP008469
OG0008011	AFUN2_012119	AGAP008493
OG0008012	AFUN2_010324	AGAP006964
OG0008013	AFUN2_000569	AGAP008471
OG0008014	AFUN2_004309	AGAP008473
OG0008015	AFUN2_011375	AGAP006438
OG0008016	AFUN2_012002	AGAP029132
OG0008017	AFUN2_005806	AGAP006442
OG0008018	AFUN2_009915	AGAP010729
OG0008019	AFUN2_012755	AGAP010935
OG0008020	AFUN2_003891	AGAP011824
OG0008021	AFUN2_013757	AGAP028538
OG0008022	AFUN2_003034	AGAP000063
OG0008023	AFUN2_014035	AGAP000057
OG0008024	AFUN2_005286	AGAP000051
OG0008025	AFUN2_008851	AGAP007144
OG0008026	AFUN2_005281	AGAP009667
OG0008027	AFUN2_002053	AGAP009666
OG0008028	AFUN2_008275	AGAP002470
OG0008030	AFUN2_001960	AGAP002309
OG0008031	AFUN2_001128	AGAP000790
OG0008033	AFUN2_011801	AGAP001639
OG0008036	AFUN2_003811	AGAP001622
OG0008037	AFUN2_012474	AGAP010465
OG0008038	AFUN2_001784	AGAP011780
OG0008039	AFUN2_007422	AGAP012319
OG0008040	AFUN2_007930	AGAP010466
OG0008041	AFUN2_005268	AGAP008746
OG0008043	AFUN2_007384	AGAP008752
OG0008044	AFUN2_007222	AGAP008782
OG0008045	AFUN2_014513	AGAP008779
OG0008046	AFUN2_004772	AGAP004221
OG0008047	AFUN2_012234	AGAP007693
OG0008048	AFUN2_006011	AGAP002228
OG0008051	AFUN2_011653	AGAP005659
OG0008052	AFUN2_000654	AGAP002609
OG0008053	AFUN2_002518	AGAP002608
OG0008054	AFUN2_002779	AGAP004411
OG0008055	AFUN2_006536	AGAP002607
OG0008056	AFUN2_012932	AGAP002398
OG0008057	AFUN2_014730	AGAP003942
OG0008058	AFUN2_014269	AGAP029452
OG0008059	AFUN2_005431	AGAP011401
OG0008060	AFUN2_012841	AGAP012101
OG0008061	AFUN2_010017	AGAP011398
OG0008062	AFUN2_002162	AGAP001677
OG0008063	AFUN2_007671	AGAP013279
OG0008064	AFUN2_003808	AGAP000439
OG0008065	AFUN2_014662	AGAP000911
OG0008067	AFUN2_004664	AGAP003369
OG0008068	AFUN2_002405	AGAP013434
OG0008069	AFUN2_001759	AGAP000648
OG0008070	AFUN2_013151	AGAP005375
OG0008071	AFUN2_013217	AGAP000233
OG0008072	AFUN2_008690	AGAP005754
OG0008073	AFUN2_007560	AGAP005735
OG0008074	AFUN2_012093	AGAP007133
OG0008075	AFUN2_007543	AGAP004334
OG0008077	AFUN2_007536	AGAP006261
OG0008078	AFUN2_004865	AGAP012029
OG0008079	AFUN2_000928	AGAP029659
OG0008080	AFUN2_000995	AGAP005282
OG0008081	AFUN2_012498	AGAP008526
OG0008082	AFUN2_009525	AGAP009870
OG0008083	AFUN2_008555	AGAP028422
OG0008084	AFUN2_000871	AGAP005271
OG0008085	AFUN2_012859	AGAP011415
OG0008086	AFUN2_001866	AGAP010385
OG0008087	AFUN2_012298	AGAP010381
OG0008088	AFUN2_012988	AGAP011310
OG0008089	AFUN2_004909	AGAP010384
OG0008090	AFUN2_002906	AGAP008141
OG0008091	AFUN2_011003	AGAP008163
OG0008092	AFUN2_003148	AGAP001949
OG0008093	AFUN2_001643	AGAP011426
OG0008094	AFUN2_003175	AGAP011753
OG0008095	AFUN2_004340	AGAP007302
OG0008096	AFUN2_008327	AGAP012207
OG0008097	AFUN2_005364	AGAP001614
OG0008098	AFUN2_008217	AGAP001620
OG0008099	AFUN2_014340	AGAP010389
OG0008100	AFUN2_003661	AGAP011721
OG0008101	AFUN2_011231	AGAP005878
OG0008102	AFUN2_000856	AGAP003848
OG0008103	AFUN2_006308	AGAP004452
OG0008104	AFUN2_002818	AGAP000340
OG0008105	AFUN2_008526	AGAP010863
OG0008106	AFUN2_001262	AGAP003051
OG0008107	AFUN2_013315	AGAP009902
OG0008108	AFUN2_002686	AGAP029875
OG0008109	AFUN2_007835	AGAP006704
OG0008110	AFUN2_004423	AGAP004487
OG0008111	AFUN2_013969	AGAP012974
OG0008112	AFUN2_003852	AGAP004361
OG0008113	AFUN2_013985	AGAP004302
OG0008114	AFUN2_009387	AGAP000271
OG0008115	AFUN2_011456	AGAP000261
OG0008116	AFUN2_006628	AGAP001822
OG0008117	AFUN2_008264	AGAP004455
OG0008118	AFUN2_002054	AGAP004456
OG0008119	AFUN2_003479	AGAP004457
OG0008120	AFUN2_009637	AGAP001684
OG0008121	AFUN2_009040	AGAP001681
OG0008122	AFUN2_013744	AGAP002385
OG0008123	AFUN2_003604	AGAP001682
OG0008124	AFUN2_001062	AGAP002389
OG0008125	AFUN2_004126	AGAP002619
OG0008126	AFUN2_006971	AGAP003538
OG0008127	AFUN2_003597	AGAP004441
OG0008128	AFUN2_011612	AGAP010699
OG0008129	AFUN2_002231	AGAP010697
OG0008130	AFUN2_002614	AGAP029720
OG0008131	AFUN2_001380	AGAP005390
OG0008132	AFUN2_006419	AGAP011187
OG0008133	AFUN2_006507	AGAP002974
OG0008134	AFUN2_006936	AGAP013509
OG0008135	AFUN2_012609	AGAP002433
OG0008136	AFUN2_006260	AGAP002967
OG0008137	AFUN2_002374	AGAP003779
OG0008138	AFUN2_005841	AGAP008619
OG0008139	AFUN2_012903	AGAP001076
OG0008140	AFUN2_005400	AGAP010685
OG0008141	AFUN2_010037	AGAP002221
OG0008142	AFUN2_012549	AGAP006661
OG0008143	AFUN2_012607	AGAP009012
OG0008144	AFUN2_005750	AGAP012257
OG0008145	AFUN2_009149	AGAP005123
OG0008146	AFUN2_008833	AGAP011056
OG0008147	AFUN2_005827	AGAP002258
OG0008148	AFUN2_012534	AGAP001957
OG0008149	AFUN2_001725	AGAP001958
OG0008150	AFUN2_010471	AGAP004885
OG0008151	AFUN2_007931	AGAP006251
OG0008152	AFUN2_006407	AGAP004886
OG0008153	AFUN2_013271	AGAP000107
OG0008154	AFUN2_007146	AGAP004933
OG0008155	AFUN2_007164	AGAP004893
OG0008156	AFUN2_006615	AGAP002580
OG0008157	AFUN2_001330	AGAP029644
OG0008158	AFUN2_014105	AGAP007249
OG0008159	AFUN2_004793	AGAP007241
OG0008160	AFUN2_010422	AGAP029421
OG0008161	AFUN2_011633	AGAP009031
OG0008162	AFUN2_002048	AGAP001259
OG0008163	AFUN2_003568	AGAP013118
OG0008164	AFUN2_003987	AGAP013357
OG0008165	AFUN2_004805	AGAP003993
OG0008166	AFUN2_010862	AGAP013324
OG0008167	AFUN2_006026	AGAP010550
OG0008168	AFUN2_013639	AGAP010543
OG0008169	AFUN2_006002	AGAP011131
OG0008170	AFUN2_007051	AGAP011132
OG0008171	AFUN2_004753	AGAP029687
OG0008172	AFUN2_005856	AGAP013029
OG0008173	AFUN2_013950	AGAP009426
OG0008174	AFUN2_003631	AGAP009614
OG0008175	AFUN2_008010	AGAP002059
OG0008176	AFUN2_007263	AGAP001406
OG0008177	AFUN2_005446	AGAP004495
OG0008178	AFUN2_012834	AGAP001400
OG0008179	AFUN2_012825	AGAP005215
OG0008180	AFUN2_011807	AGAP006508
OG0008181	AFUN2_013598	AGAP006514
OG0008182	AFUN2_008656	AGAP001737
OG0008183	AFUN2_005000	AGAP003437
OG0008184	AFUN2_011425	AGAP004295
OG0008185	AFUN2_012494	AGAP004374
OG0008186	AFUN2_005722	AGAP001738
OG0008187	AFUN2_003823	AGAP001741
OG0008188	AFUN2_009108	AGAP029156
OG0008189	AFUN2_002068	AGAP005379
OG0008190	AFUN2_011750	AGAP004237
OG0008192	AFUN2_009654	AGAP000848
OG0008193	AFUN2_011796	AGAP006606
OG0008194	AFUN2_002400	AGAP005857
OG0008195	AFUN2_012792	AGAP006774
OG0008196	AFUN2_009045	AGAP005858
OG0008197	AFUN2_003019	AGAP006681
OG0008198	AFUN2_001248	AGAP006596
OG0008199	AFUN2_012146	AGAP004549
OG0008200	AFUN2_005709	AGAP001730
OG0008201	AFUN2_009577	AGAP001729
OG0008202	AFUN2_009117	AGAP004554
OG0008203	AFUN2_008611	AGAP004550
OG0008204	AFUN2_001980	AGAP004552
OG0008205	AFUN2_011678	AGAP006899
OG0008206	AFUN2_013076	AGAP005394
OG0008207	AFUN2_009710	AGAP010205
OG0008208	AFUN2_002254	AGAP010887
OG0008209	AFUN2_008197	AGAP012017
OG0008210	AFUN2_014172	AGAP009682
OG0008211	AFUN2_014036	AGAP009992
OG0008212	AFUN2_014273	AGAP008181
OG0008213	AFUN2_008962	AGAP008438, AGAP012637
OG0008214	AFUN2_006960	AGAP008432
OG0008215	AFUN2_007999	AGAP008434
OG0008216	AFUN2_009310	AGAP007244
OG0008217	AFUN2_003103	AGAP004153
OG0008218	AFUN2_005477	AGAP004149
OG0008219	AFUN2_000506	AGAP004147
OG0008220	AFUN2_012596	AGAP004150
OG0008221	AFUN2_006612	AGAP010334
OG0008222	AFUN2_009742	AGAP011346
OG0008224	AFUN2_005444	AGAP002330
OG0008225	AFUN2_008543	AGAP007625
OG0008226	AFUN2_002442	AGAP005838
OG0008227	AFUN2_002954	AGAP007632
OG0008228	AFUN2_008254	AGAP007628
OG0008229	AFUN2_008594	AGAP005851
OG0008230	AFUN2_006013	AGAP007634
OG0008231	AFUN2_005781	AGAP007637
OG0008232	AFUN2_008137	AGAP009791
OG0008233	AFUN2_014046	AGAP003793
OG0008234	AFUN2_014288	AGAP003809
OG0008235	AFUN2_012184	AGAP003816
OG0008236	AFUN2_001593	AGAP003815
OG0008237	AFUN2_005914	AGAP003810
OG0008238	AFUN2_013664	AGAP004443
OG0008239	AFUN2_003143	AGAP003798
OG0008240	AFUN2_003881	AGAP003681
OG0008241	AFUN2_003892	AGAP002342
OG0008242	AFUN2_008495	AGAP006372
OG0008243	AFUN2_011553	AGAP007564
OG0008244	AFUN2_001505	AGAP008849
OG0008245	AFUN2_012039	AGAP003371
OG0008246	AFUN2_005948	AGAP029412
OG0008247	AFUN2_008294	AGAP003357
OG0008248	AFUN2_004331	AGAP009562
OG0008249	AFUN2_009641	AGAP003359
OG0008250	AFUN2_005864	AGAP029403
OG0008251	AFUN2_008063	AGAP009569
OG0008252	AFUN2_011103	AGAP029139
OG0008253	AFUN2_009391	AGAP001110
OG0008254	AFUN2_002789	AGAP002175
OG0008255	AFUN2_005967	AGAP008886
OG0008256	AFUN2_013881	AGAP010629
OG0008257	AFUN2_009315	AGAP010640
OG0008258	AFUN2_011589	AGAP013332
OG0008259	AFUN2_014449	AGAP001253
OG0008260	AFUN2_009632	AGAP001239
OG0008261	AFUN2_014565	AGAP000724
OG0008262	AFUN2_003979	AGAP001244
OG0008263	AFUN2_003680	AGAP001257
OG0008265	AFUN2_014014	AGAP009263
OG0008266	AFUN2_002214	AGAP009264
OG0008267	AFUN2_007822	AGAP006908
OG0008268	AFUN2_005109	AGAP008134
OG0008269	AFUN2_002794	AGAP010146
OG0008270	AFUN2_005454	AGAP008600
OG0008271	AFUN2_003296	AGAP002559
OG0008272	AFUN2_005929	AGAP000183
OG0008274	AFUN2_013700	AGAP000667
OG0008275	AFUN2_003643	AGAP010892
OG0008276	AFUN2_006345	AGAP002783
OG0008277	AFUN2_000523	AGAP003533
OG0008278	AFUN2_005710	AGAP004183, AGAP004184
OG0008279	AFUN2_009273	AGAP002893
OG0008280	AFUN2_001017	AGAP011512
OG0008281	AFUN2_008353	AGAP008097
OG0008283	AFUN2_006896	AGAP008095
OG0008284	AFUN2_002289	AGAP011511
OG0008285	AFUN2_010194	AGAP005725
OG0008287	AFUN2_001793	AGAP013468
OG0008288	AFUN2_002305	AGAP009521
OG0008289	AFUN2_008580	AGAP028500
OG0008290	AFUN2_002355	AGAP002036
OG0008291	AFUN2_002587	AGAP010345
OG0008292	AFUN2_003308	AGAP002037
OG0008293	AFUN2_013430	AGAP002033
OG0008294	AFUN2_003977	AGAP013039
OG0008295	AFUN2_006951	AGAP001987
OG0008296	AFUN2_011172	AGAP001420
OG0008298	AFUN2_002835	AGAP011370
OG0008299	AFUN2_006400	AGAP001708
OG0008300	AFUN2_004626	AGAP001706
OG0008301	AFUN2_002819	AGAP004202
OG0008303	AFUN2_009036	AGAP003242
OG0008304	AFUN2_007057	AGAP001556
OG0008305	AFUN2_009268	AGAP003264
OG0008306	AFUN2_013755	AGAP003263
OG0008307	AFUN2_013114	AGAP004524
OG0008309	AFUN2_005263	AGAP004491
OG0008310	AFUN2_011401	AGAP001562
OG0008311	AFUN2_008990	AGAP008659
OG0008312	AFUN2_008054	AGAP002016
OG0008314	AFUN2_013230	AGAP001368
OG0008315	AFUN2_006747	AGAP001366
OG0008316	AFUN2_002541	AGAP005236
OG0008317	AFUN2_014025	AGAP000079
OG0008318	AFUN2_010234	AGAP003186
OG0008319	AFUN2_010112	AGAP000954
OG0008320	AFUN2_005882	AGAP011503
OG0008321	AFUN2_014115	AGAP008936
OG0008322	AFUN2_009061	AGAP008297
OG0008323	AFUN2_013143	AGAP006799
OG0008325	AFUN2_007495	AGAP008226
OG0008326	AFUN2_007349	AGAP010492
OG0008327	AFUN2_003286	AGAP010490
OG0008328	AFUN2_010118	AGAP001181
OG0008329	AFUN2_008299	AGAP001179
OG0008331	AFUN2_007582	AGAP007926
OG0008332	AFUN2_005032	AGAP007922
OG0008333	AFUN2_013975	AGAP006032
OG0008334	AFUN2_005191	AGAP006040
OG0008335	AFUN2_009588	AGAP005434
OG0008336	AFUN2_003543	AGAP005428
OG0008338	AFUN2_010793	AGAP007949
OG0008339	AFUN2_003948	AGAP011327
OG0008340	AFUN2_003188	AGAP001223
OG0008341	AFUN2_007410	AGAP001229
OG0008342	AFUN2_010933	AGAP001228
OG0008343	AFUN2_011402	AGAP006366
OG0008344	AFUN2_003674	AGAP006241
OG0008345	AFUN2_006445	AGAP006238
OG0008346	AFUN2_007107	AGAP006365
OG0008347	AFUN2_005254	AGAP005407
OG0008348	AFUN2_006541	AGAP005420
OG0008349	AFUN2_001258	AGAP004088
OG0008350	AFUN2_010886	AGAP028536
OG0008351	AFUN2_001130	AGAP011744
OG0008353	AFUN2_008651	AGAP003921
OG0008354	AFUN2_012389	AGAP000168
OG0008355	AFUN2_005199	AGAP002515
OG0008356	AFUN2_013981	AGAP003412
OG0008357	AFUN2_013082	AGAP007644
OG0008358	AFUN2_004084	AGAP010239
OG0008359	AFUN2_014622	AGAP028188
OG0008360	AFUN2_012640	AGAP002541
OG0008361	AFUN2_003897	AGAP002536
OG0008362	AFUN2_006451	AGAP002538
OG0008363	AFUN2_013340	AGAP011625
OG0008364	AFUN2_010374	AGAP001593
OG0008365	AFUN2_011347	AGAP028206
OG0008366	AFUN2_000492	AGAP009108
OG0008367	AFUN2_001475	AGAP004254
OG0008368	AFUN2_000623	AGAP001964
OG0008369	AFUN2_006456	AGAP004255
OG0008370	AFUN2_003241	AGAP002958
OG0008371	AFUN2_005064	AGAP000970
OG0008372	AFUN2_003112	AGAP012374
OG0008374	AFUN2_004335	AGAP011678
OG0008375	AFUN2_001974	AGAP005959
OG0008376	AFUN2_014714	AGAP007045
OG0008377	AFUN2_002559	AGAP011373
OG0008378	AFUN2_007865	AGAP001325
OG0008379	AFUN2_012916	AGAP004291
OG0008380	AFUN2_010247	AGAP003420
OG0008381	AFUN2_013334	AGAP004224
OG0008382	AFUN2_010048	AGAP013345, AGAP003419
OG0008383	AFUN2_010610	AGAP009288
OG0008384	AFUN2_007374	AGAP009286
OG0008385	AFUN2_005193	AGAP009604
OG0008386	AFUN2_011714	AGAP009285
OG0008387	AFUN2_007012	AGAP006214
OG0008388	AFUN2_014165	AGAP009810
OG0008389	AFUN2_007086	AGAP001500
OG0008390	AFUN2_010045	AGAP010177
OG0008391	AFUN2_014739	AGAP003607
OG0008392	AFUN2_005513	AGAP009041
OG0008393	AFUN2_011878	AGAP009039
OG0008394	AFUN2_003512	AGAP009052
OG0008395	AFUN2_010753	AGAP003268
OG0008396	AFUN2_009455	AGAP003267
OG0008397	AFUN2_011492	AGAP002466
OG0008398	AFUN2_003433	AGAP013101
OG0008399	AFUN2_007407	AGAP012336
OG0008400	AFUN2_012877	AGAP010641
OG0008401	AFUN2_004243	AGAP005149
OG0008402	AFUN2_010281	AGAP007804
OG0008403	AFUN2_011918	AGAP007973
OG0008404	AFUN2_005240	AGAP007481
OG0008405	AFUN2_002409	AGAP004339
OG0008406	AFUN2_002736	AGAP002933
OG0008407	AFUN2_002190	AGAP003509
OG0008408	AFUN2_006469	AGAP005893
OG0008409	AFUN2_001715	AGAP008907
OG0008410	AFUN2_007331	AGAP002846
OG0008411	AFUN2_002366	AGAP004319
OG0008412	AFUN2_011610	AGAP002845
OG0008413	AFUN2_014796	AGAP003125
OG0008414	AFUN2_008218	AGAP009694
OG0008415	AFUN2_013765	AGAP003737
OG0008416	AFUN2_013892	AGAP012227
OG0008417	AFUN2_003200	AGAP010030
OG0008418	AFUN2_012702	AGAP028568
OG0008419	AFUN2_011996	AGAP005902
OG0008420	AFUN2_011603	AGAP000946
OG0008421	AFUN2_004447	AGAP003344
OG0008422	AFUN2_013714	AGAP005043
OG0008424	AFUN2_005759	AGAP003876
OG0008425	AFUN2_012248	AGAP003745
OG0008426	AFUN2_007440	AGAP003740
OG0008427	AFUN2_011349	AGAP002169
OG0008428	AFUN2_014256	AGAP001595
OG0008429	AFUN2_001699	AGAP012519
OG0008430	AFUN2_003169	AGAP012308
OG0008431	AFUN2_000595	AGAP012186
OG0008432	AFUN2_010369	AGAP029922
OG0008434	AFUN2_010980	AGAP011960
OG0008435	AFUN2_009362	AGAP011961
OG0008436	AFUN2_006718	AGAP001115
OG0008437	AFUN2_000742	AGAP009197
OG0008438	AFUN2_004096	AGAP009198
OG0008439	AFUN2_008147	AGAP006029
OG0008440	AFUN2_011408	AGAP009283
OG0008441	AFUN2_002372	AGAP000040
OG0008442	AFUN2_001967	AGAP000715
OG0008443	AFUN2_011369	AGAP000041
OG0008444	AFUN2_012668	AGAP002010
OG0008445	AFUN2_003201	AGAP011599, AGAP011592
OG0008446	AFUN2_003247	AGAP004508
OG0008447	AFUN2_004154	AGAP001382
OG0008448	AFUN2_011419	AGAP012429
OG0008449	AFUN2_011410	AGAP010271
OG0008450	AFUN2_011299	AGAP000448
OG0008451	AFUN2_007097	AGAP001514
OG0008452	AFUN2_009309	AGAP001511
OG0008453	AFUN2_009499	AGAP003974
OG0008454	AFUN2_013619	AGAP001883
OG0008455	AFUN2_005149	AGAP001887
OG0008456	AFUN2_003345	AGAP001885
OG0008457	AFUN2_007010	AGAP001901
OG0008458	AFUN2_004045	AGAP005733
OG0008459	AFUN2_008058	AGAP005709
OG0008460	AFUN2_005403	AGAP005708
OG0008461	AFUN2_014493	AGAP004450
OG0008462	AFUN2_012070	AGAP012166
OG0008463	AFUN2_004257	AGAP005462
OG0008464	AFUN2_002521	AGAP005464
OG0008465	AFUN2_009136	AGAP000749
OG0008466	AFUN2_002382	AGAP008870
OG0008467	AFUN2_010762	AGAP000718
OG0008468	AFUN2_013329	AGAP028724
OG0008469	AFUN2_002218	AGAP012159
OG0008470	AFUN2_003523	AGAP012145
OG0008471	AFUN2_002092	AGAP002310
OG0008472	AFUN2_013084	AGAP029491
OG0008474	AFUN2_011573	AGAP007582
OG0008475	AFUN2_004584	AGAP007577
OG0008476	AFUN2_007420	AGAP007666
OG0008477	AFUN2_007686	AGAP007576
OG0008478	AFUN2_013135	AGAP009132
OG0008479	AFUN2_013049	AGAP005324
OG0008480	AFUN2_002622	AGAP006948
OG0008481	AFUN2_013490	AGAP001482
OG0008482	AFUN2_011676	AGAP001477
OG0008483	AFUN2_014683	AGAP008369
OG0008484	AFUN2_012894	AGAP008373
OG0008485	AFUN2_013707	AGAP006278
OG0008486	AFUN2_007110	AGAP009459
OG0008487	AFUN2_000480	AGAP007098
OG0008488	AFUN2_006479	AGAP005774
OG0008489	AFUN2_009584	AGAP007103
OG0008490	AFUN2_006468	AGAP001451
OG0008491	AFUN2_007746	AGAP011125
OG0008492	AFUN2_001778	AGAP009846
OG0008493	AFUN2_009054	AGAP005830
OG0008494	AFUN2_003047	AGAP008983
OG0008495	AFUN2_001559	AGAP004014
OG0008496	AFUN2_007722	AGAP002704
OG0008497	AFUN2_011913	AGAP002706
OG0008498	AFUN2_014784	AGAP010713
OG0008499	AFUN2_011334	AGAP012041
OG0008500	AFUN2_002894	AGAP011463
OG0008501	AFUN2_003703	AGAP010714
OG0008502	AFUN2_002354	AGAP028626
OG0008503	AFUN2_004472	AGAP012495
OG0008505	AFUN2_002094	AGAP029369
OG0008506	AFUN2_007501	AGAP013365
OG0008507	AFUN2_013896	AGAP002162
OG0008508	AFUN2_006688	AGAP003150
OG0008509	AFUN2_011411	AGAP001346
OG0008510	AFUN2_002551	AGAP004474
OG0008511	AFUN2_012613	AGAP001343
OG0008512	AFUN2_009804	AGAP001345
OG0008513	AFUN2_010778	AGAP013178
OG0008515	AFUN2_012956	AGAP013092
OG0008516	AFUN2_004305	AGAP006867
OG0008517	AFUN2_013380	AGAP005916
OG0008518	AFUN2_010881	AGAP005906
OG0008519	AFUN2_011342	AGAP002835
OG0008520	AFUN2_005647	AGAP008190
OG0008521	AFUN2_004258	AGAP009602
OG0008522	AFUN2_005388	AGAP009600
OG0008523	AFUN2_009925	AGAP005822
OG0008524	AFUN2_010170	AGAP002937
OG0008525	AFUN2_001372	AGAP002802
OG0008526	AFUN2_013331	AGAP002795
OG0008527	AFUN2_002540	AGAP002796
OG0008528	AFUN2_006580	AGAP005159
OG0008529	AFUN2_006330	AGAP005158
OG0008530	AFUN2_001910	AGAP012265
OG0008531	AFUN2_001113	AGAP012419
OG0008532	AFUN2_005579	AGAP029680
OG0008533	AFUN2_003916	AGAP006802
OG0008534	AFUN2_009093	AGAP006800
OG0008535	AFUN2_011097	AGAP006804
OG0008536	AFUN2_002634	AGAP007762
OG0008537	AFUN2_001534	AGAP007773
OG0008538	AFUN2_001195	AGAP007767
OG0008539	AFUN2_003303	AGAP007764
OG0008540	AFUN2_004216	AGAP011133
OG0008541	AFUN2_012240	AGAP004559
OG0008542	AFUN2_001729	AGAP004895
OG0008544	AFUN2_006745	AGAP010568
OG0008545	AFUN2_013305	AGAP001935
OG0008546	AFUN2_011360	AGAP001937
