HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N5.HOG0012276	OG0011071	n0		LOC134286765								
N5.HOG0012277	OG0011072	n0		LOC134292056, LOC134288522, LOC134286835, LOC134286920, LOC134286921								
N5.HOG0012278	OG0011073	n0		LOC134287459								
N5.HOG0012279	OG0011074	n0		LOC134290354, LOC134287632, LOC134290613, LOC134290614								
N5.HOG0012280	OG0011075	n0		LOC134287713								
N5.HOG0012281	OG0011076	n0		LOC134287780								
N5.HOG0012282	OG0011077	n0		LOC134288198								
N5.HOG0012283	OG0011078	n0		LOC134290205, LOC134290439, LOC134289874, LOC134288219, LOC134290169								
N5.HOG0012284	OG0011079	n0		LOC134288307								
N5.HOG0012285	OG0011080	n0		LOC134288825, LOC134289748, LOC134288667, LOC134290737, LOC134288388								
N5.HOG0012286	OG0011081	n0		LOC134288401								
N5.HOG0012287	OG0011082	n0		LOC134291534, LOC134288447								
N5.HOG0012288	OG0011083	n0		LOC134289972								
N5.HOG0012289	OG0011084	n0		LOC134290161								
N5.HOG0012290	OG0011085	n0		LOC134290221								
N5.HOG0012291	OG0011086	n0		LOC134290720								
N5.HOG0012292	OG0011087	n0		LOC134291252								
N5.HOG0012293	OG0011315	n0	AAEL000047	LOC134291902								
N5.HOG0012294	OG0011316	n0	AAEL000359	LOC109414012								
N5.HOG0012295	OG0011317	n0	AAEL000360	LOC109400706								
N5.HOG0012296	OG0011318	n0	AAEL000387, AAEL000668	LOC109425974, LOC109425973								
N5.HOG0012297	OG0011319	n0	AAEL027295, AAEL000449, AAEL013587, AAEL024465									
N5.HOG0012298	OG0011320	n0	AAEL000534	LOC109410688, LOC109410689, LOC115268185								
N5.HOG0012299	OG0011321	n0	AAEL000544	LOC109621439								
N5.HOG0012300	OG0011322	n0	AAEL022523, AAEL000658	LOC109426046								
N5.HOG0012301	OG0011323	n0	AAEL000689	LOC109429930								
N5.HOG0012302	OG0011324	n0	AAEL000748, AAEL025319, AAEL022961	LOC109418906								
N5.HOG0012303	OG0011325	n0	AAEL000769, AAEL001889	LOC109418801, LOC109405786								
N5.HOG0012304	OG0011326	n0	AAEL000820	LOC109426475								
N5.HOG0012305	OG0011327	n1	AAEL000837	LOC109426498								
N5.HOG0012306	OG0011327	n2	AAEL000846	LOC115255982								
N5.HOG0012307	OG0011328	n0	AAEL000863	LOC109432333, LOC134291772, LOC134290924								
N5.HOG0012308	OG0011329	n0	AAEL000926	LOC109397128, LOC134290923, LOC134291767								
N5.HOG0012309	OG0011330	n1	AAEL000932	LOC115268336								
N5.HOG0012310	OG0011330	n2	AAEL024251	LOC109403160								
N5.HOG0012311	OG0011331	n0	AAEL001008	LOC109415206								
N5.HOG0012312	OG0011332	n0	AAEL001063, AAEL001067	LOC109413336, LOC115264075								
N5.HOG0012313	OG0011333	n0	AAEL001155	LOC109409260, LOC134287815								
N5.HOG0012314	OG0011334	n0	AAEL001192, AAEL025565	LOC109419589								
N5.HOG0012315	OG0011335	n0	AAEL001229, AAEL025590	LOC115269606								
N5.HOG0012316	OG0011336	n0	AAEL001313									
N5.HOG0012317	OG0011337	n0	AAEL001536	LOC115262390								
N5.HOG0012318	OG0011338	n0	AAEL001537	LOC109422407, LOC134291945								
N5.HOG0012319	OG0011339	n0	AAEL001836	LOC115255059								
N5.HOG0012320	OG0011340	n0	AAEL001886	LOC109428064								
N5.HOG0012321	OG0011341	n0	AAEL002057	LOC115255267								
N5.HOG0012322	OG0011342	n0	AAEL002157	LOC109428399								
N5.HOG0012323	OG0011343	n0	AAEL002159	LOC109428385, LOC109428384								
N5.HOG0012324	OG0011344	n0	AAEL002170	LOC109428393								
N5.HOG0012325	OG0011345	n0	AAEL002242	LOC109421194, LOC109421237								
N5.HOG0012326	OG0011346	n0	AAEL002290, AAEL025207	LOC109403167								
N5.HOG0012327	OG0011347	n0	AAEL002472, AAEL025914, AAEL020416, AAEL023079									
N5.HOG0012328	OG0011348	n0	AAEL002610	LOC109416725, LOC115257596, LOC109416724								
N5.HOG0012329	OG0011349	n0	AAEL002655	LOC115256258, LOC115266868, LOC115266869								
N5.HOG0012330	OG0011350	n0	AAEL002665	LOC109421241								
N5.HOG0012331	OG0011351	n0	AAEL023478, AAEL028014, AAEL002671, AAEL022333									
N5.HOG0012332	OG0011352	n1	AAEL002696	LOC109415189								
N5.HOG0012333	OG0011352	n2	AAEL006323	LOC134284464								
N5.HOG0012334	OG0011353	n1	AAEL002713	LOC115269695								
N5.HOG0012335	OG0011353	n2	AAEL022887	LOC109413262								
N5.HOG0012336	OG0011354	n0	AAEL002801	LOC109417029								
N5.HOG0012337	OG0011355	n0	AAEL002849	LOC134291859								
N5.HOG0012338	OG0011356	n0	AAEL002864	LOC109408316, LOC134285687								
N5.HOG0012339	OG0011357	n0	AAEL002878	LOC109415831, LOC109623091								
N5.HOG0012340	OG0011358	n0	AAEL022017, AAEL003008	LOC109425370								
N5.HOG0012341	OG0011359	n0	AAEL003053, AAEL027045	LOC109414222								
N5.HOG0012342	OG0011360	n0	AAEL003340	LOC134288160, LOC109424748								
N5.HOG0012343	OG0011361	n0	AAEL027281, AAEL003389	LOC109402005								
N5.HOG0012344	OG0011362	n0	AAEL003628	LOC109430308, LOC109412484								
N5.HOG0012345	OG0011363	n0	AAEL003677	LOC109404539								
N5.HOG0012346	OG0011364	n0	AAEL003692	LOC134285965, LOC109398665								
N5.HOG0012347	OG0011365	n0	AAEL004057	LOC115260705								
N5.HOG0012348	OG0011366	n1	AAEL017043	LOC109399349								
N5.HOG0012349	OG0011366	n2	AAEL004218	LOC109399322								
N5.HOG0012350	OG0011367	n0	AAEL004243	LOC109402240								
N5.HOG0012351	OG0011368	n0	AAEL004244	LOC109412994								
N5.HOG0012352	OG0011369	n0	AAEL004416	LOC115269429								
N5.HOG0012353	OG0011370	n0	AAEL004422	LOC109424532								
N5.HOG0012354	OG0011371	n0	AAEL004444	LOC109424533								
N5.HOG0012355	OG0011372	n0	AAEL004487	LOC109408549								
N5.HOG0012356	OG0011373	n0	AAEL004547	LOC109412111								
N5.HOG0012357	OG0011374	n0	AAEL004712	LOC109419732								
N5.HOG0012358	OG0011375	n1	AAEL025526	LOC109419726								
N5.HOG0012359	OG0011375	n2	AAEL004735	LOC109414167								
N5.HOG0012360	OG0011376	n0	AAEL004948	LOC115267739								
N5.HOG0012361	OG0011377	n0	AAEL004955	LOC109408726								
N5.HOG0012362	OG0011378	n0	AAEL004999	LOC109408715								
N5.HOG0012363	OG0011379	n1	AAEL005018	LOC109402583								
N5.HOG0012364	OG0011379	n2	AAEL005042	LOC109402575								
N5.HOG0012365	OG0011380	n0	AAEL005225	LOC109424058								
N5.HOG0012366	OG0011381	n0	AAEL005445	LOC115254715, LOC134288786								
N5.HOG0012367	OG0011382	n0	AAEL005487	LOC115265250, LOC109411344								
N5.HOG0012368	OG0011383	n0	AAEL026495, AAEL005496	LOC109411342								
N5.HOG0012369	OG0011384	n0	AAEL005503	LOC109432445, LOC115256963								
N5.HOG0012370	OG0011385	n0	AAEL005577	LOC109425915								
N5.HOG0012371	OG0011386	n0	AAEL005695	LOC109420948, LOC109429408, LOC109421017								
N5.HOG0012372	OG0011387	n0	AAEL005717	LOC109422771								
N5.HOG0012373	OG0011388	n0	AAEL005748	LOC109621365, LOC109621360, LOC109621364								
N5.HOG0012374	OG0011389	n0	AAEL005770	LOC109422809, LOC109421810								
N5.HOG0012375	OG0011390	n0	AAEL005910	LOC109398869								
N5.HOG0012376	OG0011391	n0	AAEL005971									
N5.HOG0012377	OG0011392	n0	AAEL006052	LOC134291799, LOC134285645, LOC134285627								
N5.HOG0012378	OG0011393	n0	AAEL020598, AAEL006285	LOC115255225								
N5.HOG0012379	OG0011394	n0	AAEL006376	LOC115256070, LOC109414100								
N5.HOG0012380	OG0011395	n0	AAEL006382	LOC109414101, LOC115256079								
N5.HOG0012381	OG0011396	n1	AAEL006614	LOC109429812								
N5.HOG0012382	OG0011396	n2	AAEL023251	LOC109429860								
N5.HOG0012383	OG0011397	n0	AAEL006674	LOC109407295								
N5.HOG0012384	OG0011398	n0	AAEL006722	LOC109406565, LOC115265703								
N5.HOG0012385	OG0011399	n0	AAEL006999, AAEL019591	LOC109427877, LOC134287083								
N5.HOG0012386	OG0011400	n0	AAEL029095, AAEL007095, AAEL007101, AAEL015222									
N5.HOG0012387	OG0011401	n0	AAEL007224	LOC109410165, LOC109409132								
N5.HOG0012388	OG0011402	n0	AAEL007371	LOC109419158, LOC115266293								
N5.HOG0012389	OG0011403	n0	AAEL026975, AAEL007381	LOC115266334								
N5.HOG0012390	OG0011404	n0	AAEL007446									
N5.HOG0012391	OG0011405	n0	AAEL007507, AAEL027689	LOC109413261								
N5.HOG0012392	OG0011406	n0	AAEL007786									
N5.HOG0012393	OG0011407	n0	AAEL007801	LOC109422553								
N5.HOG0012394	OG0011408	n0	AAEL007964, AAEL020409, AAEL025173	LOC109417697								
N5.HOG0012395	OG0011409	n0	AAEL007975	LOC109421290								
N5.HOG0012396	OG0011410	n0	AAEL007983	LOC109421260								
N5.HOG0012397	OG0011411	n0	AAEL021528, AAEL007991	LOC115265780								
N5.HOG0012398	OG0011412	n0	AAEL008215	LOC109409780								
N5.HOG0012399	OG0011413	n0	AAEL008305	LOC115269573								
N5.HOG0012400	OG0011414	n0	AAEL008331									
N5.HOG0012401	OG0011415	n0	AAEL008480	LOC109408956								
N5.HOG0012402	OG0011416	n0	AAEL008511, AAEL026841, AAEL023288	LOC134286855								
N5.HOG0012403	OG0011417	n0	AAEL008737	LOC115259167								
N5.HOG0012404	OG0011418	n0	AAEL009018, AAEL014924	LOC109401940, LOC109401941								
N5.HOG0012405	OG0011419	n0	AAEL009250	LOC115256538								
N5.HOG0012406	OG0011420	n1	AAEL009511	LOC109399563								
N5.HOG0012407	OG0011420	n2	AAEL009502	LOC109399137								
N5.HOG0012408	OG0011421	n0	AAEL009877	LOC115256383								
N5.HOG0012409	OG0011422	n0	AAEL010075, AAEL027593	LOC109428786								
N5.HOG0012410	OG0011423	n0	AAEL010088	LOC115270218								
N5.HOG0012411	OG0011424	n0	AAEL010089	LOC109427652								
N5.HOG0012412	OG0011425	n0	AAEL010561	LOC109398797								
N5.HOG0012413	OG0011426	n0	AAEL010565	LOC134283977, LOC109432965								
N5.HOG0012414	OG0011427	n0	AAEL010633	LOC109621988								
N5.HOG0012415	OG0011428	n0	AAEL010812	LOC109401493								
N5.HOG0012416	OG0011429	n0	AAEL010886, AAEL022259	LOC109621641								
N5.HOG0012417	OG0011430	n0	AAEL010938	LOC109427671								
N5.HOG0012418	OG0011431	n0	AAEL010981	LOC109622190								
N5.HOG0012419	OG0011432	n0	AAEL011009	LOC109403760, LOC109416948								
N5.HOG0012420	OG0011433	n0	AAEL011023	LOC109421992								
N5.HOG0012421	OG0011434	n0	AAEL011086	LOC109404739								
N5.HOG0012422	OG0011435	n0	AAEL011102	LOC134288033								
N5.HOG0012423	OG0011436	n0	AAEL011167	LOC109415890, LOC109413838, LOC134291678								
N5.HOG0012424	OG0011437	n0	AAEL011230	LOC115256233, LOC109418745								
N5.HOG0012425	OG0011438	n0	AAEL011315	LOC109408741								
N5.HOG0012426	OG0011439	n0	AAEL011331	LOC109414408, LOC109414411								
N5.HOG0012427	OG0011440	n0	AAEL011409	LOC109411416, LOC109426280, LOC109417629								
N5.HOG0012428	OG0011441	n0	AAEL011791	LOC109433113								
N5.HOG0012429	OG0011442	n0	AAEL011807	LOC109405769, LOC109405752								
N5.HOG0012430	OG0011443	n0	AAEL027797, AAEL011906	LOC109397094, LOC109401881								
N5.HOG0012431	OG0011444	n0	AAEL011988	LOC109419093								
N5.HOG0012432	OG0011445	n0	AAEL012099	LOC109413226								
N5.HOG0012433	OG0011446	n0	AAEL012102	LOC109402174								
N5.HOG0012434	OG0011447	n0	AAEL012242	LOC115260871								
N5.HOG0012435	OG0011448	n0	AAEL027360, AAEL012252	LOC109405854								
N5.HOG0012436	OG0011449	n0	AAEL012709	LOC115271020								
N5.HOG0012437	OG0011450	n0	AAEL021319, AAEL012737	LOC109416811								
N5.HOG0012438	OG0011451	n0	AAEL012899	LOC115255145, LOC109419886								
N5.HOG0012439	OG0011452	n0	AAEL013040	LOC109416195								
N5.HOG0012440	OG0011453	n0	AAEL013086	LOC109400246, LOC134284499								
N5.HOG0012441	OG0011454	n0	AAEL013087	LOC109429119								
N5.HOG0012442	OG0011455	n0	AAEL023762, AAEL013402	LOC109405526								
N5.HOG0012443	OG0011456	n1	AAEL013548	LOC109623136								
N5.HOG0012444	OG0011456	n2	AAEL013553	LOC109623139								
N5.HOG0012445	OG0011457	n0	AAEL013822	LOC115256593, LOC109430090								
N5.HOG0012446	OG0011458	n0	AAEL013900	LOC109621260								
N5.HOG0012447	OG0011459	n0	AAEL014086, AAEL019760	LOC109622478								
N5.HOG0012448	OG0011460	n0	AAEL014180	LOC109420030								
N5.HOG0012449	OG0011461	n0	AAEL014197	LOC109402753, LOC134284827, LOC134284816								
N5.HOG0012450	OG0011462	n0	AAEL023935, AAEL014211, AAEL027568	LOC115262601								
N5.HOG0012451	OG0011463	n0	AAEL014228	LOC109431031								
N5.HOG0012452	OG0011464	n0	AAEL014335	LOC109413806								
N5.HOG0012453	OG0011465	n0	AAEL014380	LOC115264707								
N5.HOG0012454	OG0011466	n0	AAEL014432	LOC134287591, LOC109407027								
N5.HOG0012455	OG0011467	n0	AAEL014579	LOC115263019, LOC109410260								
N5.HOG0012456	OG0011468	n0	AAEL014769, AAEL029079, AAEL029087, AAEL029098									
N5.HOG0012457	OG0011469	n0	AAEL014823	LOC109406378								
N5.HOG0012458	OG0011470	n0	AAEL014864	LOC109407735								
N5.HOG0012459	OG0011471	n0	AAEL014938	LOC115270146, LOC109407987								
N5.HOG0012460	OG0011472	n0	AAEL015124	LOC109423297								
N5.HOG0012461	OG0011473	n0	AAEL015201	LOC109424269, LOC109433261								
N5.HOG0012462	OG0011474	n0	AAEL015442	LOC134291071								
N5.HOG0012463	OG0011475	n0	AAEL015668									
N5.HOG0012464	OG0011476	n0	AAEL016969	LOC109417243, LOC109424757								
N5.HOG0012465	OG0011477	n0	AAEL016973	LOC109429383								
N5.HOG0012466	OG0011478	n0	AAEL017136	LOC109405720								
N5.HOG0012467	OG0011479	n0	AAEL017361, AAEL017219	LOC109621528, LOC134291832								
N5.HOG0012468	OG0011480	n1	AAEL017246	LOC109414808								
N5.HOG0012469	OG0011480	n2	AAEL017347	LOC109418637								
N5.HOG0012470	OG0011481	n0	AAEL017289	LOC109426163, LOC115254587								
N5.HOG0012471	OG0011482	n0	AAEL017435	LOC109431469								
N5.HOG0012472	OG0011483	n0	AAEL018110	LOC109621608								
N5.HOG0012473	OG0011484	n0	AAEL018166	LOC115253733, LOC109397095, LOC109432265								
N5.HOG0012474	OG0011485	n0	AAEL018177	LOC109410743								
N5.HOG0012475	OG0011486	n0	AAEL019540	LOC109428802								
N5.HOG0012476	OG0011487	n0	AAEL019574	LOC109406511, LOC109429658								
N5.HOG0012477	OG0011488	n0	AAEL019675, AAEL019676	LOC115257021, LOC134284207								
N5.HOG0012478	OG0011489	n0	AAEL019698	LOC109400952								
N5.HOG0012479	OG0011490	n0	AAEL019809	LOC109425263								
N5.HOG0012480	OG0011491	n0	AAEL019874	LOC109431464								
N5.HOG0012481	OG0011492	n0	AAEL019941, AAEL019940	LOC109399646								
N5.HOG0012482	OG0011493	n0	AAEL022721, AAEL019962, AAEL027463	LOC115267337								
N5.HOG0012483	OG0011494	n0	AAEL021266, AAEL019969, AAEL027947	LOC109416518								
N5.HOG0012484	OG0011495	n0	AAEL019975	LOC109422020								
N5.HOG0012485	OG0011496	n0	AAEL019979									
N5.HOG0012486	OG0011497	n0	AAEL020017	LOC115263653								
N5.HOG0012487	OG0011498	n0	AAEL025468, AAEL020080	LOC109430744								
N5.HOG0012488	OG0011499	n0	AAEL025251, AAEL020335, AAEL023535, AAEL023161									
N5.HOG0012489	OG0011500	n0	AAEL020440	LOC109621848, LOC109421291								
N5.HOG0012490	OG0011501	n0	AAEL020477	LOC109402231								
N5.HOG0012491	OG0011502	n0	AAEL020699	LOC115267812, LOC109406370, LOC134287839								
N5.HOG0012492	OG0011503	n0	AAEL020768, AAEL026438	LOC109413101, LOC109418354								
N5.HOG0012493	OG0011504	n0	AAEL022998, AAEL026907, AAEL020837, AAEL021009									
N5.HOG0012494	OG0011505	n0	AAEL020907, AAEL025994	LOC115261164								
N5.HOG0012495	OG0011506	n0	AAEL026072, AAEL020979	LOC109428119								
N5.HOG0012496	OG0011507	n0	AAEL020998	LOC109408939								
N5.HOG0012497	OG0011508	n0	AAEL022935, AAEL022824, AAEL026033, AAEL021001									
N5.HOG0012498	OG0011509	n0	AAEL024087, AAEL021260, AAEL025461									
N5.HOG0012499	OG0011510	n0	AAEL025392, AAEL024223, AAEL021293	LOC134284663								
N5.HOG0012500	OG0011511	n0	AAEL021363, AAEL029054, AAEL021478	LOC109415846								
N5.HOG0012501	OG0011512	n0	AAEL021466	LOC109423001								
N5.HOG0012502	OG0011513	n0	AAEL025814, AAEL021489	LOC109433011								
N5.HOG0012503	OG0011514	n0	AAEL021550, AAEL022192, AAEL022266, AAEL025095									
N5.HOG0012504	OG0011515	n0	AAEL021573	LOC109408217								
N5.HOG0012505	OG0011516	n0	AAEL021579	LOC109414473								
N5.HOG0012506	OG0011517	n0	AAEL025113, AAEL021580, AAEL026471	LOC109414943								
N5.HOG0012507	OG0011518	n0	AAEL021654	LOC134288343, LOC115254731, LOC109428529								
N5.HOG0012508	OG0011519	n0	AAEL021689	LOC134284942, LOC134286068, LOC115254287								
N5.HOG0012509	OG0011520	n0	AAEL021697, AAEL025215	LOC115260973, LOC115257164								
N5.HOG0012510	OG0011521	n0	AAEL021817	LOC109418850								
N5.HOG0012511	OG0011522	n0	AAEL021952, AAEL022774	LOC109397899								
N5.HOG0012512	OG0011523	n0	AAEL022101									
N5.HOG0012513	OG0011524	n0	AAEL022123	LOC109405803								
N5.HOG0012514	OG0011525	n0	AAEL022143	LOC134284914, LOC134285060, LOC134287624								
N5.HOG0012515	OG0011526	n0	AAEL023344, AAEL022203, AAEL023178, AAEL026586									
N5.HOG0012516	OG0011527	n0	AAEL022475, AAEL026715, AAEL023452	LOC109420312								
N5.HOG0012517	OG0011528	n0	AAEL022695	LOC109397606								
N5.HOG0012518	OG0011529	n0	AAEL022957	LOC109401612, LOC134286080								
N5.HOG0012519	OG0011530	n0	AAEL023014	LOC109422762								
N5.HOG0012520	OG0011531	n0	AAEL023155	LOC109411201								
N5.HOG0012521	OG0011532	n1	AAEL026743	LOC109425600								
N5.HOG0012522	OG0011532	n2	AAEL023173	LOC115258411								
N5.HOG0012523	OG0011533	n0	AAEL023464	LOC109402828, LOC134291939								
N5.HOG0012524	OG0011534	n0	AAEL023587									
N5.HOG0012525	OG0011535	n0	AAEL023625	LOC109397869								
N5.HOG0012526	OG0011536	n0	AAEL023905	LOC115260742								
N5.HOG0012527	OG0011537	n0	AAEL029019, AAEL024004	LOC115264905								
N5.HOG0012528	OG0011538	n0	AAEL024006	LOC109410421, LOC115253656								
N5.HOG0012529	OG0011539	n0	AAEL024218	LOC109430340, LOC134288327, LOC115264779								
N5.HOG0012530	OG0011540	n0	AAEL024347	LOC134288621, LOC109418928								
N5.HOG0012531	OG0011541	n0	AAEL024353	LOC115259366, LOC134285715								
N5.HOG0012532	OG0011542	n0	AAEL027888, AAEL024376, AAEL025603	LOC109401298								
N5.HOG0012533	OG0011543	n0	AAEL024513	LOC134292022								
N5.HOG0012534	OG0011544	n0	AAEL024592	LOC109431507								
N5.HOG0012535	OG0011545	n0	AAEL024746	LOC109421862								
N5.HOG0012536	OG0011546	n0	AAEL024939	LOC109421289, LOC115265188, LOC109621846								
N5.HOG0012537	OG0011547	n0	AAEL024943	LOC109416060								
N5.HOG0012538	OG0011548	n0	AAEL024997	LOC134286193, LOC134289617, LOC134286642								
N5.HOG0012539	OG0011549	n0	AAEL025138	LOC115271062, LOC115266148								
N5.HOG0012540	OG0011550	n0	AAEL025141	LOC109427320								
N5.HOG0012541	OG0011551	n0	AAEL025320	LOC109426742, LOC109417942								
N5.HOG0012542	OG0011552	n0	AAEL026672, AAEL025336	LOC109412039								
N5.HOG0012543	OG0011553	n0	AAEL025366	LOC115266184, LOC109401113								
N5.HOG0012544	OG0011554	n0	AAEL025423	LOC109419593, LOC134287814								
N5.HOG0012545	OG0011555	n0	AAEL025459	LOC109426820								
N5.HOG0012546	OG0011556	n0	AAEL025498	LOC115263320								
N5.HOG0012547	OG0011557	n0	AAEL025770	LOC134287798								
N5.HOG0012548	OG0011558	n0	AAEL025771	LOC115268274, LOC134291833								
N5.HOG0012549	OG0011559	n0	AAEL025803	LOC109423261, LOC109423277								
N5.HOG0012550	OG0011560	n0	AAEL026172	LOC109432860, LOC115259308, LOC134289042								
N5.HOG0012551	OG0011561	n0	AAEL026344	LOC115261318								
N5.HOG0012552	OG0011562	n0	AAEL026421	LOC109416311								
N5.HOG0012553	OG0011563	n0	AAEL026430	LOC109400927								
N5.HOG0012554	OG0011564	n0	AAEL026914									
N5.HOG0012555	OG0011565	n0	AAEL026960	LOC134285015, LOC134285016								
N5.HOG0012556	OG0011566	n0	AAEL027117	LOC109428634								
N5.HOG0012557	OG0011567	n0	AAEL027203									
N5.HOG0012558	OG0011568	n0	AAEL027386	LOC115268326, LOC134289771, LOC115267893								
N5.HOG0012559	OG0011569	n0	AAEL027470	LOC109406264								
N5.HOG0012560	OG0011570	n0	AAEL027650									
N5.HOG0012561	OG0011571	n0	AAEL027706	LOC134284732								
N5.HOG0012562	OG0011572	n0	AAEL027719	LOC109424747, LOC134288159								
N5.HOG0012563	OG0011573	n0	AAEL027801	LOC109423319								
N5.HOG0012564	OG0011574	n0	AAEL027850	LOC115265169								
N5.HOG0012565	OG0011575	n0	AAEL027996	LOC134291278, LOC134290088, LOC134289598								
N5.HOG0012566	OG0011576	n0	AAEL028039	LOC109427469								
N5.HOG0012567	OG0011577	n0	AAEL028051, AAEL029030, AAEL029032	LOC109408140								
N5.HOG0012568	OG0011578	n0	AAEL028073	LOC109401085								
N5.HOG0012569	OG0011579	n0		LOC134286339, LOC134288947, LOC134290843, LOC109397242								
N5.HOG0012570	OG0011580	n0		LOC109397322								
N5.HOG0012571	OG0011581	n0		LOC109398306								
N5.HOG0012572	OG0011582	n0		LOC109398368, LOC134290773, LOC134286939, LOC134286014								
N5.HOG0012573	OG0011583	n0		LOC134290634, LOC134290158, LOC134289861, LOC109399038								
N5.HOG0012574	OG0011584	n0		LOC109401288, LOC109413574, LOC109410347, LOC109403774								
N5.HOG0012575	OG0011585	n0		LOC134290872, LOC109409081, LOC115254771, LOC134284165								
N5.HOG0012576	OG0011586	n0		LOC115268892, LOC109410336, LOC134288143, LOC109430013								
N5.HOG0012577	OG0011587	n0		LOC109410943								
N5.HOG0012578	OG0011588	n0		LOC109411362, LOC134289069, LOC115270903								
N5.HOG0012579	OG0011589	n0		LOC134290920, LOC109412487, LOC134286581, LOC134286542								
N5.HOG0012580	OG0011590	n0		LOC134288963, LOC134288946, LOC134288735, LOC109413753								
N5.HOG0012581	OG0011591	n0		LOC109414379, LOC109414380, LOC109414382, LOC109414383								
N5.HOG0012582	OG0011592	n0		LOC109414689								
N5.HOG0012583	OG0011593	n0		LOC109415217								
N5.HOG0012584	OG0011594	n0		LOC115263541, LOC134287369, LOC109415759, LOC134287368								
N5.HOG0012585	OG0011595	n0		LOC109417634								
N5.HOG0012586	OG0011596	n0		LOC134288926, LOC109418216, LOC134285177, LOC109427979								
N5.HOG0012587	OG0011597	n0		LOC109418669, LOC134286576, LOC134291475, LOC109424817								
N5.HOG0012588	OG0011598	n0		LOC134290610, LOC109421032, LOC115267334, LOC134291358								
N5.HOG0012589	OG0011599	n0		LOC134287854, LOC134289687, LOC109421232, LOC109429392								
N5.HOG0012590	OG0011600	n0		LOC109421349								
N5.HOG0012591	OG0011601	n0		LOC134288300, LOC115267430, LOC109421962, LOC115261580								
N5.HOG0012592	OG0011602	n0		LOC134287152, LOC134286291, LOC134291615, LOC109428770								
N5.HOG0012593	OG0011603	n0		LOC109429850, LOC134291958, LOC134286829, LOC134284139								
N5.HOG0012594	OG0011604	n0		LOC134285245, LOC109432574, LOC115267680, LOC134285296								
N5.HOG0012595	OG0011605	n0		LOC134289625, LOC109432604, LOC134286640, LOC134291538								
N5.HOG0012596	OG0011606	n0		LOC109432723, LOC134285629, LOC115255333, LOC134291147								
N5.HOG0012597	OG0011607	n0		LOC109621838, LOC115265819, LOC115253566, LOC109621837								
N5.HOG0012598	OG0011608	n0		LOC109622044, LOC134290639, LOC134288663, LOC134290572								
N5.HOG0012599	OG0011609	n0		LOC115253878								
N5.HOG0012600	OG0011610	n0		LOC115255269								
N5.HOG0012601	OG0011611	n0		LOC134290368, LOC134286681, LOC115255438, LOC134285987								
N5.HOG0012602	OG0011612	n0		LOC115256421								
N5.HOG0012603	OG0011613	n0		LOC115256564, LOC115256631, LOC134285410								
N5.HOG0012604	OG0011614	n0		LOC115257082								
N5.HOG0012605	OG0011615	n0		LOC115257774, LOC115269769, LOC134290901, LOC134288697								
N5.HOG0012606	OG0011616	n0		LOC115258165, LOC115258210, LOC134285982, LOC134288987								
N5.HOG0012607	OG0011617	n0		LOC115258720								
N5.HOG0012608	OG0011618	n0		LOC134290157, LOC134286679, LOC115258813, LOC134286983								
N5.HOG0012609	OG0011619	n0		LOC115259572, LOC134288819								
N5.HOG0012610	OG0011620	n0		LOC134286201, LOC134290187, LOC115260053, LOC134290459								
N5.HOG0012611	OG0011621	n0		LOC115260083, LOC134290455, LOC134286238, LOC134287440								
N5.HOG0012612	OG0011622	n0		LOC134291077, LOC134290128, LOC115260556, LOC134286805								
N5.HOG0012613	OG0011623	n0		LOC134284186, LOC115260721, LOC134288601, LOC134288734								
N5.HOG0012614	OG0011624	n0		LOC115261518, LOC134289541								
N5.HOG0012615	OG0011625	n0		LOC134284873, LOC115261991, LOC134285255, LOC134286763								
N5.HOG0012616	OG0011626	n0		LOC115262067								
N5.HOG0012617	OG0011627	n0		LOC115262251								
N5.HOG0012618	OG0011628	n0		LOC134290464, LOC134291214, LOC115262724, LOC134286207								
N5.HOG0012619	OG0011629	n0		LOC115263292								
N5.HOG0012620	OG0011630	n0		LOC134288019, LOC115264387, LOC134284225, LOC134288084								
N5.HOG0012621	OG0011631	n0		LOC134290485, LOC134288529, LOC134285020, LOC115266360								
N5.HOG0012622	OG0011632	n0		LOC134290136, LOC115269925, LOC115266725, LOC134286832								
N5.HOG0012623	OG0011633	n0		LOC115267796, LOC115267779								
N5.HOG0012624	OG0011634	n0		LOC115268906								
N5.HOG0012625	OG0011635	n0		LOC134291398, LOC134286703, LOC115270908, LOC134287450								
N5.HOG0012626	OG0011636	n0		LOC134284142								
N5.HOG0012627	OG0011637	n0		LOC134284280, LOC134285477, LOC134288278, LOC134285721								
N5.HOG0012628	OG0011638	n0		LOC134284519								
N5.HOG0012629	OG0011639	n0		LOC134286090, LOC134285984, LOC134286403, LOC134284536								
N5.HOG0012630	OG0011640	n0		LOC134290232, LOC134286182, LOC134284549, LOC134284550								
N5.HOG0012631	OG0011641	n0		LOC134284673, LOC134288515, LOC134287646, LOC134287489								
N5.HOG0012632	OG0011642	n0		LOC134284797, LOC134290934, LOC134286719, LOC134286329								
N5.HOG0012633	OG0011643	n0		LOC134284839, LOC134291413, LOC134291540								
