HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N0.HOG0010253	OG0010046	n0	AAEL002128			AFUN2_008773	AGAP013089		ASIC011364	ASTEI20_041767	CQUJHB010054	LOC129797032
N0.HOG0010254	OG0010047	n0	AAEL002196	LOC109432435	ADIR010540	AFUN2_011257	AGAP001960	AMIN003272		ASTEI20_030860		
N0.HOG0010255	OG0010048	n0	AAEL002356	LOC115269776	ADIR003739		AGAP005349	AMIN007392	ASIC011773			LOC129790288
N0.HOG0010256	OG0010049	n0	AAEL022446, AAEL002440	LOC109406687, LOC109622387							CQUJHB012949, CQUJHB002950, CQUJHB010939	
N0.HOG0010257	OG0010050	n0	AAEL010863, AAEL008464, AAEL002462	LOC115254442, LOC115269595, LOC109415742							CQUJHB018322	
N0.HOG0010258	OG0010051	n0	AAEL002486			AFUN2_006236		AMIN010652	ASIC007859	ASTEI20_045379	CQUJHB012467	LOC129797274
N0.HOG0010259	OG0010052	n0	AAEL002592		ADIR000476	AFUN2_003493	AGAP012314	AMIN006862		ASTEI20_040107	CQUJHB010390	
N0.HOG0010260	OG0010053	n0	AAEL002625	LOC109403463		AFUN2_010773	AGAP028110			ASTEI20_035760	CQUJHB006602	LOC129796567
N0.HOG0010261	OG0010054	n0	AAEL002722	LOC109410371	ADIR007050	AFUN2_011879	AGAP007702				CQUJHB006486	LOC129789773
N0.HOG0010262	OG0010055	n0	AAEL002797	LOC115269975	ADIR010256	AFUN2_004754	AGAP013336		ASIC021859	ASTEI20_036757		
N0.HOG0010263	OG0010056	n0	AAEL002811	LOC115259220		AFUN2_002741	AGAP013137	AMIN014252	ASIC011982		CQUJHB010525	
N0.HOG0010264	OG0010057	n0	AAEL002854	LOC134290035, LOC109422265, LOC134290698, LOC109422264							CQUJHB013682, CQUJHB018433	
N0.HOG0010265	OG0010058	n0	AAEL003016, AAEL027953, AAEL022145, AAEL026789, AAEL024585, AAEL003004	LOC109399856								
N0.HOG0010266	OG0010059	n0	AAEL003113	LOC109420870	ADIR003608	AFUN2_012137	AGAP006779		ASIC019663		CQUJHB006829	
N0.HOG0010267	OG0010060	n0	AAEL003405	LOC109403727	ADIR001915	AFUN2_011090	AGAP011958		ASIC018029	ASTEI20_034384		
N0.HOG0010268	OG0010061	n0	AAEL003456	LOC109432021		AFUN2_008804	AGAP011877	AMIN015517		ASTEI20_044029	CQUJHB003493	
N0.HOG0010269	OG0010062	n0	AAEL003563	LOC109429093		AFUN2_001264	AGAP003575			ASTEI20_045066	CQUJHB006074	LOC129786582
N0.HOG0010270	OG0010063	n0	AAEL003640	LOC109426934		AFUN2_003485	AGAP010860		ASIC022194	ASTEI20_044181	CQUJHB017515	
N0.HOG0010271	OG0010064	n0	AAEL003644	LOC109426878	ADIR002061	AFUN2_005959	AGAP010844		ASIC022163	ASTEI20_040161		
N0.HOG0010272	OG0010065	n0	AAEL003691	LOC109404641	ADIR004756		AGAP009911		ASIC014619	ASTEI20_041612	CQUJHB005159	
N0.HOG0010273	OG0010066	n0	AAEL003713	LOC115270173		AFUN2_004375	AGAP006647			ASTEI20_038560	CQUJHB012311	LOC129791937
N0.HOG0010274	OG0010067	n0	AAEL003764	LOC134285672	ADIR008286	AFUN2_011887	AGAP003421	AMIN003856	ASIC011128			
N0.HOG0010275	OG0010068	n0	AAEL003869	LOC134289551		AFUN2_014283	AGAP001821	AMIN015667	ASIC008200		CQUJHB016021	
N0.HOG0010276	OG0010069	n0	AAEL003897	LOC134284095		AFUN2_012993	AGAP001967	AMIN003276		ASTEI20_035032	CQUJHB007557	
N0.HOG0010277	OG0010070	n0	AAEL020909, AAEL018003, AAEL022592, AAEL023814, AAEL022325, AAEL008130, AAEL004037									
N0.HOG0010278	OG0010071	n0	AAEL004203	LOC109433300		AFUN2_002657	AGAP002582		ASIC021994	ASTEI20_035097	CQUJHB008221	
N0.HOG0010279	OG0010072	n0	AAEL004318, AAEL004316, AAEL022250	LOC115254145, LOC109410429							CQUJHB018100, CQUJHB005919	
N0.HOG0010280	OG0010073	n0	AAEL004342, AAEL004343	LOC134291993, LOC134291994							CQUJHB015050, CQUJHB020416, CQUJHB016439	
N0.HOG0010281	OG0010074	n0	AAEL004348	LOC109426456, LOC109402147	ADIR011712		AGAP029368				CQUJHB000960	LOC129796305
N0.HOG0010282	OG0010075	n0	AAEL004384	LOC109411478	ADIR003229	AFUN2_006702	AGAP013004			ASTEI20_042678	CQUJHB001373	
N0.HOG0010283	OG0010076	n0	AAEL004434	LOC109417152		AFUN2_003255	AGAP011161			ASTEI20_033599	CQUJHB006710	LOC129797518
N0.HOG0010284	OG0010077	n0	AAEL004569	LOC109431079			AGAP001392		ASIC020828	ASTEI20_031891	CQUJHB006635	LOC129790153
N0.HOG0010285	OG0010078	n0	AAEL004685	LOC109412138		AFUN2_011457	AGAP003165			ASTEI20_039494	CQUJHB000967	LOC129787145
N0.HOG0010286	OG0010079	n0	AAEL004689			AFUN2_012583	AGAP003181		ASIC016589	ASTEI20_035172	CQUJHB013236	LOC129787283
N0.HOG0010287	OG0010080	n0	AAEL004711	LOC109419761		AFUN2_011496	AGAP008927			ASTEI20_038165	CQUJHB014764	LOC129789698
N0.HOG0010288	OG0010081	n0	AAEL004775	LOC109400348		AFUN2_007749	AGAP008343	AMIN005958		ASTEI20_030827	CQUJHB015519	
N0.HOG0010289	OG0010082	n0	AAEL004867	LOC109405419			AGAP003447	AMIN015799		ASTEI20_035147	CQUJHB000185	LOC129787758
N0.HOG0010290	OG0010083	n0	AAEL004930	LOC109412353		AFUN2_000694	AGAP010052			ASTEI20_033917	CQUJHB004186	LOC129788444
N0.HOG0010291	OG0010084	n0	AAEL004956	LOC109408723		AFUN2_005618			ASIC020889		CQUJHB009881	LOC129795944, LOC129796263
N0.HOG0010292	OG0010085	n0	AAEL013211, AAEL004970	LOC109412500, LOC115264944							CQUJHB004257, CQUJHB011720	LOC129792730
N0.HOG0010293	OG0010086	n0	AAEL005005	LOC115268091, LOC109429013, LOC134291736, LOC134291738, LOC109408813, LOC109428995								
N0.HOG0010294	OG0010087	n0	AAEL005030	LOC109429725		AFUN2_008481	AGAP008436		ASIC006404	ASTEI20_033780	CQUJHB002428	
N0.HOG0010295	OG0010088	n0	AAEL005093	LOC109413880, LOC109401985, LOC115270913							CQUJHB002438, CQUJHB010347, CQUJHB011724	
N0.HOG0010296	OG0010089	n0	AAEL005143	LOC109400800		AFUN2_013070	AGAP010337		ASIC005575	ASTEI20_033905	CQUJHB009612	
N0.HOG0010297	OG0010090	n0	AAEL005221			AFUN2_002908	AGAP004458	AMIN004839	ASIC009112	ASTEI20_043100	CQUJHB011620	
N0.HOG0010298	OG0010091	n0	AAEL005896	LOC109398802		AFUN2_001341	AGAP003535		ASIC000334	ASTEI20_043611	CQUJHB015255	
N0.HOG0010299	OG0010092	n0	AAEL005900	LOC109398894		AFUN2_005714	AGAP003534		ASIC000335	ASTEI20_035597	CQUJHB013921	
N0.HOG0010300	OG0010093	n0	AAEL006044	LOC109400166, LOC115266198, LOC109427103, LOC109426977							CQUJHB008110, CQUJHB010121	
N0.HOG0010301	OG0010094	n0	AAEL006135	LOC109413671		AFUN2_001791	AGAP002547			ASTEI20_041736	CQUJHB013442	LOC129797121
N0.HOG0010302	OG0010095	n0	AAEL006197	LOC109425240		AFUN2_003532	AGAP013420		ASIC003508	ASTEI20_044483	CQUJHB012071	
N0.HOG0010303	OG0010096	n0	AAEL006311	LOC109430543	ADIR015739	AFUN2_005983	AGAP005174			ASTEI20_033243		LOC129787378
N0.HOG0010304	OG0010097	n0	AAEL006317		ADIR002740	AFUN2_006068, AFUN2_001939	AGAP002483		ASIC000830			LOC129797677
N0.HOG0010305	OG0010098	n0	AAEL006421, AAEL006429, AAEL006430	LOC109407370, LOC115265209, LOC109421637, LOC109407369								
N0.HOG0010306	OG0010099	n0	AAEL012067, AAEL006483	LOC109421808, LOC115264067, LOC109423648, LOC109421710							CQUJHB006572	
N0.HOG0010307	OG0010100	n0	AAEL006494	LOC134291021		AFUN2_005925	AGAP013066	AMIN016259		ASTEI20_038859	CQUJHB008597	
N0.HOG0010308	OG0010101	n0	AAEL006643	LOC109422754			AGAP001226	AMIN016248	ASIC011447	ASTEI20_035693	CQUJHB010168	
N0.HOG0010309	OG0010102	n0	AAEL006704	LOC109421140, LOC115268309							CQUJHB002926, CQUJHB005389, CQUJHB016670, CQUJHB001775	
N0.HOG0010310	OG0010103	n0	AAEL006903	LOC115258684	ADIR004054	AFUN2_014197	AGAP010243	AMIN001150		ASTEI20_034155		
N0.HOG0010311	OG0010104	n0	AAEL006907	LOC109398530		AFUN2_002753	AGAP002326			ASTEI20_036609	CQUJHB010898	LOC129792987
N0.HOG0010312	OG0010105	n0	AAEL007013, AAEL022577	LOC109407548, LOC109430796, LOC109417355					ASIC019438		CQUJHB017673	
N0.HOG0010313	OG0010106	n0	AAEL007068	LOC109426882		AFUN2_011068	AGAP029754		ASIC005056	ASTEI20_033978	CQUJHB008976	
N0.HOG0010314	OG0010107	n0	AAEL007243	LOC109421521		AFUN2_001965	AGAP009289		ASIC013832	ASTEI20_042493	CQUJHB003248	
N0.HOG0010315	OG0010108	n0	AAEL007301	LOC115256794, LOC115263785, LOC115271043		AFUN2_010613, AFUN2_011514					CQUJHB007277	
N0.HOG0010316	OG0010109	n0	AAEL007367	LOC109414502		AFUN2_008887	AGAP010277	AMIN001115		ASTEI20_037914	CQUJHB013599	
N0.HOG0010317	OG0010110	n0	AAEL007432	LOC109423401		AFUN2_002916	AGAP007165		ASIC007857	ASTEI20_033895	CQUJHB003974	
N0.HOG0010318	OG0010111	n0	AAEL007444	LOC109425161		AFUN2_008997	AGAP008762			ASTEI20_038236	CQUJHB015197	LOC129791181
N0.HOG0010319	OG0010112	n0	AAEL007508	LOC109430379	ADIR004412		AGAP004569	AMIN004929	ASIC021861		CQUJHB015243	
N0.HOG0010320	OG0010113	n0	AAEL007652	LOC109415599	ADIR011200		AGAP009277		ASIC009999	ASTEI20_036636	CQUJHB014685	
N0.HOG0010321	OG0010114	n0	AAEL007654	LOC115256450		AFUN2_008556	AGAP027987		ASIC007250	ASTEI20_039951	CQUJHB003810	
N0.HOG0010322	OG0010115	n0	AAEL007679	LOC134287989, LOC109622880		AFUN2_004219				ASTEI20_043514	CQUJHB011718	LOC129790988
N0.HOG0010323	OG0010116	n0	AAEL007731			AFUN2_010254	AGAP005543		ASIC018789	ASTEI20_040710	CQUJHB009114	LOC129791755
N0.HOG0010324	OG0010117	n0	AAEL026701, AAEL007970	LOC109621312, LOC109621836, LOC115253677, LOC109622949			AGAP009764					
N0.HOG0010325	OG0010118	n0	AAEL007974, AAEL026130, AAEL007977, AAEL027341, AAEL023057, AAEL028026	LOC109421272								
N0.HOG0010326	OG0010119	n0	AAEL008007	LOC109413981		AFUN2_000432	AGAP007355		ASIC002875	ASTEI20_031033	CQUJHB006186	
N0.HOG0010327	OG0010120	n0	AAEL008012	LOC115254540	ADIR008406		AGAP003306	AMIN000336		ASTEI20_035472	CQUJHB017945	
N0.HOG0010328	OG0010121	n0	AAEL008064		ADIR006475	AFUN2_014772	AGAP003614		ASIC021443	ASTEI20_032551		LOC129794249
N0.HOG0010329	OG0010122	n0	AAEL008066		ADIR006479	AFUN2_008468	AGAP003610	AMIN002779	ASIC002160	ASTEI20_046120		
N0.HOG0010330	OG0010123	n0	AAEL008149	LOC109623349	ADIR002078	AFUN2_010960				ASTEI20_042116	CQUJHB005803	LOC129792025
N0.HOG0010331	OG0010124	n0	AAEL008202	LOC109432088		AFUN2_012435	AGAP006672	AMIN016071	ASIC015161		CQUJHB010011	
N0.HOG0010332	OG0010125	n0	AAEL008428	LOC109429559		AFUN2_001631	AGAP002365		ASIC005524	ASTEI20_040766	CQUJHB017805	
N0.HOG0010333	OG0010126	n0	AAEL008599		ADIR015992	AFUN2_003090	AGAP008372	AMIN016199	ASIC013610	ASTEI20_036294		
N0.HOG0010334	OG0010127	n0	AAEL008746	LOC115257666		AFUN2_011221	AGAP012043		ASIC004975	ASTEI20_045402	CQUJHB003967	
N0.HOG0010335	OG0010128	n0	AAEL008790	LOC109419365, LOC109408510			AGAP004478		ASIC008070		CQUJHB018435	LOC129797277
N0.HOG0010336	OG0010129	n0	AAEL008820	LOC115254634	ADIR014917			AMIN016181	ASIC008079	ASTEI20_043959	CQUJHB010790	
N0.HOG0010337	OG0010130	n0	AAEL008884	LOC109414215	ADIR007651	AFUN2_008363	AGAP006466	AMIN007903		ASTEI20_046033		
N0.HOG0010338	OG0010131	n0	AAEL008936	LOC109410537, LOC115253934	ADIR000147		AGAP011604	AMIN008844	ASIC017499			
N0.HOG0010339	OG0010132	n0	AAEL009044	LOC109430972, LOC115263082		AFUN2_014267	AGAP007017		ASIC015036		CQUJHB003982	
N0.HOG0010340	OG0010133	n0	AAEL009198	LOC109621448	ADIR000558	AFUN2_002720	AGAP012382		ASIC015978		CQUJHB016790	
N0.HOG0010341	OG0010134	n0	AAEL025913, AAEL009463	LOC115264501, LOC134284966, LOC115264503, LOC109406849, LOC134288480								
N0.HOG0010342	OG0010135	n0	AAEL009480, AAEL009476	LOC109397734, LOC109432950, LOC134285494, LOC109432949, LOC109432948								
N0.HOG0010343	OG0010136	n0	AAEL009481	LOC109432964		AFUN2_006675	AGAP000299	AMIN001974	ASIC020376	ASTEI20_046175		
N0.HOG0010344	OG0010137	n0	AAEL015106, AAEL027607, AAEL009514	LOC109431432		AFUN2_013781			ASIC018093		CQUJHB016189	
N0.HOG0010345	OG0010138	n0	AAEL009526	LOC109407703		AFUN2_014639		AMIN008296		ASTEI20_036683	CQUJHB006732	LOC129796569
N0.HOG0010346	OG0010139	n0	AAEL009539	LOC109407707		AFUN2_013464	AGAP012126			ASTEI20_043742	CQUJHB010581	LOC129796582
N0.HOG0010347	OG0010140	n0	AAEL009683	LOC109397787	ADIR014795	AFUN2_009582		AMIN007444		ASTEI20_035411	CQUJHB016698	
N0.HOG0010348	OG0010141	n0	AAEL009697	LOC109422522	ADIR008295		AGAP003433	AMIN000951		ASTEI20_045530	CQUJHB007859	
N0.HOG0010349	OG0010142	n0	AAEL009744	LOC109411565		AFUN2_004808	AGAP010378	AMIN006571		ASTEI20_033400	CQUJHB004667	
N0.HOG0010350	OG0010143	n0	AAEL009752	LOC109398518		AFUN2_014329	AGAP010369	AMIN006564		ASTEI20_038180		LOC129786849
N0.HOG0010351	OG0010144	n0	AAEL009799, AAEL009787	LOC109411034, LOC109411032							CQUJHB004367, CQUJHB004899, CQUJHB011117	
N0.HOG0010352	OG0010145	n0	AAEL029057, AAEL009993	LOC109431033, LOC109431034							CQUJHB005144, CQUJHB005297, CQUJHB010119	
N0.HOG0010353	OG0010146	n0	AAEL010291	LOC109416541	ADIR004044		AGAP010231	AMIN001160		ASTEI20_042217	CQUJHB016285	
N0.HOG0010354	OG0010147	n0	AAEL010338	LOC115265627		AFUN2_012116	AGAP009313		ASIC006385	ASTEI20_037952	CQUJHB001410	
N0.HOG0010355	OG0010148	n0	AAEL010339	LOC109430997		AFUN2_005790	AGAP008425			ASTEI20_037028	CQUJHB007758	LOC129793421
N0.HOG0010356	OG0010149	n0	AAEL010440	LOC109413691		AFUN2_014357	AGAP004206	AMIN004148		ASTEI20_032147	CQUJHB007190	
N0.HOG0010357	OG0010150	n0	AAEL010536	LOC109418328		AFUN2_011956	AGAP008965		ASIC020733	ASTEI20_032761		LOC129788999
N0.HOG0010358	OG0010151	n0	AAEL010576	LOC109404132	ADIR008299	AFUN2_012711	AGAP003439			ASTEI20_033381		LOC129797086
N0.HOG0010359	OG0010152	n0	AAEL010635	LOC134287897, LOC109420855, LOC109621983							CQUJHB017148, CQUJHB015786, CQUJHB009526	
N0.HOG0010360	OG0010153	n0	AAEL019948, AAEL019949, AAEL010775	LOC109419514, LOC115258786							CQUJHB010555, CQUJHB011932	
N0.HOG0010361	OG0010154	n0	AAEL010917	LOC109430556		AFUN2_006947	AGAP006637		ASIC019843	ASTEI20_035721	CQUJHB013195	
N0.HOG0010362	OG0010155	n0	AAEL011035	LOC115260005		AFUN2_010252	AGAP006831	AMIN007627	ASIC013778	ASTEI20_032585		
N0.HOG0010363	OG0010156	n0	AAEL011054	LOC109622111	ADIR007010		AGAP007569	AMIN010241	ASIC003806		CQUJHB010650	
N0.HOG0010364	OG0010157	n0	AAEL011098	LOC109421591	ADIR002820		AGAP003227	AMIN000400	ASIC021531			LOC129793212
N0.HOG0010365	OG0010158	n0	AAEL011155	LOC109404993	ADIR003378		AGAP003903		ASIC002141		CQUJHB006432	LOC129797079
N0.HOG0010366	OG0010159	n0	AAEL011281	LOC109407033		AFUN2_003917	AGAP005222		ASIC016100	ASTEI20_041676		LOC129794129
N0.HOG0010367	OG0010160	n0	AAEL011319		ADIR004667	AFUN2_010935		AMIN001320	ASIC002637	ASTEI20_034503	CQUJHB000698	
N0.HOG0010368	OG0010161	n0	AAEL011324	LOC109410101		AFUN2_003310	AGAP011222		ASIC012724	ASTEI20_036342	CQUJHB004064	
N0.HOG0010369	OG0010162	n0	AAEL011354, AAEL021629	LOC109408948							CQUJHB009386, CQUJHB001440, CQUJHB001641	LOC129789684
N0.HOG0010370	OG0010163	n0	AAEL011377	LOC109431069	ADIR001297		AGAP000793		ASIC020489	ASTEI20_041773	CQUJHB001200	
N0.HOG0010371	OG0010164	n0	AAEL011448	LOC115265471	ADIR003704	AFUN2_009508	AGAP005383		ASIC016741	ASTEI20_036364		
N0.HOG0010372	OG0010165	n0	AAEL011452	LOC109399208		AFUN2_010798	AGAP005389		ASIC016732	ASTEI20_037587	CQUJHB006687	
N0.HOG0010373	OG0010166	n0	AAEL011466		ADIR015746	AFUN2_004665	AGAP005189			ASTEI20_044911	CQUJHB012600	LOC129793867
N0.HOG0010374	OG0010167	n0	AAEL011585	LOC109425558		AFUN2_006699	AGAP004003		ASIC010038	ASTEI20_037292	CQUJHB013628	
N0.HOG0010375	OG0010168	n0	AAEL011882	LOC109430106		AFUN2_009858	AGAP028216		ASIC015788, ASIC017839	ASTEI20_044923		
N0.HOG0010376	OG0010169	n0	AAEL011923	LOC109418902		AFUN2_005547	AGAP028680		ASIC018074	ASTEI20_033093	CQUJHB018200	
N0.HOG0010377	OG0010170	n0	AAEL011957	LOC109411136	ADIR008693	AFUN2_005148	AGAP005512	AMIN015645		ASTEI20_037050		
N0.HOG0010378	OG0010171	n0	AAEL012069	LOC115255981		AFUN2_005607	AGAP004247		ASIC005630	ASTEI20_036004	CQUJHB005400	
N0.HOG0010379	OG0010172	n0	AAEL012150	LOC109415149	ADIR004110	AFUN2_011859			ASIC013476	ASTEI20_037871		LOC129793869
N0.HOG0010380	OG0010173	n0	AAEL012263	LOC109431826	ADIR014531	AFUN2_001858	AGAP008429	AMIN009786		ASTEI20_044601		
N0.HOG0010381	OG0010174	n0	AAEL012782	LOC109402910		AFUN2_004560	AGAP004859		ASIC009157	ASTEI20_045367	CQUJHB002696	
N0.HOG0010382	OG0010175	n0	AAEL012863, AAEL013851	LOC109411886, LOC109412740					ASIC005339		CQUJHB011380, CQUJHB012502	
N0.HOG0010383	OG0010176	n0	AAEL013513	LOC109413999		AFUN2_001846	AGAP006002	AMIN010934		ASTEI20_037442	CQUJHB001548	
N0.HOG0010384	OG0010177	n0	AAEL013774	LOC109420661		AFUN2_002792	AGAP007747		ASIC017664	ASTEI20_045445	CQUJHB002287	
N0.HOG0010385	OG0010178	n0	AAEL013990	LOC109401520		AFUN2_003524	AGAP010658		ASIC014500	ASTEI20_041707	CQUJHB003485	
N0.HOG0010386	OG0010179	n0	AAEL014139		ADIR006296	AFUN2_001706	AGAP009211	AMIN009749	ASIC020767	ASTEI20_040375		
N0.HOG0010387	OG0010180	n0	AAEL014240, AAEL014241, AAEL025356, AAEL014245, AAEL026838	LOC109429061, LOC109399265								
N0.HOG0010388	OG0010181	n0	AAEL029028, AAEL014384	LOC109426181, LOC109397976							CQUJHB010408, CQUJHB015791, CQUJHB004700	
N0.HOG0010389	OG0010182	n0	AAEL014600	LOC109424644		AFUN2_006995	AGAP004802			ASTEI20_039339	CQUJHB009265	LOC129795933
N0.HOG0010390	OG0010183	n0	AAEL014820		ADIR010501	AFUN2_011326	AGAP001594	AMIN003406	ASIC002827	ASTEI20_043832		
N0.HOG0010391	OG0010184	n0	AAEL014848			AFUN2_013947	AGAP001483	AMIN002381	ASIC020677	ASTEI20_041375		LOC129786512
N0.HOG0010392	OG0010185	n0	AAEL015002	LOC109421056	ADIR004063	AFUN2_000454	AGAP010250			ASTEI20_037898	CQUJHB004787	
N0.HOG0010393	OG0010186	n0	AAEL015077	LOC109408944	ADIR001451		AGAP000981		ASIC011227		CQUJHB011199	LOC129788905
N0.HOG0010394	OG0010187	n0	AAEL017495, AAEL027077, AAEL017427, AAEL017000	LOC109428109, LOC134289559, LOC109423983								
N0.HOG0010395	OG0010188	n0	AAEL022503, AAEL017013, AAEL022645, AAEL018020	LOC109408735, LOC109428948, LOC109408734								
N0.HOG0010396	OG0010189	n0	AAEL026266, AAEL017221, AAEL017305	LOC134288913, LOC109433291, LOC109433326, LOC109409193								
N0.HOG0010397	OG0010190	n0	AAEL017304		ADIR015560	AFUN2_008519	AGAP009856	AMIN015553	ASIC014582		CQUJHB011989	
N0.HOG0010398	OG0010191	n0	AAEL017362	LOC109411170	ADIR007901		AGAP005760	AMIN011060	ASIC018452		CQUJHB012269	
N0.HOG0010399	OG0010192	n0	AAEL018241	LOC109402580, LOC134288539, LOC134286896, LOC109402566							CQUJHB000856	LOC129795438
N0.HOG0010400	OG0010193	n0	AAEL018684	KEG16_p03, LOC134284470			AGAP028386			ASTEI20MT_ND6	CQUJHB011978, CQUJHB014922	
N0.HOG0010401	OG0010194	n0	AAEL019442	LOC109426574	ADIR004162	AFUN2_012662			ASIC016340	ASTEI20_038559	CQUJHB013289	
N0.HOG0010402	OG0010195	n0	AAEL019642	LOC109425670		AFUN2_000887			ASIC004238	ASTEI20_040468	CQUJHB009568	LOC129789793
N0.HOG0010403	OG0010196	n0	AAEL020046	LOC109410250	ADIR007159	AFUN2_013732		AMIN010692		ASTEI20_043944	CQUJHB008502	
N0.HOG0010404	OG0010197	n0	AAEL022625, AAEL020698, AAEL025235, AAEL020131, AAEL020164, AAEL022233, AAEL025896									
N0.HOG0010405	OG0010198	n0	AAEL024889, AAEL020141	LOC115255490, LOC134285976, LOC115269912, LOC115254807, LOC134284956								
N0.HOG0010406	OG0010199	n0	AAEL020452	LOC115265361	ADIR007004	AFUN2_013958		AMIN010366	ASIC003679		CQUJHB013173	
N0.HOG0010407	OG0010200	n0	AAEL020473		ADIR006474	AFUN2_013709	AGAP013196		ASIC021444	ASTEI20_043918		LOC129794135
N0.HOG0010408	OG0010201	n0	AAEL026465, AAEL027344, AAEL021552, AAEL024289, AAEL020630	LOC134287313, LOC134291116								
N0.HOG0010409	OG0010202	n0	AAEL020757	LOC115256422		AFUN2_013990	AGAP012432	AMIN005793		ASTEI20_043447		LOC129793863
N0.HOG0010410	OG0010203	n0	AAEL020967	LOC109398466		AFUN2_006510			ASIC020924	ASTEI20_039621	CQUJHB000070	LOC129786301
N0.HOG0010411	OG0010204	n0	AAEL021244	LOC115264693	ADIR015713	AFUN2_007590	AGAP010647	AMIN015972		ASTEI20_037959		
N0.HOG0010412	OG0010205	n0	AAEL021600	LOC115266535		AFUN2_006439	AGAP005764	AMIN014838		ASTEI20_037529	CQUJHB003815	
N0.HOG0010413	OG0010206	n0	AAEL023002, AAEL024072, AAEL021981, AAEL027723	LOC109413354, LOC115264687							CQUJHB012411	
N0.HOG0010414	OG0010207	n0	AAEL022176	LOC109408325	ADIR002874	AFUN2_012268				ASTEI20_033017	CQUJHB014973	LOC129790569
N0.HOG0010415	OG0010208	n0	AAEL022177	LOC115256226	ADIR008407		AGAP003307	AMIN000335		ASTEI20_035406	CQUJHB017178	
N0.HOG0010416	OG0010209	n0	AAEL022261	LOC115254264			AGAP006829	AMIN007625	ASIC013781		CQUJHB007295, CQUJHB012537	
N0.HOG0010417	OG0010210	n0	AAEL022542	LOC109422769	ADIR000780	AFUN2_004516		AMIN005757	ASIC010298	ASTEI20_032908		
N0.HOG0010418	OG0010211	n0	AAEL022918, AAEL027263	LOC109403258, LOC109403270, LOC109403275, LOC115253464							CQUJHB001095	
N0.HOG0010419	OG0010212	n0	AAEL023085	LOC109622874		AFUN2_001876		AMIN014528		ASTEI20_042021	CQUJHB004311	LOC129789982
N0.HOG0010420	OG0010213	n0	AAEL023127, AAEL027394	LOC115254594		AFUN2_006016		AMIN002308		ASTEI20_039312	CQUJHB008546	
N0.HOG0010421	OG0010214	n0	AAEL023209		ADIR014995	AFUN2_003647	AGAP004839			ASTEI20_041201	CQUJHB016418	LOC129792014
N0.HOG0010422	OG0010215	n0	AAEL023275	LOC134291165, LOC134290818, LOC115265176, LOC134292204, LOC115264290							CQUJHB015968	
N0.HOG0010423	OG0010216	n0	AAEL023525	LOC109410544	ADIR002304		AGAP011063	AMIN015684, AMIN008525	ASIC019472			
N0.HOG0010424	OG0010217	n0	AAEL023582	LOC109400531		AFUN2_006736	AGAP029679		ASIC004221	ASTEI20_039133	CQUJHB011889	
N0.HOG0010425	OG0010218	n0	AAEL023784	LOC115263723		AFUN2_012419	AGAP013100	AMIN004688		ASTEI20_030924		LOC129793907
N0.HOG0010426	OG0010219	n0	AAEL025185, AAEL023841, AAEL027957	LOC134290791, LOC109399822, LOC115257301, LOC134286396								
N0.HOG0010427	OG0010220	n0	AAEL023908	LOC109416559		AFUN2_009664	AGAP004862		ASIC014937	ASTEI20_044943	CQUJHB002879	
N0.HOG0010428	OG0010221	n0	AAEL027328, AAEL028113, AAEL025832, AAEL024275	LOC115258094, LOC109622851, LOC109419268								
N0.HOG0010429	OG0010222	n0	AAEL024406	LOC115258020, LOC109411523, LOC115256175							CQUJHB012306, CQUJHB005441, CQUJHB013982	
N0.HOG0010430	OG0010223	n0	AAEL024517	LOC109404074, LOC134285798, LOC134285813, LOC134283967, LOC109403970					ASIC021571			
N0.HOG0010431	OG0010224	n0	AAEL024567	LOC109433482		AFUN2_013182			ASIC022360	ASTEI20_040525	CQUJHB003185	LOC129795996
N0.HOG0010432	OG0010225	n0	AAEL025132	LOC109422609	ADIR008920	AFUN2_011552	AGAP029675			ASTEI20_040904		LOC129787807
N0.HOG0010433	OG0010226	n0	AAEL025194	LOC115256673, LOC109408247, LOC134285783, LOC134284168, LOC109429266, LOC109410623								
N0.HOG0010434	OG0010227	n0	AAEL025433	LOC109405236		AFUN2_012991	AGAP002376		ASIC011947	ASTEI20_045583		LOC129789715
N0.HOG0010435	OG0010228	n0	AAEL025453		ADIR009998		AGAP013012	AMIN002242	ASIC011518		CQUJHB004171	LOC129787160
N0.HOG0010436	OG0010229	n0	AAEL025775	LOC115266835		AFUN2_004849	AGAP008973			ASTEI20_037930	CQUJHB018343	LOC129792097
N0.HOG0010437	OG0010230	n0	AAEL025945	LOC109399161		AFUN2_013062	AGAP005997		ASIC011686	ASTEI20_044254	CQUJHB012527	
N0.HOG0010438	OG0010231	n0	AAEL026023	LOC109430729		AFUN2_006590	AGAP004094		ASIC002563	ASTEI20_035160	CQUJHB001898	
N0.HOG0010439	OG0010232	n0	AAEL026256	LOC115254723		AFUN2_001869	AGAP000599		ASIC009665	ASTEI20_042106	CQUJHB017879	
N0.HOG0010440	OG0010233	n0	AAEL026371	LOC109417557	ADIR011089, ADIR011090		AGAP013761		ASIC003448		CQUJHB016300	
