HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N8.HOG0009384	OG0008112	n0				AFUN2_003852		AMIN004753				
N8.HOG0009385	OG0008113	n0				AFUN2_013985		AMIN002996				
N8.HOG0009386	OG0008114	n0				AFUN2_009387		AMIN005689				
N8.HOG0009387	OG0008115	n0				AFUN2_011456		AMIN005681				
N8.HOG0009388	OG0008116	n0				AFUN2_006628		AMIN015666				
N8.HOG0009389	OG0008117	n0				AFUN2_008264		AMIN015896				
N8.HOG0009390	OG0008118	n0				AFUN2_002054		AMIN015895				
N8.HOG0009391	OG0008119	n0				AFUN2_003479		AMIN004838				
N8.HOG0009392	OG0008120	n0				AFUN2_009637		AMIN003492				
N8.HOG0009393	OG0008121	n0				AFUN2_009040		AMIN003489				
N8.HOG0009394	OG0008122	n0				AFUN2_013744		AMIN015894				
N8.HOG0009395	OG0008123	n0				AFUN2_003604		AMIN003490				
N8.HOG0009396	OG0008124	n0				AFUN2_001062		AMIN002652				
N8.HOG0009397	OG0008125	n0				AFUN2_004126		AMIN003948				
N8.HOG0009398	OG0008126	n0				AFUN2_006971		AMIN000862				
N8.HOG0009399	OG0008127	n0				AFUN2_003597		AMIN004823				
N8.HOG0009400	OG0008128	n0				AFUN2_011612		AMIN008665				
N8.HOG0009401	OG0008129	n0				AFUN2_002231		AMIN008667				
N8.HOG0009402	OG0008130	n0				AFUN2_002614		AMIN008661				
N8.HOG0009403	OG0008131	n0				AFUN2_001380		AMIN007420				
N8.HOG0009404	OG0008132	n0				AFUN2_006419		AMIN008397				
N8.HOG0009405	OG0008133	n0				AFUN2_006507		AMIN003138				
N8.HOG0009406	OG0008134	n0				AFUN2_006936		AMIN003144				
N8.HOG0009407	OG0008135	n0				AFUN2_012609		AMIN002700				
N8.HOG0009408	OG0008136	n0				AFUN2_006260		AMIN003150				
N8.HOG0009409	OG0008137	n0				AFUN2_002374		AMIN002920				
N8.HOG0009410	OG0008138	n0				AFUN2_005841		AMIN009127				
N8.HOG0009411	OG0008139	n0				AFUN2_012903		AMIN005764				
N8.HOG0009412	OG0008140	n0				AFUN2_005400		AMIN008677				
N8.HOG0009413	OG0008141	n0				AFUN2_010037		AMIN000819				
N8.HOG0009414	OG0008142	n0				AFUN2_012549		AMIN007736				
N8.HOG0009415	OG0008143	n0				AFUN2_012607		AMIN005765				
N8.HOG0009416	OG0008144	n0				AFUN2_005750		AMIN006911				
N8.HOG0009417	OG0008145	n0				AFUN2_009149		AMIN007285				
N8.HOG0009418	OG0008146	n0				AFUN2_008833		AMIN015523				
N8.HOG0009419	OG0008147	n0				AFUN2_005827		AMIN000147				
N8.HOG0009420	OG0008148	n0				AFUN2_012534		AMIN000517				
N8.HOG0009421	OG0008149	n0				AFUN2_001725		AMIN000518				
N8.HOG0009422	OG0008150	n0				AFUN2_010471		AMIN008177				
N8.HOG0009423	OG0008151	n0				AFUN2_007931		AMIN008078				
N8.HOG0009424	OG0008152	n0				AFUN2_006407		AMIN008176				
N8.HOG0009425	OG0008153	n0				AFUN2_013271		AMIN005070				
N8.HOG0009426	OG0008154	n0				AFUN2_007146						
N8.HOG0009427	OG0008155	n0				AFUN2_007164		AMIN008169, AMIN008170				
N8.HOG0009428	OG0008156	n0				AFUN2_006615		AMIN003995				
N8.HOG0009429	OG0008157	n0				AFUN2_001330		AMIN008762				
N8.HOG0009430	OG0008158	n0				AFUN2_014105		AMIN010601				
N8.HOG0009431	OG0008159	n0				AFUN2_004793		AMIN014809				
N8.HOG0009432	OG0008160	n0				AFUN2_010422		AMIN001507				
N8.HOG0009433	OG0008161	n0				AFUN2_011633		AMIN001026				
N8.HOG0009434	OG0008162	n0				AFUN2_002048		AMIN002218				
N8.HOG0009435	OG0008163	n0				AFUN2_003568						
N8.HOG0009436	OG0008164	n0				AFUN2_003987		AMIN003812				
N8.HOG0009437	OG0008165	n0				AFUN2_004805		AMIN002829				
N8.HOG0009438	OG0008166	n0				AFUN2_010862		AMIN002602				
N8.HOG0009439	OG0008167	n0				AFUN2_006026		AMIN001294				
N8.HOG0009440	OG0008168	n0				AFUN2_013639		AMIN001279				
N8.HOG0009441	OG0008169	n0				AFUN2_006002		AMIN008450				
N8.HOG0009442	OG0008170	n0				AFUN2_007051		AMIN008449				
N8.HOG0009443	OG0008171	n0				AFUN2_004753		AMIN007464				
N8.HOG0009444	OG0008172	n0				AFUN2_005856		AMIN003745				
N8.HOG0009445	OG0008173	n0				AFUN2_013950		AMIN001815				
N8.HOG0009446	OG0008174	n0				AFUN2_003631		AMIN001469				
N8.HOG0009447	OG0008175	n0				AFUN2_008010		AMIN003366				
N8.HOG0009448	OG0008176	n0				AFUN2_007263		AMIN000582				
N8.HOG0009449	OG0008177	n0				AFUN2_005446						
N8.HOG0009450	OG0008178	n0				AFUN2_012834		AMIN000576				
N8.HOG0009451	OG0008179	n0				AFUN2_012825		AMIN010735				
N8.HOG0009452	OG0008180	n0				AFUN2_011807		AMIN007865				
N8.HOG0009453	OG0008181	n0				AFUN2_013598		AMIN007858				
N8.HOG0009454	OG0008182	n0				AFUN2_008656		AMIN015877				
N8.HOG0009455	OG0008183	n0				AFUN2_005000		AMIN000949				
N8.HOG0009456	OG0008184	n0				AFUN2_011425		AMIN003003				
N8.HOG0009457	OG0008185	n0				AFUN2_012494		AMIN004766				
N8.HOG0009458	OG0008186	n0				AFUN2_005722		AMIN015878				
N8.HOG0009459	OG0008187	n0				AFUN2_003823		AMIN003549				
N8.HOG0009460	OG0008188	n0				AFUN2_009108		AMIN007006				
N8.HOG0009461	OG0008189	n0				AFUN2_002068		AMIN007414				
N8.HOG0009462	OG0008190	n0				AFUN2_011750		AMIN004112				
N8.HOG0009463	OG0008191	n0				AFUN2_002112		AMIN016163				
N8.HOG0009464	OG0008192	n0				AFUN2_009654		AMIN002069				
N8.HOG0009465	OG0008193	n0				AFUN2_011796		AMIN007789				
N8.HOG0009466	OG0008194	n0				AFUN2_002400		AMIN011197				
N8.HOG0009467	OG0008195	n0				AFUN2_012792		AMIN010067				
N8.HOG0009468	OG0008196	n0				AFUN2_009045		AMIN011198				
N8.HOG0009469	OG0008197	n0				AFUN2_003019		AMIN010143				
N8.HOG0009470	OG0008198	n0				AFUN2_001248		AMIN007797				
N8.HOG0009471	OG0008199	n0				AFUN2_012146		AMIN004916				
N8.HOG0009472	OG0008200	n0				AFUN2_005709		AMIN003539				
N8.HOG0009473	OG0008201	n0				AFUN2_009577		AMIN003538				
N8.HOG0009474	OG0008202	n0				AFUN2_009117		AMIN004921				
N8.HOG0009475	OG0008203	n0				AFUN2_008611		AMIN004917				
N8.HOG0009476	OG0008204	n0				AFUN2_001980		AMIN004919				
N8.HOG0009477	OG0008205	n0				AFUN2_011678		AMIN007675				
N8.HOG0009478	OG0008206	n0				AFUN2_013076		AMIN007424				
N8.HOG0009479	OG0008207	n0				AFUN2_009710		AMIN001185				
N8.HOG0009480	OG0008208	n0				AFUN2_002254		AMIN009278				
N8.HOG0009481	OG0008209	n0				AFUN2_008197		AMIN004442				
N8.HOG0009482	OG0008210	n0				AFUN2_014172		AMIN001536				
N8.HOG0009483	OG0008211	n0				AFUN2_014036		AMIN006736				
N8.HOG0009484	OG0008212	n0				AFUN2_014273		AMIN006097				
N8.HOG0009485	OG0008213	n0				AFUN2_008962		AMIN009794				
N8.HOG0009486	OG0008214	n0				AFUN2_006960						
N8.HOG0009487	OG0008215	n0				AFUN2_007999		AMIN009790				
N8.HOG0009488	OG0008216	n0				AFUN2_009310						
N8.HOG0009489	OG0008217	n0				AFUN2_003103		AMIN004205, AMIN004204				
N8.HOG0009490	OG0008218	n0				AFUN2_005477		AMIN015510				
N8.HOG0009491	OG0008219	n0				AFUN2_000506		AMIN004209				
N8.HOG0009492	OG0008220	n0				AFUN2_012596		AMIN004207				
N8.HOG0009493	OG0008221	n0				AFUN2_006612		AMIN006529				
N8.HOG0009494	OG0008222	n0				AFUN2_009742						
N8.HOG0009495	OG0008223	n0						AMIN006526				
N8.HOG0009496	OG0008224	n0				AFUN2_005444		AMIN016177				
N8.HOG0009497	OG0008225	n0				AFUN2_008543		AMIN010265				
N8.HOG0009498	OG0008226	n0				AFUN2_002442		AMIN011176				
N8.HOG0009499	OG0008227	n0				AFUN2_002954		AMIN010273				
N8.HOG0009500	OG0008228	n0				AFUN2_008254						
N8.HOG0009501	OG0008229	n0				AFUN2_008594						
N8.HOG0009502	OG0008230	n0				AFUN2_006013		AMIN010276				
N8.HOG0009503	OG0008231	n0				AFUN2_005781		AMIN010279				
N8.HOG0009504	OG0008232	n0				AFUN2_008137		AMIN009525				
N8.HOG0009505	OG0008233	n0				AFUN2_014046		AMIN002907				
N8.HOG0009506	OG0008234	n0				AFUN2_014288						
N8.HOG0009507	OG0008235	n0				AFUN2_012184						
N8.HOG0009508	OG0008236	n0				AFUN2_001593		AMIN002884				
N8.HOG0009509	OG0008237	n0				AFUN2_005914		AMIN002888				
N8.HOG0009510	OG0008238	n0				AFUN2_013664		AMIN004824				
N8.HOG0009511	OG0008239	n0				AFUN2_003143		AMIN002901				
N8.HOG0009512	OG0008240	n0				AFUN2_003881		AMIN004689				
N8.HOG0009513	OG0008241	n0				AFUN2_003892		AMIN000214				
N8.HOG0009514	OG0008242	n0				AFUN2_008495		AMIN007996				
N8.HOG0009515	OG0008243	n0				AFUN2_011553		AMIN010365				
N8.HOG0009516	OG0008244	n0				AFUN2_001505		AMIN001606				
N8.HOG0009517	OG0008245	n0				AFUN2_012039		AMIN003894				
N8.HOG0009518	OG0008246	n0				AFUN2_005948		AMIN001932				
N8.HOG0009519	OG0008247	n0				AFUN2_008294		AMIN003050				
N8.HOG0009520	OG0008248	n0				AFUN2_004331		AMIN001933				
N8.HOG0009521	OG0008249	n0				AFUN2_009641		AMIN003052				
N8.HOG0009522	OG0008250	n0				AFUN2_005864		AMIN009857				
N8.HOG0009523	OG0008251	n0				AFUN2_008063		AMIN009870				
N8.HOG0009524	OG0008252	n0				AFUN2_011103						
N8.HOG0009525	OG0008253	n0				AFUN2_009391		AMIN002353				
N8.HOG0009526	OG0008254	n0				AFUN2_002789		AMIN003092				
N8.HOG0009527	OG0008255	n0				AFUN2_005967		AMIN016065				
N8.HOG0009528	OG0008256	n0				AFUN2_013881						
N8.HOG0009529	OG0008257	n0				AFUN2_009315		AMIN008709				
N8.HOG0009530	OG0008258	n0				AFUN2_011589		AMIN002228				
N8.HOG0009531	OG0008259	n0				AFUN2_014449		AMIN015836				
N8.HOG0009532	OG0008260	n0				AFUN2_009632		AMIN015761				
N8.HOG0009533	OG0008261	n0				AFUN2_014565						
N8.HOG0009534	OG0008262	n0				AFUN2_003979		AMIN002225				
N8.HOG0009535	OG0008263	n0				AFUN2_003680		AMIN015833				
N8.HOG0009536	OG0008264	n0				AFUN2_008085						
N8.HOG0009537	OG0008265	n0				AFUN2_014014						
N8.HOG0009538	OG0008266	n0				AFUN2_002214		AMIN001708				
N8.HOG0009539	OG0008267	n0				AFUN2_007822		AMIN007686				
N8.HOG0009540	OG0008268	n0				AFUN2_005109		AMIN006142				
N8.HOG0009541	OG0008269	n0				AFUN2_002794		AMIN007226				
N8.HOG0009542	OG0008270	n0				AFUN2_005454		AMIN009146				
N8.HOG0009543	OG0008271	n0				AFUN2_003296		AMIN002570				
N8.HOG0009544	OG0008272	n0				AFUN2_005929		AMIN005418				
N8.HOG0009545	OG0008273	n0						AMIN002739				
N8.HOG0009546	OG0008274	n0				AFUN2_013700		AMIN005775				
N8.HOG0009547	OG0008275	n0				AFUN2_003643		AMIN009283				
N8.HOG0009548	OG0008276	n0				AFUN2_006345		AMIN000792				
N8.HOG0009549	OG0008277	n0				AFUN2_000523		AMIN000866				
N8.HOG0009550	OG0008278	n0				AFUN2_005710		AMIN004171				
N8.HOG0009551	OG0008279	n0				AFUN2_009273						
N8.HOG0009552	OG0008280	n0				AFUN2_001017		AMIN009057				
N8.HOG0009553	OG0008281	n0				AFUN2_008353		AMIN006175				
N8.HOG0009554	OG0008282	n0				AFUN2_005945		AMIN009058				
N8.HOG0009555	OG0008283	n0				AFUN2_006896		AMIN006176				
N8.HOG0009556	OG0008284	n0				AFUN2_002289		AMIN009056				
N8.HOG0009557	OG0008285	n0				AFUN2_010194		AMIN011033				
N8.HOG0009558	OG0008286	n0				AFUN2_003830		AMIN002863				
N8.HOG0009559	OG0008287	n0				AFUN2_001793		AMIN000898				
N8.HOG0009560	OG0008288	n0				AFUN2_002305		AMIN001897				
N8.HOG0009561	OG0008289	n0				AFUN2_008580		AMIN009229				
N8.HOG0009562	OG0008290	n0				AFUN2_002355		AMIN003343				
N8.HOG0009563	OG0008291	n0				AFUN2_002587		AMIN006540				
N8.HOG0009564	OG0008292	n0				AFUN2_003308		AMIN003342				
N8.HOG0009565	OG0008293	n0				AFUN2_013430		AMIN003341				
N8.HOG0009566	OG0008294	n0				AFUN2_003977						
N8.HOG0009567	OG0008295	n0				AFUN2_006951		AMIN003297				
N8.HOG0009568	OG0008296	n0				AFUN2_011172		AMIN000600				
N8.HOG0009569	OG0008297	n5						AMIN000251				
N8.HOG0009570	OG0008298	n0				AFUN2_002835		AMIN004265				
N8.HOG0009571	OG0008299	n0				AFUN2_006400		AMIN003518				
N8.HOG0009572	OG0008300	n0				AFUN2_004626		AMIN003516				
N8.HOG0009573	OG0008301	n0				AFUN2_002819		AMIN004151				
N8.HOG0009574	OG0008303	n0				AFUN2_009036		AMIN000384				
N8.HOG0009575	OG0008304	n0				AFUN2_007057		AMIN002448				
N8.HOG0009576	OG0008305	n0				AFUN2_009268		AMIN016061				
N8.HOG0009577	OG0008306	n0				AFUN2_013755		AMIN016062				
N8.HOG0009578	OG0008307	n0				AFUN2_013114		AMIN004897				
N8.HOG0009579	OG0008308	n0				AFUN2_003081		AMIN002935				
N8.HOG0009580	OG0008309	n0				AFUN2_005263		AMIN004866				
N8.HOG0009581	OG0008310	n0				AFUN2_011401						
N8.HOG0009582	OG0008311	n0				AFUN2_008990		AMIN009087				
N8.HOG0009583	OG0008312	n0				AFUN2_008054						
N8.HOG0009584	OG0008314	n0				AFUN2_013230		AMIN000550				
N8.HOG0009585	OG0008315	n0				AFUN2_006747						
N8.HOG0009586	OG0008316	n0				AFUN2_002541		AMIN011574				
N8.HOG0009587	OG0008317	n0				AFUN2_014025		AMIN002146				
N8.HOG0009588	OG0008318	n0				AFUN2_010234		AMIN002488				
N8.HOG0009589	OG0008319	n0				AFUN2_010112		AMIN005124				
N8.HOG0009590	OG0008320	n0				AFUN2_005882		AMIN009045				
N8.HOG0009591	OG0008321	n0				AFUN2_014115		AMIN005881				
N8.HOG0009592	OG0008322	n0				AFUN2_009061		AMIN006003				
N8.HOG0009593	OG0008323	n0				AFUN2_013143		AMIN010043				
N8.HOG0009594	OG0008325	n0				AFUN2_007495						
N8.HOG0009595	OG0008326	n0				AFUN2_007349						
N8.HOG0009596	OG0008327	n0				AFUN2_003286		AMIN001240				
N8.HOG0009597	OG0008328	n0				AFUN2_010118		AMIN002297				
N8.HOG0009598	OG0008329	n0				AFUN2_008299		AMIN016255				
N8.HOG0009599	OG0008331	n0				AFUN2_007582						
N8.HOG0009600	OG0008332	n0				AFUN2_005032		AMIN007074				
N8.HOG0009601	OG0008333	n0				AFUN2_013975		AMIN007538				
N8.HOG0009602	OG0008334	n0				AFUN2_005191						
N8.HOG0009603	OG0008335	n0				AFUN2_009588		AMIN011382				
N8.HOG0009604	OG0008336	n0				AFUN2_003543		AMIN011376				
N8.HOG0009605	OG0008338	n0				AFUN2_010793		AMIN006424				
N8.HOG0009606	OG0008339	n0				AFUN2_003948						
N8.HOG0009607	OG0008340	n0				AFUN2_003188		AMIN002252				
N8.HOG0009608	OG0008341	n0				AFUN2_007410		AMIN002246				
N8.HOG0009609	OG0008342	n0				AFUN2_010933		AMIN002248				
N8.HOG0009610	OG0008343	n0				AFUN2_011402		AMIN008000				
N8.HOG0009611	OG0008344	n0				AFUN2_003674		AMIN011352				
N8.HOG0009612	OG0008345	n0				AFUN2_006445						
N8.HOG0009613	OG0008346	n0				AFUN2_007107						
N8.HOG0009614	OG0008347	n0				AFUN2_005254		AMIN011354				
N8.HOG0009615	OG0008348	n0				AFUN2_006541		AMIN011369				
N8.HOG0009616	OG0008349	n0				AFUN2_001258		AMIN004665				
N8.HOG0009617	OG0008350	n0				AFUN2_010886		AMIN008716				
N8.HOG0009618	OG0008351	n0				AFUN2_001130						
N8.HOG0009619	OG0008352	n0						AMIN008723				
N8.HOG0009620	OG0008353	n0				AFUN2_008651		AMIN000277				
N8.HOG0009621	OG0008354	n0				AFUN2_012389		AMIN005431				
N8.HOG0009622	OG0008355	n0				AFUN2_005199		AMIN002524				
N8.HOG0009623	OG0008356	n0				AFUN2_013981		AMIN003865				
N8.HOG0009624	OG0008357	n0				AFUN2_013082		AMIN010286				
N8.HOG0009625	OG0008358	n0				AFUN2_004084		AMIN001153				
N8.HOG0009626	OG0008359	n0				AFUN2_014622		AMIN001148				
N8.HOG0009627	OG0008360	n0				AFUN2_012640						
N8.HOG0009628	OG0008361	n0				AFUN2_003897		AMIN002546				
N8.HOG0009629	OG0008362	n0				AFUN2_006451		AMIN002548				
N8.HOG0009630	OG0008363	n0				AFUN2_013340		AMIN008818				
N8.HOG0009631	OG0008364	n0				AFUN2_010374		AMIN003405				
N8.HOG0009632	OG0008365	n0				AFUN2_011347		AMIN009643				
N8.HOG0009633	OG0008366	n0				AFUN2_000492		AMIN009648				
N8.HOG0009634	OG0008367	n0				AFUN2_001475		AMIN004099				
N8.HOG0009635	OG0008368	n0				AFUN2_000623		AMIN003275				
N8.HOG0009636	OG0008369	n0				AFUN2_006456		AMIN004098				
N8.HOG0009637	OG0008370	n0				AFUN2_003241		AMIN003159				
N8.HOG0009638	OG0008371	n0				AFUN2_005064		AMIN005111				
N8.HOG0009639	OG0008372	n0				AFUN2_003112						
N8.HOG0009640	OG0008373	n0						AMIN008992				
N8.HOG0009641	OG0008374	n0				AFUN2_004335		AMIN008780				
N8.HOG0009642	OG0008375	n0				AFUN2_001974		AMIN010972				
N8.HOG0009643	OG0008376	n0				AFUN2_014714		AMIN011099				
N8.HOG0009644	OG0008377	n0				AFUN2_002559		AMIN004267				
N8.HOG0009645	OG0008378	n0				AFUN2_007865		AMIN016237				
N8.HOG0009646	OG0008379	n0				AFUN2_012916		AMIN003007				
N8.HOG0009647	OG0008380	n0				AFUN2_010247		AMIN003857				
N8.HOG0009648	OG0008381	n0				AFUN2_013334		AMIN004130				
N8.HOG0009649	OG0008382	n0				AFUN2_010048						
N8.HOG0009650	OG0008383	n0				AFUN2_010610		AMIN001731				
N8.HOG0009651	OG0008384	n0				AFUN2_007374		AMIN001730				
N8.HOG0009652	OG0008385	n0				AFUN2_005193		AMIN015505				
N8.HOG0009653	OG0008386	n0				AFUN2_011714		AMIN001729				
N8.HOG0009654	OG0008387	n0				AFUN2_007012		AMIN011336				
N8.HOG0009655	OG0008388	n0				AFUN2_014165		AMIN009543				
N8.HOG0009656	OG0008389	n0				AFUN2_007086		AMIN002398				
N8.HOG0009657	OG0008390	n0				AFUN2_010045		AMIN007255				
N8.HOG0009658	OG0008391	n0				AFUN2_014739		AMIN002777				
N8.HOG0009659	OG0008392	n0				AFUN2_005513		AMIN001037				
N8.HOG0009660	OG0008393	n0				AFUN2_011878		AMIN001036				
N8.HOG0009661	OG0008394	n0				AFUN2_003512		AMIN001050				
N8.HOG0009662	OG0008395	n0				AFUN2_010753		AMIN000370				
N8.HOG0009663	OG0008396	n0				AFUN2_009455		AMIN000371				
N8.HOG0009664	OG0008397	n0				AFUN2_011492		AMIN002737				
N8.HOG0009665	OG0008398	n0				AFUN2_003433						
N8.HOG0009666	OG0008399	n0				AFUN2_007407		AMIN009361				
N8.HOG0009667	OG0008400	n0				AFUN2_012877		AMIN008707				
N8.HOG0009668	OG0008401	n0				AFUN2_004243		AMIN007312				
N8.HOG0009669	OG0008402	n0				AFUN2_010281		AMIN006395				
N8.HOG0009670	OG0008403	n0				AFUN2_011918		AMIN006295				
N8.HOG0009671	OG0008404	n0				AFUN2_005240						
N8.HOG0009672	OG0008405	n0				AFUN2_002409		AMIN004738				
N8.HOG0009673	OG0008406	n0				AFUN2_002736		AMIN000754				
N8.HOG0009674	OG0008407	n0				AFUN2_002190		AMIN000887				
N8.HOG0009675	OG0008408	n0				AFUN2_006469		AMIN011560				
N8.HOG0009676	OG0008409	n0				AFUN2_001715		AMIN001678				
N8.HOG0009677	OG0008410	n0				AFUN2_007331		AMIN003231				
N8.HOG0009678	OG0008411	n0				AFUN2_002366		AMIN002982				
N8.HOG0009679	OG0008412	n0				AFUN2_011610		AMIN003232				
N8.HOG0009680	OG0008413	n0				AFUN2_014796		AMIN004657				
N8.HOG0009681	OG0008414	n0				AFUN2_008218		AMIN001548				
N8.HOG0009682	OG0008415	n0				AFUN2_013765						
N8.HOG0009683	OG0008416	n0				AFUN2_013892		AMIN006940				
N8.HOG0009684	OG0008417	n0				AFUN2_003200		AMIN006699				
N8.HOG0009685	OG0008418	n0				AFUN2_012702		AMIN001888				
N8.HOG0009686	OG0008419	n0				AFUN2_011996		AMIN011569				
N8.HOG0009687	OG0008420	n0				AFUN2_011603		AMIN006291				
N8.HOG0009688	OG0008421	n0				AFUN2_004447		AMIN002876				
N8.HOG0009689	OG0008422	n0				AFUN2_013714		AMIN011533				
N8.HOG0009690	OG0008423	n0						AMIN000239				
N8.HOG0009691	OG0008424	n0				AFUN2_005759		AMIN000237				
N8.HOG0009692	OG0008425	n0				AFUN2_012248		AMIN002947				
N8.HOG0009693	OG0008426	n0				AFUN2_007440		AMIN002951				
N8.HOG0009694	OG0008427	n0				AFUN2_011349		AMIN003098				
N8.HOG0009695	OG0008428	n0				AFUN2_014256		AMIN003407				
N8.HOG0009696	OG0008429	n0				AFUN2_001699		AMIN000127				
N8.HOG0009697	OG0008430	n0				AFUN2_003169		AMIN006867				
N8.HOG0009698	OG0008431	n0				AFUN2_000595		AMIN004454				
N8.HOG0009699	OG0008432	n0				AFUN2_010369						
N8.HOG0009700	OG0008433	n0				AFUN2_012084		AMIN009265				
N8.HOG0009701	OG0008434	n0				AFUN2_010980		AMIN008630				
N8.HOG0009702	OG0008435	n0				AFUN2_009362		AMIN008631				
N8.HOG0009703	OG0008436	n0				AFUN2_006718		AMIN002348				
N8.HOG0009704	OG0008437	n0				AFUN2_000742		AMIN016017				
N8.HOG0009705	OG0008438	n0				AFUN2_004096		AMIN009734				
N8.HOG0009706	OG0008439	n0				AFUN2_008147		AMIN010911				
N8.HOG0009707	OG0008440	n0				AFUN2_011408		AMIN001726				
N8.HOG0009708	OG0008441	n0				AFUN2_002372		AMIN002101				
N8.HOG0009709	OG0008442	n0				AFUN2_001967		AMIN005182				
N8.HOG0009710	OG0008443	n0				AFUN2_011369		AMIN002102				
N8.HOG0009711	OG0008444	n0				AFUN2_012668		AMIN003319				
N8.HOG0009712	OG0008445	n0				AFUN2_003201		AMIN008848				
N8.HOG0009713	OG0008446	n0				AFUN2_003247		AMIN004882				
N8.HOG0009714	OG0008447	n0				AFUN2_004154		AMIN000562				
N8.HOG0009715	OG0008448	n0				AFUN2_011419		AMIN005794				
N8.HOG0009716	OG0008449	n0				AFUN2_011410		AMIN005779				
N8.HOG0009717	OG0008450	n0				AFUN2_011299		AMIN005594				
N8.HOG0009718	OG0008451	n0				AFUN2_007097		AMIN016281				
N8.HOG0009719	OG0008452	n0				AFUN2_009309		AMIN016273				
N8.HOG0009720	OG0008453	n0				AFUN2_009499		AMIN000318				
N8.HOG0009721	OG0008454	n0				AFUN2_013619		AMIN000453				
N8.HOG0009722	OG0008455	n0				AFUN2_005149		AMIN000457				
N8.HOG0009723	OG0008456	n0				AFUN2_003345		AMIN000455				
N8.HOG0009724	OG0008457	n0				AFUN2_007010		AMIN000466				
N8.HOG0009725	OG0008458	n0				AFUN2_004045						
N8.HOG0009726	OG0008459	n0				AFUN2_008058		AMIN011011				
N8.HOG0009727	OG0008460	n0				AFUN2_005403		AMIN016074				
N8.HOG0009728	OG0008461	n0				AFUN2_014493		AMIN004830				
N8.HOG0009729	OG0008462	n0				AFUN2_012070		AMIN008330				
N8.HOG0009730	OG0008463	n0				AFUN2_004257		AMIN010794				
N8.HOG0009731	OG0008464	n0				AFUN2_002521		AMIN010796				
N8.HOG0009732	OG0008465	n0				AFUN2_009136		AMIN005150				
N8.HOG0009733	OG0008466	n0				AFUN2_002382		AMIN001632				
N8.HOG0009734	OG0008467	n0				AFUN2_010762		AMIN005180				
N8.HOG0009735	OG0008468	n0				AFUN2_013329		AMIN004646				
N8.HOG0009736	OG0008469	n0				AFUN2_002218		AMIN008324				
N8.HOG0009737	OG0008470	n0				AFUN2_003523		AMIN008317				
N8.HOG0009738	OG0008471	n0				AFUN2_002092		AMIN004590				
N8.HOG0009739	OG0008472	n0				AFUN2_013084		AMIN003102				
N8.HOG0009740	OG0008474	n0				AFUN2_011573		AMIN010228				
N8.HOG0009741	OG0008475	n0				AFUN2_004584		AMIN010234				
N8.HOG0009742	OG0008476	n0				AFUN2_007420						
N8.HOG0009743	OG0008477	n0				AFUN2_007686		AMIN010235				
N8.HOG0009744	OG0008478	n0				AFUN2_013135		AMIN009678				
N8.HOG0009745	OG0008479	n0				AFUN2_013049		AMIN007588				
N8.HOG0009746	OG0008480	n0				AFUN2_002622						
N8.HOG0009747	OG0008481	n0				AFUN2_013490		AMIN002379				
N8.HOG0009748	OG0008482	n0				AFUN2_011676		AMIN002377				
N8.HOG0009749	OG0008483	n0				AFUN2_014683		AMIN005933				
N8.HOG0009750	OG0008484	n0				AFUN2_012894		AMIN016196				
N8.HOG0009751	OG0008485	n0				AFUN2_013707		AMIN008043				
N8.HOG0009752	OG0008486	n0				AFUN2_007110						
N8.HOG0009753	OG0008487	n0				AFUN2_000480						
N8.HOG0009754	OG0008488	n0				AFUN2_006479		AMIN011070				
N8.HOG0009755	OG0008489	n0				AFUN2_009584		AMIN011242				
N8.HOG0009756	OG0008490	n0				AFUN2_006468		AMIN003270				
N8.HOG0009757	OG0008491	n0				AFUN2_007746						
N8.HOG0009758	OG0008492	n0				AFUN2_001778		AMIN009570				
N8.HOG0009759	OG0008493	n0				AFUN2_009054		AMIN011171				
N8.HOG0009760	OG0008494	n0				AFUN2_003047		AMIN009426				
N8.HOG0009761	OG0008495	n0				AFUN2_001559		AMIN002812				
N8.HOG0009762	OG0008496	n0				AFUN2_007722		AMIN003609				
N8.HOG0009763	OG0008497	n0				AFUN2_011913		AMIN003608				
N8.HOG0009764	OG0008498	n0				AFUN2_014784		AMIN008649				
N8.HOG0009765	OG0008499	n0				AFUN2_011334						
N8.HOG0009766	OG0008500	n0				AFUN2_002894		AMIN009010				
N8.HOG0009767	OG0008501	n0				AFUN2_003703		AMIN008648				
N8.HOG0009768	OG0008502	n0				AFUN2_002354		AMIN015983				
N8.HOG0009769	OG0008503	n0				AFUN2_004472		AMIN006504				
N8.HOG0009770	OG0008504	n0						AMIN006503				
N8.HOG0009771	OG0008505	n0				AFUN2_002094		AMIN011394				
N8.HOG0009772	OG0008506	n0				AFUN2_007501		AMIN016180				
N8.HOG0009773	OG0008507	n0				AFUN2_013896		AMIN003106				
N8.HOG0009774	OG0008508	n0				AFUN2_006688		AMIN004631				
N8.HOG0009775	OG0008509	n0				AFUN2_011411		AMIN016091				
N8.HOG0009776	OG0008510	n0				AFUN2_002551		AMIN004853				
N8.HOG0009777	OG0008511	n0				AFUN2_012613		AMIN015493				
