HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N7.HOG0009540	OG0008118	n0				AFUN2_002054		AMIN015895		ASTEI20_042113		
N7.HOG0009541	OG0008119	n0				AFUN2_003479		AMIN004838		ASTEI20_030912		
N7.HOG0009542	OG0008120	n0				AFUN2_009637		AMIN003492		ASTEI20_038586		
N7.HOG0009543	OG0008121	n0				AFUN2_009040		AMIN003489		ASTEI20_043107		
N7.HOG0009544	OG0008122	n0				AFUN2_013744		AMIN015894		ASTEI20_042617		
N7.HOG0009545	OG0008123	n0				AFUN2_003604		AMIN003490		ASTEI20_043802		
N7.HOG0009546	OG0008124	n0				AFUN2_001062		AMIN002652		ASTEI20_042769		
N7.HOG0009547	OG0008125	n0				AFUN2_004126		AMIN003948		ASTEI20_033269		
N7.HOG0009548	OG0008126	n0				AFUN2_006971		AMIN000862		ASTEI20_042973		
N7.HOG0009549	OG0008127	n0				AFUN2_003597		AMIN004823		ASTEI20_036995		
N7.HOG0009550	OG0008128	n0				AFUN2_011612		AMIN008665		ASTEI20_044775		
N7.HOG0009551	OG0008129	n0				AFUN2_002231		AMIN008667		ASTEI20_031296		
N7.HOG0009552	OG0008130	n0				AFUN2_002614		AMIN008661		ASTEI20_045942		
N7.HOG0009553	OG0008131	n0				AFUN2_001380		AMIN007420		ASTEI20_043848		
N7.HOG0009554	OG0008132	n0				AFUN2_006419		AMIN008397		ASTEI20_038646		
N7.HOG0009555	OG0008133	n0				AFUN2_006507		AMIN003138		ASTEI20_044845		
N7.HOG0009556	OG0008134	n0				AFUN2_006936		AMIN003144		ASTEI20_041446		
N7.HOG0009557	OG0008135	n0				AFUN2_012609		AMIN002700		ASTEI20_037495		
N7.HOG0009558	OG0008136	n0				AFUN2_006260		AMIN003150		ASTEI20_037757		
N7.HOG0009559	OG0008137	n0				AFUN2_002374		AMIN002920		ASTEI20_041897		
N7.HOG0009560	OG0008138	n0				AFUN2_005841		AMIN009127		ASTEI20_033755		
N7.HOG0009561	OG0008139	n0				AFUN2_012903		AMIN005764		ASTEI20_036323		
N7.HOG0009562	OG0008140	n0				AFUN2_005400		AMIN008677		ASTEI20_031384		
N7.HOG0009563	OG0008141	n0				AFUN2_010037		AMIN000819		ASTEI20_033200		
N7.HOG0009564	OG0008142	n0				AFUN2_012549		AMIN007736		ASTEI20_032254		
N7.HOG0009565	OG0008143	n0				AFUN2_012607		AMIN005765		ASTEI20_044490		
N7.HOG0009566	OG0008144	n0				AFUN2_005750		AMIN006911		ASTEI20_037598		
N7.HOG0009567	OG0008145	n0				AFUN2_009149		AMIN007285		ASTEI20_037286		
N7.HOG0009568	OG0008146	n0				AFUN2_008833		AMIN015523		ASTEI20_044725		
N7.HOG0009569	OG0008147	n0				AFUN2_005827		AMIN000147		ASTEI20_040753		
N7.HOG0009570	OG0008148	n0				AFUN2_012534		AMIN000517		ASTEI20_038093		
N7.HOG0009571	OG0008149	n0				AFUN2_001725		AMIN000518		ASTEI20_043187		
N7.HOG0009572	OG0008150	n0				AFUN2_010471		AMIN008177		ASTEI20_033137		
N7.HOG0009573	OG0008151	n0				AFUN2_007931		AMIN008078		ASTEI20_032081		
N7.HOG0009574	OG0008152	n0				AFUN2_006407		AMIN008176		ASTEI20_044227		
N7.HOG0009575	OG0008153	n0				AFUN2_013271		AMIN005070		ASTEI20_033855		
N7.HOG0009576	OG0008154	n0				AFUN2_007146				ASTEI20_031348		
N7.HOG0009577	OG0008155	n0				AFUN2_007164		AMIN008169, AMIN008170		ASTEI20_041273		
N7.HOG0009578	OG0008156	n0				AFUN2_006615		AMIN003995		ASTEI20_037410		
N7.HOG0009579	OG0008157	n0				AFUN2_001330		AMIN008762				
N7.HOG0009580	OG0008158	n0				AFUN2_014105		AMIN010601		ASTEI20_043277		
N7.HOG0009581	OG0008159	n0				AFUN2_004793		AMIN014809		ASTEI20_042433		
N7.HOG0009582	OG0008160	n0				AFUN2_010422		AMIN001507		ASTEI20_034858		
N7.HOG0009583	OG0008161	n0				AFUN2_011633		AMIN001026		ASTEI20_035646		
N7.HOG0009584	OG0008162	n0				AFUN2_002048		AMIN002218		ASTEI20_037827		
N7.HOG0009585	OG0008163	n0				AFUN2_003568				ASTEI20_036870		
N7.HOG0009586	OG0008164	n0				AFUN2_003987		AMIN003812		ASTEI20_033979		
N7.HOG0009587	OG0008165	n0				AFUN2_004805		AMIN002829		ASTEI20_037313		
N7.HOG0009588	OG0008166	n0				AFUN2_010862		AMIN002602		ASTEI20_044311		
N7.HOG0009589	OG0008167	n0				AFUN2_006026		AMIN001294		ASTEI20_034864		
N7.HOG0009590	OG0008168	n0				AFUN2_013639		AMIN001279		ASTEI20_042822		
N7.HOG0009591	OG0008169	n0				AFUN2_006002		AMIN008450		ASTEI20_031617		
N7.HOG0009592	OG0008170	n0				AFUN2_007051		AMIN008449		ASTEI20_043244		
N7.HOG0009593	OG0008171	n0				AFUN2_004753		AMIN007464		ASTEI20_038972		
N7.HOG0009594	OG0008172	n0				AFUN2_005856		AMIN003745		ASTEI20_039555		
N7.HOG0009595	OG0008173	n0				AFUN2_013950		AMIN001815		ASTEI20_032980		
N7.HOG0009596	OG0008174	n0				AFUN2_003631		AMIN001469		ASTEI20_038401		
N7.HOG0009597	OG0008175	n0				AFUN2_008010		AMIN003366		ASTEI20_034291		
N7.HOG0009598	OG0008176	n0				AFUN2_007263		AMIN000582		ASTEI20_039509		
N7.HOG0009599	OG0008177	n0				AFUN2_005446				ASTEI20_031174		
N7.HOG0009600	OG0008178	n0				AFUN2_012834		AMIN000576				
N7.HOG0009601	OG0008179	n0				AFUN2_012825		AMIN010735		ASTEI20_033547		
N7.HOG0009602	OG0008180	n0				AFUN2_011807		AMIN007865		ASTEI20_043524		
N7.HOG0009603	OG0008181	n0				AFUN2_013598		AMIN007858		ASTEI20_031631		
N7.HOG0009604	OG0008182	n0				AFUN2_008656		AMIN015877		ASTEI20_035672		
N7.HOG0009605	OG0008183	n0				AFUN2_005000		AMIN000949		ASTEI20_045130		
N7.HOG0009606	OG0008184	n0				AFUN2_011425		AMIN003003		ASTEI20_041928		
N7.HOG0009607	OG0008185	n0				AFUN2_012494		AMIN004766		ASTEI20_042207		
N7.HOG0009608	OG0008186	n0				AFUN2_005722		AMIN015878		ASTEI20_034220		
N7.HOG0009609	OG0008187	n0				AFUN2_003823		AMIN003549		ASTEI20_039585		
N7.HOG0009610	OG0008188	n0				AFUN2_009108		AMIN007006		ASTEI20_044359		
N7.HOG0009611	OG0008189	n0				AFUN2_002068		AMIN007414		ASTEI20_035879		
N7.HOG0009612	OG0008190	n0				AFUN2_011750		AMIN004112		ASTEI20_043370		
N7.HOG0009613	OG0008191	n0				AFUN2_002112		AMIN016163		ASTEI20_041500		
N7.HOG0009614	OG0008192	n0				AFUN2_009654		AMIN002069		ASTEI20_031124		
N7.HOG0009615	OG0008193	n0				AFUN2_011796		AMIN007789		ASTEI20_038159		
N7.HOG0009616	OG0008194	n0				AFUN2_002400		AMIN011197		ASTEI20_033659		
N7.HOG0009617	OG0008195	n0				AFUN2_012792		AMIN010067		ASTEI20_041670		
N7.HOG0009618	OG0008196	n0				AFUN2_009045		AMIN011198		ASTEI20_044233		
N7.HOG0009619	OG0008197	n0				AFUN2_003019		AMIN010143		ASTEI20_044902		
N7.HOG0009620	OG0008198	n0				AFUN2_001248		AMIN007797		ASTEI20_033847		
N7.HOG0009621	OG0008199	n0				AFUN2_012146		AMIN004916		ASTEI20_046096		
N7.HOG0009622	OG0008200	n0				AFUN2_005709		AMIN003539		ASTEI20_034584		
N7.HOG0009623	OG0008201	n0				AFUN2_009577		AMIN003538		ASTEI20_045143		
N7.HOG0009624	OG0008202	n0				AFUN2_009117		AMIN004921		ASTEI20_034031		
N7.HOG0009625	OG0008203	n0				AFUN2_008611		AMIN004917		ASTEI20_037636		
N7.HOG0009626	OG0008204	n0				AFUN2_001980		AMIN004919		ASTEI20_043017		
N7.HOG0009627	OG0008205	n0				AFUN2_011678		AMIN007675		ASTEI20_040886		
N7.HOG0009628	OG0008206	n0				AFUN2_013076		AMIN007424		ASTEI20_042538		
N7.HOG0009629	OG0008207	n0				AFUN2_009710		AMIN001185		ASTEI20_040685		
N7.HOG0009630	OG0008208	n0				AFUN2_002254		AMIN009278		ASTEI20_045136		
N7.HOG0009631	OG0008209	n0				AFUN2_008197		AMIN004442		ASTEI20_038465		
N7.HOG0009632	OG0008210	n0				AFUN2_014172		AMIN001536		ASTEI20_033850		
N7.HOG0009633	OG0008211	n0				AFUN2_014036		AMIN006736		ASTEI20_039443		
N7.HOG0009634	OG0008212	n0				AFUN2_014273		AMIN006097		ASTEI20_046172		
N7.HOG0009635	OG0008213	n0				AFUN2_008962		AMIN009794		ASTEI20_036846		
N7.HOG0009636	OG0008214	n0				AFUN2_006960				ASTEI20_037554		
N7.HOG0009637	OG0008215	n0				AFUN2_007999		AMIN009790		ASTEI20_043936		
N7.HOG0009638	OG0008216	n0				AFUN2_009310				ASTEI20_033432		
N7.HOG0009639	OG0008217	n0				AFUN2_003103		AMIN004205, AMIN004204		ASTEI20_040217		
N7.HOG0009640	OG0008218	n0				AFUN2_005477		AMIN015510		ASTEI20_039360		
N7.HOG0009641	OG0008219	n0				AFUN2_000506		AMIN004209		ASTEI20_043396		
N7.HOG0009642	OG0008220	n0				AFUN2_012596		AMIN004207		ASTEI20_039037		
N7.HOG0009643	OG0008221	n0				AFUN2_006612		AMIN006529		ASTEI20_032662		
N7.HOG0009644	OG0008222	n0				AFUN2_009742				ASTEI20_033109		
N7.HOG0009645	OG0008223	n0						AMIN006526		ASTEI20_045360		
N7.HOG0009646	OG0008224	n0				AFUN2_005444		AMIN016177		ASTEI20_045326		
N7.HOG0009647	OG0008225	n0				AFUN2_008543		AMIN010265		ASTEI20_042359		
N7.HOG0009648	OG0008226	n0				AFUN2_002442		AMIN011176		ASTEI20_035713		
N7.HOG0009649	OG0008227	n0				AFUN2_002954		AMIN010273		ASTEI20_043385		
N7.HOG0009650	OG0008228	n0				AFUN2_008254				ASTEI20_044715		
N7.HOG0009651	OG0008229	n0				AFUN2_008594				ASTEI20_042935		
N7.HOG0009652	OG0008230	n0				AFUN2_006013		AMIN010276		ASTEI20_030958		
N7.HOG0009653	OG0008231	n0				AFUN2_005781		AMIN010279				
N7.HOG0009654	OG0008232	n0				AFUN2_008137		AMIN009525		ASTEI20_043700		
N7.HOG0009655	OG0008233	n0				AFUN2_014046		AMIN002907		ASTEI20_040681		
N7.HOG0009656	OG0008234	n0				AFUN2_014288				ASTEI20_044772		
N7.HOG0009657	OG0008235	n0				AFUN2_012184				ASTEI20_030820		
N7.HOG0009658	OG0008236	n0				AFUN2_001593		AMIN002884		ASTEI20_033646		
N7.HOG0009659	OG0008237	n0				AFUN2_005914		AMIN002888		ASTEI20_034437		
N7.HOG0009660	OG0008238	n0				AFUN2_013664		AMIN004824		ASTEI20_031400		
N7.HOG0009661	OG0008239	n0				AFUN2_003143		AMIN002901		ASTEI20_037438		
N7.HOG0009662	OG0008240	n0				AFUN2_003881		AMIN004689		ASTEI20_042578		
N7.HOG0009663	OG0008241	n0				AFUN2_003892		AMIN000214		ASTEI20_033055		
N7.HOG0009664	OG0008242	n0				AFUN2_008495		AMIN007996		ASTEI20_040165		
N7.HOG0009665	OG0008243	n0				AFUN2_011553		AMIN010365		ASTEI20_042616		
N7.HOG0009666	OG0008244	n0				AFUN2_001505		AMIN001606		ASTEI20_041081		
N7.HOG0009667	OG0008245	n0				AFUN2_012039		AMIN003894		ASTEI20_032505		
N7.HOG0009668	OG0008246	n0				AFUN2_005948		AMIN001932		ASTEI20_043571		
N7.HOG0009669	OG0008247	n0				AFUN2_008294		AMIN003050		ASTEI20_038058		
N7.HOG0009670	OG0008248	n0				AFUN2_004331		AMIN001933		ASTEI20_040279		
N7.HOG0009671	OG0008249	n0				AFUN2_009641		AMIN003052		ASTEI20_039605		
N7.HOG0009672	OG0008250	n0				AFUN2_005864		AMIN009857		ASTEI20_038791		
N7.HOG0009673	OG0008251	n0				AFUN2_008063		AMIN009870		ASTEI20_038812		
N7.HOG0009674	OG0008252	n0				AFUN2_011103				ASTEI20_032099		
N7.HOG0009675	OG0008253	n0				AFUN2_009391		AMIN002353		ASTEI20_034897		
N7.HOG0009676	OG0008254	n0				AFUN2_002789		AMIN003092		ASTEI20_041645		
N7.HOG0009677	OG0008255	n0				AFUN2_005967		AMIN016065		ASTEI20_034961		
N7.HOG0009678	OG0008256	n0				AFUN2_013881				ASTEI20_037920		
N7.HOG0009679	OG0008257	n0				AFUN2_009315		AMIN008709		ASTEI20_035126		
N7.HOG0009680	OG0008258	n0				AFUN2_011589		AMIN002228		ASTEI20_031595		
N7.HOG0009681	OG0008259	n0				AFUN2_014449		AMIN015836		ASTEI20_035002		
N7.HOG0009682	OG0008260	n0				AFUN2_009632		AMIN015761		ASTEI20_038528		
N7.HOG0009683	OG0008261	n0				AFUN2_014565				ASTEI20_041193		
N7.HOG0009684	OG0008262	n0				AFUN2_003979		AMIN002225		ASTEI20_031015		
N7.HOG0009685	OG0008263	n0				AFUN2_003680		AMIN015833		ASTEI20_044365		
N7.HOG0009686	OG0008264	n0				AFUN2_008085				ASTEI20_034713		
N7.HOG0009687	OG0008265	n0				AFUN2_014014				ASTEI20_038438		
N7.HOG0009688	OG0008266	n0				AFUN2_002214		AMIN001708		ASTEI20_039118		
N7.HOG0009689	OG0008267	n0				AFUN2_007822		AMIN007686		ASTEI20_040502		
N7.HOG0009690	OG0008268	n0				AFUN2_005109		AMIN006142		ASTEI20_041971		
N7.HOG0009691	OG0008269	n0				AFUN2_002794		AMIN007226		ASTEI20_037116		
N7.HOG0009692	OG0008270	n0				AFUN2_005454		AMIN009146		ASTEI20_036892		
N7.HOG0009693	OG0008271	n0				AFUN2_003296		AMIN002570		ASTEI20_034913		
N7.HOG0009694	OG0008272	n0				AFUN2_005929		AMIN005418		ASTEI20_041516		
N7.HOG0009695	OG0008273	n0						AMIN002739				
N7.HOG0009696	OG0008274	n0				AFUN2_013700		AMIN005775		ASTEI20_032367		
N7.HOG0009697	OG0008275	n0				AFUN2_003643		AMIN009283		ASTEI20_041769		
N7.HOG0009698	OG0008276	n0				AFUN2_006345		AMIN000792		ASTEI20_034847		
N7.HOG0009699	OG0008277	n0				AFUN2_000523		AMIN000866		ASTEI20_040452		
N7.HOG0009700	OG0008278	n0				AFUN2_005710		AMIN004171		ASTEI20_042913		
N7.HOG0009701	OG0008279	n0				AFUN2_009273				ASTEI20_031077		
N7.HOG0009702	OG0008280	n0				AFUN2_001017		AMIN009057		ASTEI20_035523		
N7.HOG0009703	OG0008281	n0				AFUN2_008353		AMIN006175		ASTEI20_042763		
N7.HOG0009704	OG0008282	n0				AFUN2_005945		AMIN009058		ASTEI20_034567		
N7.HOG0009705	OG0008283	n0				AFUN2_006896		AMIN006176		ASTEI20_039512		
N7.HOG0009706	OG0008284	n0				AFUN2_002289		AMIN009056		ASTEI20_039209		
N7.HOG0009707	OG0008285	n0				AFUN2_010194		AMIN011033		ASTEI20_033250		
N7.HOG0009708	OG0008286	n0				AFUN2_003830		AMIN002863		ASTEI20_033164		
N7.HOG0009709	OG0008287	n0				AFUN2_001793		AMIN000898		ASTEI20_044877		
N7.HOG0009710	OG0008288	n0				AFUN2_002305		AMIN001897		ASTEI20_035997		
N7.HOG0009711	OG0008289	n0				AFUN2_008580		AMIN009229		ASTEI20_037431		
N7.HOG0009712	OG0008290	n0				AFUN2_002355		AMIN003343		ASTEI20_045620		
N7.HOG0009713	OG0008291	n0				AFUN2_002587		AMIN006540		ASTEI20_042901		
N7.HOG0009714	OG0008292	n0				AFUN2_003308		AMIN003342		ASTEI20_045063		
N7.HOG0009715	OG0008293	n0				AFUN2_013430		AMIN003341		ASTEI20_036111		
N7.HOG0009716	OG0008294	n0				AFUN2_003977				ASTEI20_031129		
N7.HOG0009717	OG0008295	n0				AFUN2_006951		AMIN003297		ASTEI20_039792		
N7.HOG0009718	OG0008296	n0				AFUN2_011172		AMIN000600		ASTEI20_037444		
N7.HOG0009719	OG0008297	n5						AMIN000251				
N7.HOG0009720	OG0008298	n0				AFUN2_002835		AMIN004265		ASTEI20_042585		
N7.HOG0009721	OG0008299	n0				AFUN2_006400		AMIN003518		ASTEI20_038447		
N7.HOG0009722	OG0008300	n0				AFUN2_004626		AMIN003516		ASTEI20_042606		
N7.HOG0009723	OG0008301	n0				AFUN2_002819		AMIN004151		ASTEI20_035402		
N7.HOG0009724	OG0008303	n0				AFUN2_009036		AMIN000384		ASTEI20_044808		
N7.HOG0009725	OG0008304	n0				AFUN2_007057		AMIN002448		ASTEI20_037942		
N7.HOG0009726	OG0008305	n0				AFUN2_009268		AMIN016061		ASTEI20_032588		
N7.HOG0009727	OG0008306	n0				AFUN2_013755		AMIN016062		ASTEI20_033820		
N7.HOG0009728	OG0008307	n0				AFUN2_013114		AMIN004897		ASTEI20_033072		
N7.HOG0009729	OG0008308	n0				AFUN2_003081		AMIN002935		ASTEI20_036591		
N7.HOG0009730	OG0008309	n0				AFUN2_005263		AMIN004866		ASTEI20_034966		
N7.HOG0009731	OG0008310	n0				AFUN2_011401				ASTEI20_043062, ASTEI20_042625		
N7.HOG0009732	OG0008311	n0				AFUN2_008990		AMIN009087		ASTEI20_034817		
N7.HOG0009733	OG0008312	n0				AFUN2_008054				ASTEI20_045567		
N7.HOG0009734	OG0008314	n0				AFUN2_013230		AMIN000550		ASTEI20_037303		
N7.HOG0009735	OG0008315	n0				AFUN2_006747				ASTEI20_036200		
N7.HOG0009736	OG0008316	n0				AFUN2_002541		AMIN011574		ASTEI20_045199		
N7.HOG0009737	OG0008317	n0				AFUN2_014025		AMIN002146		ASTEI20_033953		
N7.HOG0009738	OG0008318	n0				AFUN2_010234		AMIN002488		ASTEI20_033598		
N7.HOG0009739	OG0008319	n0				AFUN2_010112		AMIN005124		ASTEI20_045423		
N7.HOG0009740	OG0008320	n0				AFUN2_005882		AMIN009045		ASTEI20_044383		
N7.HOG0009741	OG0008321	n0				AFUN2_014115		AMIN005881		ASTEI20_039956		
N7.HOG0009742	OG0008322	n0				AFUN2_009061		AMIN006003		ASTEI20_045089		
N7.HOG0009743	OG0008323	n0				AFUN2_013143		AMIN010043		ASTEI20_045909		
N7.HOG0009744	OG0008325	n0				AFUN2_007495				ASTEI20_041479		
N7.HOG0009745	OG0008326	n0				AFUN2_007349				ASTEI20_031581		
N7.HOG0009746	OG0008327	n0				AFUN2_003286		AMIN001240		ASTEI20_039252		
N7.HOG0009747	OG0008328	n0				AFUN2_010118		AMIN002297		ASTEI20_045003		
N7.HOG0009748	OG0008329	n0				AFUN2_008299		AMIN016255		ASTEI20_044018		
N7.HOG0009749	OG0008331	n0				AFUN2_007582				ASTEI20_040651		
N7.HOG0009750	OG0008332	n0				AFUN2_005032		AMIN007074		ASTEI20_035114		
N7.HOG0009751	OG0008333	n0				AFUN2_013975		AMIN007538		ASTEI20_034338		
N7.HOG0009752	OG0008334	n0				AFUN2_005191				ASTEI20_031745		
N7.HOG0009753	OG0008335	n0				AFUN2_009588		AMIN011382		ASTEI20_045486		
N7.HOG0009754	OG0008336	n0				AFUN2_003543		AMIN011376		ASTEI20_035818		
N7.HOG0009755	OG0008338	n0				AFUN2_010793		AMIN006424		ASTEI20_032712		
N7.HOG0009756	OG0008339	n0				AFUN2_003948				ASTEI20_039265		
N7.HOG0009757	OG0008340	n0				AFUN2_003188		AMIN002252		ASTEI20_044855		
N7.HOG0009758	OG0008341	n0				AFUN2_007410		AMIN002246		ASTEI20_030831		
N7.HOG0009759	OG0008342	n0				AFUN2_010933		AMIN002248		ASTEI20_032281		
N7.HOG0009760	OG0008343	n0				AFUN2_011402		AMIN008000		ASTEI20_039759		
N7.HOG0009761	OG0008344	n0				AFUN2_003674		AMIN011352		ASTEI20_032596		
N7.HOG0009762	OG0008345	n0				AFUN2_006445				ASTEI20_036228		
N7.HOG0009763	OG0008346	n0				AFUN2_007107				ASTEI20_045714		
N7.HOG0009764	OG0008347	n0				AFUN2_005254		AMIN011354		ASTEI20_033225		
N7.HOG0009765	OG0008348	n0				AFUN2_006541		AMIN011369		ASTEI20_041739		
N7.HOG0009766	OG0008349	n0				AFUN2_001258		AMIN004665		ASTEI20_034154		
N7.HOG0009767	OG0008350	n0				AFUN2_010886		AMIN008716		ASTEI20_035167		
N7.HOG0009768	OG0008351	n0				AFUN2_001130				ASTEI20_034417		
N7.HOG0009769	OG0008352	n0						AMIN008723		ASTEI20_033294		
N7.HOG0009770	OG0008353	n0				AFUN2_008651		AMIN000277		ASTEI20_035952		
N7.HOG0009771	OG0008354	n0				AFUN2_012389		AMIN005431		ASTEI20_041392		
N7.HOG0009772	OG0008355	n0				AFUN2_005199		AMIN002524		ASTEI20_042099		
N7.HOG0009773	OG0008356	n0				AFUN2_013981		AMIN003865				
N7.HOG0009774	OG0008357	n0				AFUN2_013082		AMIN010286		ASTEI20_036431		
N7.HOG0009775	OG0008358	n0				AFUN2_004084		AMIN001153		ASTEI20_045474		
N7.HOG0009776	OG0008359	n0				AFUN2_014622		AMIN001148		ASTEI20_037503		
N7.HOG0009777	OG0008360	n0				AFUN2_012640				ASTEI20_041563		
N7.HOG0009778	OG0008361	n0				AFUN2_003897		AMIN002546		ASTEI20_038958		
N7.HOG0009779	OG0008362	n0				AFUN2_006451		AMIN002548		ASTEI20_034994		
N7.HOG0009780	OG0008363	n0				AFUN2_013340		AMIN008818		ASTEI20_045892		
N7.HOG0009781	OG0008364	n0				AFUN2_010374		AMIN003405		ASTEI20_045013		
N7.HOG0009782	OG0008365	n0				AFUN2_011347		AMIN009643		ASTEI20_038632		
N7.HOG0009783	OG0008366	n0				AFUN2_000492		AMIN009648		ASTEI20_031945		
N7.HOG0009784	OG0008367	n0				AFUN2_001475		AMIN004099		ASTEI20_033265		
N7.HOG0009785	OG0008368	n0				AFUN2_000623		AMIN003275		ASTEI20_036429		
N7.HOG0009786	OG0008369	n0				AFUN2_006456		AMIN004098		ASTEI20_035624		
N7.HOG0009787	OG0008370	n0				AFUN2_003241		AMIN003159		ASTEI20_035975		
N7.HOG0009788	OG0008371	n0				AFUN2_005064		AMIN005111		ASTEI20_034351		
N7.HOG0009789	OG0008372	n0				AFUN2_003112				ASTEI20_038425		
N7.HOG0009790	OG0008373	n0						AMIN008992		ASTEI20_040832		
N7.HOG0009791	OG0008374	n0				AFUN2_004335		AMIN008780		ASTEI20_042817		
N7.HOG0009792	OG0008375	n0				AFUN2_001974		AMIN010972		ASTEI20_036858		
N7.HOG0009793	OG0008376	n0				AFUN2_014714		AMIN011099		ASTEI20_041457		
N7.HOG0009794	OG0008377	n0				AFUN2_002559		AMIN004267		ASTEI20_042477		
N7.HOG0009795	OG0008378	n0				AFUN2_007865		AMIN016237		ASTEI20_035175		
N7.HOG0009796	OG0008379	n0				AFUN2_012916		AMIN003007		ASTEI20_039925		
N7.HOG0009797	OG0008380	n0				AFUN2_010247		AMIN003857		ASTEI20_042398		
N7.HOG0009798	OG0008381	n0				AFUN2_013334		AMIN004130		ASTEI20_044976		
N7.HOG0009799	OG0008382	n0				AFUN2_010048				ASTEI20_031619		
N7.HOG0009800	OG0008383	n0				AFUN2_010610		AMIN001731		ASTEI20_037345		
N7.HOG0009801	OG0008384	n0				AFUN2_007374		AMIN001730		ASTEI20_041032		
N7.HOG0009802	OG0008385	n0				AFUN2_005193		AMIN015505		ASTEI20_038581		
N7.HOG0009803	OG0008386	n0				AFUN2_011714		AMIN001729		ASTEI20_044191		
N7.HOG0009804	OG0008387	n0				AFUN2_007012		AMIN011336		ASTEI20_041450		
N7.HOG0009805	OG0008388	n0				AFUN2_014165		AMIN009543		ASTEI20_042803		
N7.HOG0009806	OG0008389	n0				AFUN2_007086		AMIN002398		ASTEI20_038709		
N7.HOG0009807	OG0008390	n0				AFUN2_010045		AMIN007255		ASTEI20_042889		
N7.HOG0009808	OG0008391	n0				AFUN2_014739		AMIN002777		ASTEI20_041424		
N7.HOG0009809	OG0008392	n0				AFUN2_005513		AMIN001037		ASTEI20_038250		
N7.HOG0009810	OG0008393	n0				AFUN2_011878		AMIN001036		ASTEI20_042240		
N7.HOG0009811	OG0008394	n0				AFUN2_003512		AMIN001050		ASTEI20_031612		
N7.HOG0009812	OG0008395	n0				AFUN2_010753		AMIN000370		ASTEI20_033596		
N7.HOG0009813	OG0008396	n0				AFUN2_009455		AMIN000371		ASTEI20_042984		
N7.HOG0009814	OG0008397	n0				AFUN2_011492		AMIN002737		ASTEI20_043940		
N7.HOG0009815	OG0008398	n0				AFUN2_003433				ASTEI20_042546		
N7.HOG0009816	OG0008399	n0				AFUN2_007407		AMIN009361		ASTEI20_041367		
N7.HOG0009817	OG0008400	n0				AFUN2_012877		AMIN008707		ASTEI20_044972		
N7.HOG0009818	OG0008401	n0				AFUN2_004243		AMIN007312		ASTEI20_033821		
N7.HOG0009819	OG0008402	n0				AFUN2_010281		AMIN006395		ASTEI20_035866		
N7.HOG0009820	OG0008403	n0				AFUN2_011918		AMIN006295		ASTEI20_040101		
N7.HOG0009821	OG0008404	n0				AFUN2_005240				ASTEI20_042393		
N7.HOG0009822	OG0008405	n0				AFUN2_002409		AMIN004738		ASTEI20_034752		
N7.HOG0009823	OG0008406	n0				AFUN2_002736		AMIN000754		ASTEI20_038540		
N7.HOG0009824	OG0008407	n0				AFUN2_002190		AMIN000887		ASTEI20_045126		
N7.HOG0009825	OG0008408	n0				AFUN2_006469		AMIN011560		ASTEI20_043150		
N7.HOG0009826	OG0008409	n0				AFUN2_001715		AMIN001678		ASTEI20_041244		
N7.HOG0009827	OG0008410	n0				AFUN2_007331		AMIN003231		ASTEI20_031713		
N7.HOG0009828	OG0008411	n0				AFUN2_002366		AMIN002982		ASTEI20_034364		
N7.HOG0009829	OG0008412	n0				AFUN2_011610		AMIN003232		ASTEI20_042337		
N7.HOG0009830	OG0008413	n0				AFUN2_014796		AMIN004657		ASTEI20_045752		
N7.HOG0009831	OG0008414	n0				AFUN2_008218		AMIN001548		ASTEI20_040619		
N7.HOG0009832	OG0008415	n0				AFUN2_013765				ASTEI20_037281		
N7.HOG0009833	OG0008416	n0				AFUN2_013892		AMIN006940		ASTEI20_034703		
N7.HOG0009834	OG0008417	n0				AFUN2_003200		AMIN006699		ASTEI20_038883		
N7.HOG0009835	OG0008418	n0				AFUN2_012702		AMIN001888		ASTEI20_038508		
N7.HOG0009836	OG0008419	n0				AFUN2_011996		AMIN011569		ASTEI20_033883		
N7.HOG0009837	OG0008420	n0				AFUN2_011603		AMIN006291		ASTEI20_042016		
N7.HOG0009838	OG0008421	n0				AFUN2_004447		AMIN002876		ASTEI20_043200		
N7.HOG0009839	OG0008422	n0				AFUN2_013714		AMIN011533		ASTEI20_041320		
N7.HOG0009840	OG0008423	n0						AMIN000239		ASTEI20_038989, ASTEI20_041116		
N7.HOG0009841	OG0008424	n0				AFUN2_005759		AMIN000237		ASTEI20_031146		
N7.HOG0009842	OG0008425	n0				AFUN2_012248		AMIN002947		ASTEI20_035726		
N7.HOG0009843	OG0008426	n0				AFUN2_007440		AMIN002951		ASTEI20_030810		
N7.HOG0009844	OG0008427	n0				AFUN2_011349		AMIN003098		ASTEI20_043123		
N7.HOG0009845	OG0008428	n0				AFUN2_014256		AMIN003407		ASTEI20_032897		
N7.HOG0009846	OG0008429	n0				AFUN2_001699		AMIN000127		ASTEI20_045566		
N7.HOG0009847	OG0008430	n0				AFUN2_003169		AMIN006867		ASTEI20_040421		
