HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N3.HOG0010232	OG0009136	n0	AAEL022296	LOC109431450							CQUJHB005666	
N3.HOG0010233	OG0009137	n0	AAEL022352								CQUJHB005622	
N3.HOG0010234	OG0009138	n0	AAEL022387	LOC109415352							CQUJHB007176	
N3.HOG0010235	OG0009139	n0	AAEL022486	LOC109431337							CQUJHB006037	
N3.HOG0010236	OG0009140	n0	AAEL022500	LOC109397782							CQUJHB012424	
N3.HOG0010237	OG0009141	n0	AAEL022505	LOC115262976							CQUJHB005376	
N3.HOG0010238	OG0009142	n0	AAEL022575	LOC109413859							CQUJHB008439	
N3.HOG0010239	OG0009143	n0	AAEL022674	LOC115270398							CQUJHB003551	
N3.HOG0010240	OG0009144	n0	AAEL022692	LOC109623120							CQUJHB001974	
N3.HOG0010241	OG0009145	n0	AAEL022712	LOC109415239							CQUJHB017084	
N3.HOG0010242	OG0009146	n0	AAEL022734	LOC109400513								
N3.HOG0010243	OG0009147	n0	AAEL022779	LOC109402777							CQUJHB009529	
N3.HOG0010244	OG0009148	n0	AAEL022787	LOC109432046								
N3.HOG0010245	OG0009149	n0	AAEL022804	LOC109411176							CQUJHB005430	
N3.HOG0010246	OG0009150	n0	AAEL022916	LOC115271009							CQUJHB010611	
N3.HOG0010247	OG0009151	n0	AAEL022951	LOC134287633, LOC109623197, LOC109417326, LOC134292027, LOC134287637, LOC134287636, LOC134288611, LOC115264045								
N3.HOG0010248	OG0009152	n0	AAEL022968	LOC134285589, LOC134292123, LOC134288437, LOC115259831, LOC115265101, LOC115258479, LOC115265818							CQUJHB017412	
N3.HOG0010249	OG0009153	n0	AAEL022970	LOC109410191							CQUJHB002770	
N3.HOG0010250	OG0009154	n0	AAEL023028	LOC109422009							CQUJHB018339	
N3.HOG0010251	OG0009155	n0	AAEL023107	LOC109402136							CQUJHB014819	
N3.HOG0010252	OG0009156	n0	AAEL023159								CQUJHB002595	
N3.HOG0010253	OG0009157	n0	AAEL023219	LOC109408766							CQUJHB008078	
N3.HOG0010254	OG0009158	n0	AAEL023242								CQUJHB007644	
N3.HOG0010255	OG0009159	n0	AAEL023279	LOC115258541								
N3.HOG0010256	OG0009160	n0	AAEL023292								CQUJHB013659	
N3.HOG0010257	OG0009161	n0	AAEL023322	LOC109399688							CQUJHB011527	
N3.HOG0010258	OG0009162	n0	AAEL023400	LOC115269384							CQUJHB011472	
N3.HOG0010259	OG0009163	n0	AAEL023407	LOC109415660							CQUJHB002739	
N3.HOG0010260	OG0009164	n0	AAEL023475								CQUJHB006441	
N3.HOG0010261	OG0009165	n0	AAEL023497	LOC109403575								
N3.HOG0010262	OG0009166	n0	AAEL023506	LOC109408071							CQUJHB009919	
N3.HOG0010263	OG0009167	n0	AAEL023518	LOC109430814							CQUJHB012603	
N3.HOG0010264	OG0009168	n0	AAEL023534	LOC109428930							CQUJHB017086	
N3.HOG0010265	OG0009169	n0	AAEL023560	LOC109423224							CQUJHB002237	
N3.HOG0010266	OG0009170	n0	AAEL023618	LOC109423806							CQUJHB005673	
N3.HOG0010267	OG0009171	n0	AAEL023678	LOC109412683							CQUJHB003220	
N3.HOG0010268	OG0009172	n0	AAEL023680	LOC109429302							CQUJHB010273	
N3.HOG0010269	OG0009173	n0	AAEL023721	LOC109398843							CQUJHB004317	
N3.HOG0010270	OG0009174	n0	AAEL023787	LOC109413093								
N3.HOG0010271	OG0009175	n1		LOC134288598							CQUJHB009149	
N3.HOG0010272	OG0009175	n2	AAEL023798	LOC134288902, LOC109421525, LOC109421483							CQUJHB003299, CQUJHB004283, CQUJHB008061	
N3.HOG0010273	OG0009176	n0	AAEL023854	LOC109418044							CQUJHB015108	
N3.HOG0010274	OG0009177	n0	AAEL023907	LOC109400490							CQUJHB013441	
N3.HOG0010275	OG0009178	n0	AAEL023913	LOC109426637							CQUJHB013872	
N3.HOG0010276	OG0009179	n0	AAEL023945	LOC109418371							CQUJHB005429	
N3.HOG0010277	OG0009180	n0	AAEL023983	LOC109404346							CQUJHB000654	
N3.HOG0010278	OG0009181	n0	AAEL023991	LOC134283933, LOC109406852, LOC134284975, LOC134284972, LOC109406870, LOC115256558, LOC109406853								
N3.HOG0010279	OG0009182	n0	AAEL023992	LOC109414216								
N3.HOG0010280	OG0009183	n0	AAEL024012	LOC109412775							CQUJHB003310	
N3.HOG0010281	OG0009184	n0	AAEL024063	LOC109428671, LOC109424301							CQUJHB012987	
N3.HOG0010282	OG0009185	n0	AAEL024064	LOC109424046							CQUJHB002921	
N3.HOG0010283	OG0009186	n0	AAEL024070	LOC109417287								
N3.HOG0010284	OG0009187	n0	AAEL024100	LOC115270005								
N3.HOG0010285	OG0009188	n0	AAEL024106	LOC109433141							CQUJHB013353	
N3.HOG0010286	OG0009189	n0	AAEL024222	LOC109426883							CQUJHB002726	
N3.HOG0010287	OG0009190	n0	AAEL024295	LOC109429617							CQUJHB002900	
N3.HOG0010288	OG0009191	n0	AAEL024342	LOC109413863								
N3.HOG0010289	OG0009192	n0	AAEL024362	LOC109418389, LOC115262745							CQUJHB001858	
N3.HOG0010290	OG0009193	n0	AAEL024421	LOC109408966							CQUJHB008478	
N3.HOG0010291	OG0009194	n0	AAEL024424	LOC115259365								
N3.HOG0010292	OG0009195	n0	AAEL027988, AAEL024463	LOC134285320, LOC134290014							CQUJHB006052	
N3.HOG0010293	OG0009196	n0	AAEL024504	LOC109432051							CQUJHB012396	
N3.HOG0010294	OG0009197	n0	AAEL024528	LOC109418067							CQUJHB010686	
N3.HOG0010295	OG0009198	n0	AAEL024549	LOC109397959							CQUJHB014055	
N3.HOG0010296	OG0009199	n0	AAEL024628	LOC109408472							CQUJHB007440	
N3.HOG0010297	OG0009200	n0	AAEL024669	LOC109416030							CQUJHB002642	
N3.HOG0010298	OG0009201	n0	AAEL024714	LOC109420007							CQUJHB000050	
N3.HOG0010299	OG0009202	n0	AAEL024984	LOC109423687							CQUJHB001150	
N3.HOG0010300	OG0009203	n0	AAEL025019	LOC109410209							CQUJHB005287	
N3.HOG0010301	OG0009204	n0	AAEL025086	LOC115260603, LOC109426336							CQUJHB018135	
N3.HOG0010302	OG0009205	n0	AAEL025109	LOC134285836							CQUJHB003424	
N3.HOG0010303	OG0009206	n0	AAEL025123	LOC109417814							CQUJHB016691	
N3.HOG0010304	OG0009207	n0	AAEL025164	LOC109407991							CQUJHB013814	
N3.HOG0010305	OG0009208	n0	AAEL025201	LOC109409808								
N3.HOG0010306	OG0009209	n0	AAEL025226	LOC109397351							CQUJHB015900	
N3.HOG0010307	OG0009210	n0	AAEL025232	LOC115267720							CQUJHB001408	
N3.HOG0010308	OG0009211	n0	AAEL025238	LOC115267711							CQUJHB012051	
N3.HOG0010309	OG0009212	n0	AAEL025248	LOC115263539							CQUJHB016437	
N3.HOG0010310	OG0009213	n0	AAEL025250	LOC109414931							CQUJHB008527	
N3.HOG0010311	OG0009214	n0	AAEL025281	LOC109621699							CQUJHB006867	
N3.HOG0010312	OG0009215	n0	AAEL025311	LOC109426209, LOC109424000							CQUJHB011440	
N3.HOG0010313	OG0009216	n0	AAEL025380								CQUJHB000684	
N3.HOG0010314	OG0009217	n0	AAEL025438	LOC109401930							CQUJHB016024	
N3.HOG0010315	OG0009218	n0	AAEL025477	LOC109417157							CQUJHB003309	
N3.HOG0010316	OG0009219	n0	AAEL025525	LOC109405832							CQUJHB016940	
N3.HOG0010317	OG0009220	n0	AAEL029108, AAEL025555	LOC134290023, LOC109409014							CQUJHB009204	
N3.HOG0010318	OG0009221	n0	AAEL025560	LOC109411152								
N3.HOG0010319	OG0009222	n0	AAEL025729	LOC109409444							CQUJHB015024	
N3.HOG0010320	OG0009223	n0	AAEL025750	LOC109421111							CQUJHB001724	
N3.HOG0010321	OG0009224	n0	AAEL025807	LOC115271083							CQUJHB017231	
N3.HOG0010322	OG0009225	n0	AAEL025809	LOC109424543							CQUJHB004494	
N3.HOG0010323	OG0009226	n0	AAEL025815	LOC109401895							CQUJHB010070	
N3.HOG0010324	OG0009227	n0	AAEL025845	LOC109431833							CQUJHB000589	
N3.HOG0010325	OG0009228	n0	AAEL025868	LOC109398300							CQUJHB001992	
N3.HOG0010326	OG0009229	n0	AAEL025929	LOC109428444							CQUJHB007029	
N3.HOG0010327	OG0009230	n0	AAEL025979	LOC109410905							CQUJHB011311	
N3.HOG0010328	OG0009231	n0	AAEL026004	LOC109406600							CQUJHB014386	
N3.HOG0010329	OG0009232	n0	AAEL026028	LOC109427410							CQUJHB011795	
N3.HOG0010330	OG0009233	n0	AAEL026038	LOC109399009							CQUJHB016055	
N3.HOG0010331	OG0009234	n0	AAEL026093	LOC109408499							CQUJHB002823	
N3.HOG0010332	OG0009235	n0	AAEL026109	LOC109419151, LOC109423139							CQUJHB018137	
N3.HOG0010333	OG0009236	n0	AAEL026128	LOC109623085							CQUJHB012163	
N3.HOG0010334	OG0009237	n0	AAEL026160	LOC109403413							CQUJHB001355	
N3.HOG0010335	OG0009238	n0	AAEL026330	LOC109432946							CQUJHB012273	
N3.HOG0010336	OG0009239	n0	AAEL026367	LOC109621322							CQUJHB006647	
N3.HOG0010337	OG0009240	n0	AAEL026382	LOC115266789							CQUJHB009239	
N3.HOG0010338	OG0009241	n0	AAEL026406	LOC109413765							CQUJHB009905	
N3.HOG0010339	OG0009242	n0	AAEL026415	LOC115265773							CQUJHB004054	
N3.HOG0010340	OG0009243	n0	AAEL026432	LOC109402251							CQUJHB006639	
N3.HOG0010341	OG0009244	n0	AAEL026461	LOC115268103							CQUJHB007393	
N3.HOG0010342	OG0009245	n0	AAEL026468	LOC109422131							CQUJHB004034	
N3.HOG0010343	OG0009246	n0	AAEL026490	LOC109426010							CQUJHB000313	
N3.HOG0010344	OG0009247	n0	AAEL026496	LOC115261346								
N3.HOG0010345	OG0009248	n0	AAEL026501	LOC109408513							CQUJHB002436	
N3.HOG0010346	OG0009249	n0	AAEL026514	LOC109433050							CQUJHB006105	
N3.HOG0010347	OG0009250	n0	AAEL026518	LOC115256375, LOC115258780, LOC134289713, LOC115258770, LOC134284852, LOC134291881, LOC109432633, LOC134287512								
N3.HOG0010348	OG0009251	n0	AAEL026522	LOC109431307							CQUJHB000865	
N3.HOG0010349	OG0009252	n0	AAEL026548	LOC115257895							CQUJHB004339	
N3.HOG0010350	OG0009253	n0	AAEL026608	LOC109400058							CQUJHB017900	
N3.HOG0010351	OG0009254	n0	AAEL026727	LOC109425555							CQUJHB017327	
N3.HOG0010352	OG0009255	n0	AAEL026736	LOC109424346							CQUJHB012798	
N3.HOG0010353	OG0009256	n1	AAEL026744	LOC115256802, LOC109428408							CQUJHB004275, CQUJHB002293, CQUJHB015320	
N3.HOG0010354	OG0009256	n6		LOC115269146							CQUJHB000465, CQUJHB003374	
N3.HOG0010355	OG0009257	n0	AAEL026825								CQUJHB015611	
N3.HOG0010356	OG0009258	n0	AAEL026862	LOC115257039							CQUJHB005243	
N3.HOG0010357	OG0009259	n0	AAEL026878	LOC115267364								
N3.HOG0010358	OG0009260	n0	AAEL026906	LOC109414483							CQUJHB004641	
N3.HOG0010359	OG0009261	n0	AAEL026926	LOC115267387								
N3.HOG0010360	OG0009262	n0	AAEL027078	LOC109402224							CQUJHB011443	
N3.HOG0010361	OG0009263	n0	AAEL027145	LOC109408251								
N3.HOG0010362	OG0009264	n0	AAEL027199	LOC109412873								
N3.HOG0010363	OG0009265	n0	AAEL027264	LOC109411508							CQUJHB017371	
N3.HOG0010364	OG0009266	n0	AAEL027343	LOC134285189, LOC109421969							CQUJHB007928	
N3.HOG0010365	OG0009267	n0	AAEL027371	LOC109432998								
N3.HOG0010366	OG0009268	n0	AAEL027399	LOC109404900							CQUJHB006475	
N3.HOG0010367	OG0009269	n0	AAEL027408	LOC109408212								
N3.HOG0010368	OG0009270	n0	AAEL027541	LOC109414670							CQUJHB007537	
N3.HOG0010369	OG0009271	n0	AAEL027562	LOC109621580								
N3.HOG0010370	OG0009272	n0	AAEL027571	LOC115266814							CQUJHB014533	
N3.HOG0010371	OG0009273	n0	AAEL027585	LOC115270260							CQUJHB004388	
N3.HOG0010372	OG0009274	n0	AAEL027601	LOC109411988								
N3.HOG0010373	OG0009275	n0	AAEL027611	LOC109418319							CQUJHB009314	
N3.HOG0010374	OG0009276	n0	AAEL027651	LOC115264985							CQUJHB017338	
N3.HOG0010375	OG0009277	n0	AAEL027675	LOC115263981							CQUJHB011991	
N3.HOG0010376	OG0009278	n0	AAEL027686	LOC109407709							CQUJHB010679	
N3.HOG0010377	OG0009279	n0	AAEL027705	LOC109432059								
N3.HOG0010378	OG0009280	n0	AAEL027767, AAEL027934	LOC109397047, LOC115260033							CQUJHB014594	
N3.HOG0010379	OG0009281	n0	AAEL027798	LOC109405093							CQUJHB001314	
N3.HOG0010380	OG0009282	n0	AAEL027809	LOC109428461							CQUJHB007954	
N3.HOG0010381	OG0009283	n0	AAEL027814	LOC109400662							CQUJHB011911	
N3.HOG0010382	OG0009284	n0	AAEL027864	LOC115270955							CQUJHB011864	
N3.HOG0010383	OG0009285	n0	AAEL027869	LOC109406599							CQUJHB008552	
N3.HOG0010384	OG0009286	n0	AAEL027949	LOC109409735							CQUJHB015247	
N3.HOG0010385	OG0009287	n0	AAEL027977	LOC109413665							CQUJHB006449	
N3.HOG0010386	OG0009288	n0	AAEL028002	LOC109428528								
N3.HOG0010387	OG0009289	n0	AAEL028086	LOC109404459							CQUJHB016732	
N3.HOG0010388	OG0009290	n0	AAEL028092	LOC109412593							CQUJHB004291	
N3.HOG0010389	OG0009291	n0	AAEL028094								CQUJHB008508	
N3.HOG0010390	OG0009292	n0	AAEL028101	LOC109403728							CQUJHB011503	
N3.HOG0010391	OG0009293	n0	AAEL028180								CQUJHB015727	
N3.HOG0010392	OG0009294	n0	AAEL028221	LOC109398552							CQUJHB014053	
N3.HOG0010393	OG0009295	n0	AAEL028237	LOC109401644							CQUJHB004164	
N3.HOG0010394	OG0009296	n0	AAEL028247	LOC109405556							CQUJHB014305	
N3.HOG0010395	OG0009297	n0	AAEL029013	LOC109400727								
N3.HOG0010396	OG0009298	n0	AAEL029102	LOC109399110							CQUJHB009631	
N3.HOG0010397	OG0009299	n0	AAEL029117	LOC134289493, LOC134289490							CQUJHB018324	
N3.HOG0010398	OG0009300	n0		LOC109397498							CQUJHB008081	
N3.HOG0010399	OG0009301	n0		LOC109398616							CQUJHB013266	
N3.HOG0010400	OG0009302	n0		LOC109402735							CQUJHB004761	
N3.HOG0010401	OG0009303	n0		LOC115270397, LOC109417550, LOC115260538, LOC109426889, LOC115262857, LOC109409039, LOC109428996, LOC109403026, LOC115265840								
N3.HOG0010402	OG0009304	n0		LOC115265137, LOC109407198, LOC109406342, LOC115253741, LOC134287776, LOC109403664, LOC109417400, LOC115255152, LOC134285453								
N3.HOG0010403	OG0009305	n0		LOC109404809							CQUJHB010107	
N3.HOG0010404	OG0009306	n0		LOC109406153							CQUJHB016281	
N3.HOG0010405	OG0009307	n0		LOC109406494							CQUJHB001281, CQUJHB014274	
N3.HOG0010406	OG0009308	n0		LOC109406716								
N3.HOG0010407	OG0009309	n0		LOC109409686							CQUJHB002558	
N3.HOG0010408	OG0009310	n0		LOC134287855, LOC109622743, LOC109410936, LOC134288448, LOC134287215, LOC134284953, LOC134289410, LOC134289647, LOC115261341								
N3.HOG0010409	OG0009311	n0		LOC109411644							CQUJHB012246	
N3.HOG0010410	OG0009312	n0		LOC115268206, LOC134286827, LOC109411900, LOC115256725, LOC115268205, LOC115262799							CQUJHB002874, CQUJHB002024	
N3.HOG0010411	OG0009313	n0		LOC109413246							CQUJHB016934	
N3.HOG0010412	OG0009314	n0		LOC109414278							CQUJHB015736, CQUJHB002684	
N3.HOG0010413	OG0009315	n0		LOC109414393							CQUJHB018303	
N3.HOG0010414	OG0009316	n0		LOC109424072							CQUJHB003364	
N3.HOG0010415	OG0009317	n0		LOC109424152							CQUJHB002928	
N3.HOG0010416	OG0009318	n0		LOC109425902, LOC134288337, LOC134292164, LOC134290926, LOC134284655, LOC115270415							CQUJHB008749	
N3.HOG0010417	OG0009319	n0		LOC109426613							CQUJHB008824	
N3.HOG0010418	OG0009320	n0		LOC109429095							CQUJHB000764	
N3.HOG0010419	OG0009321	n1		LOC134291498, LOC109429239, LOC134290569							CQUJHB000181, CQUJHB008497	
N3.HOG0010420	OG0009321	n5		LOC134289415, LOC134286381							CQUJHB009532, CQUJHB013623	
N3.HOG0010421	OG0009322	n0		LOC109429678								
N3.HOG0010422	OG0009323	n0		LOC109430855							CQUJHB009786	
N3.HOG0010423	OG0009324	n0		LOC134289403, LOC134288073, LOC134285455, LOC115259193, LOC115259000, LOC115254792, LOC115258215, LOC134285383, LOC109431964								
N3.HOG0010424	OG0009325	n0		LOC109432827							CQUJHB010881	
N3.HOG0010425	OG0009326	n0		LOC109622511							CQUJHB016809	
N3.HOG0010426	OG0009327	n0		LOC109622538							CQUJHB001682	
N3.HOG0010427	OG0009328	n0		LOC109623020							CQUJHB017040	
N3.HOG0010428	OG0009329	n0		LOC134286225, LOC134286128, LOC134290254, LOC134292131, LOC134292228, LOC115254316							CQUJHB001964, CQUJHB007251, CQUJHB004549	
N3.HOG0010429	OG0009330	n0		LOC115255318, LOC134284752, LOC134291275, LOC134291094, LOC134286668, LOC134290897, LOC134290389, LOC134288184, LOC134290033								
N3.HOG0010430	OG0009331	n0		LOC134291715, LOC134284541, LOC134290173, LOC134290178, LOC134286354, LOC115266180, LOC115257830, LOC134289527, LOC134286885								
N3.HOG0010431	OG0009332	n0		LOC134290994, LOC134290273, LOC115259947, LOC134289278							CQUJHB008632, CQUJHB014141, CQUJHB007580, CQUJHB013631, CQUJHB009875	
N3.HOG0010432	OG0009333	n1		LOC134290882								
N3.HOG0010433	OG0009333	n2		LOC134288905, LOC115261124, LOC134290134, LOC134292209								
N3.HOG0010434	OG0009334	n0		LOC115262247							CQUJHB006752	
N3.HOG0010435	OG0009335	n2		LOC134287856								
N3.HOG0010436	OG0009335	n4		LOC115264249, LOC134284075								
N3.HOG0010437	OG0009335	n6		LOC134287847, LOC134283962, LOC134283958								
N3.HOG0010438	OG0009336	n0		LOC115265463							CQUJHB014619	
N3.HOG0010439	OG0009337	n0		LOC115267424							CQUJHB004820	
N3.HOG0010440	OG0009338	n0		LOC134291016, LOC115267433, LOC134286964, LOC115267912							CQUJHB010228, CQUJHB000824, CQUJHB011733, CQUJHB014282, CQUJHB016292	
N3.HOG0010441	OG0009339	n0		LOC134291642, LOC134291836, LOC134284962, LOC134286365, LOC134284104, LOC134284106, LOC134284955							CQUJHB011648	
N3.HOG0010442	OG0009340	n0		LOC134288357, LOC134288544, LOC134285991, LOC134290814, LOC134291536, LOC134285536, LOC134284163, LOC134289458, LOC134288949								
N3.HOG0010443	OG0009341	n0		LOC134291081, LOC134290852, LOC134288721, LOC134284216, LOC134290451, LOC134290533, LOC134292212, LOC134286220, LOC134286675								
N3.HOG0010444	OG0009342	n0		LOC134284465							CQUJHB000908	
N3.HOG0010445	OG0009343	n0		LOC134285143								
N3.HOG0010446	OG0009344	n0		LOC134290753, LOC134286698, LOC134285307, LOC134292006, LOC134291574, LOC134286401, LOC134291034, LOC134290361, LOC134286902								
N3.HOG0010447	OG0009345	n0		LOC134287030, LOC134289295, LOC134290937, LOC134286778, LOC134288917, LOC134285654, LOC134290309, LOC134290120, LOC134286402								
N3.HOG0010448	OG0009346	n0		LOC134285999, LOC134286928, LOC134286956, LOC134286984, LOC134290789, LOC134286462, LOC134286872, LOC134290954, LOC134290790								
N3.HOG0010449	OG0009347	n0		LOC134290030, LOC134290842, LOC134290841, LOC134291109, LOC134290722, LOC134287866, LOC134286226, LOC134286107, LOC134286310								
N3.HOG0010450	OG0009348	n0		LOC134286517, LOC134288656, LOC134288239, LOC134286247, LOC134289830, LOC134290591							CQUJHB004369, CQUJHB013749, CQUJHB018260	
N3.HOG0010451	OG0009349	n0		LOC134289057, LOC134286688, LOC134288102, LOC134290483, LOC134289557, LOC134290406, LOC134290616, LOC134286588, LOC134286547								
N3.HOG0010452	OG0009350	n2		LOC134290723								
N3.HOG0010453	OG0009350	n3		LOC134289484								
N3.HOG0010454	OG0009351	n0		LOC134290220							CQUJHB004111, CQUJHB006050, CQUJHB012169, CQUJHB009282, CQUJHB004424, CQUJHB017014, CQUJHB003735, CQUJHB003837	
N3.HOG0010455	OG0009352	n0		LOC134291576							CQUJHB005473, CQUJHB014323	
N3.HOG0010456	OG0009354	n0									CQUJHB005059	
N3.HOG0010457	OG0009355	n0									CQUJHB008864	
N3.HOG0010458	OG0009364	n0									CQUJHB014838	
N3.HOG0010459	OG0009367	n0									CQUJHB004361	
N3.HOG0010460	OG0009374	n0									CQUJHB007685, CQUJHB002004, CQUJHB005759, CQUJHB007501, CQUJHB010140, CQUJHB004616, CQUJHB006159, CQUJHB000096, CQUJHB012218	
N3.HOG0010461	OG0009375	n0									CQUJHB017892, CQUJHB004713, CQUJHB015578, CQUJHB014501, CQUJHB009424, CQUJHB011267, CQUJHB004170, CQUJHB016981, CQUJHB000412	
N3.HOG0010462	OG0009376	n0									CQUJHB007709, CQUJHB004668, CQUJHB014490, CQUJHB008984, CQUJHB015163, CQUJHB014656, CQUJHB006089, CQUJHB000500, CQUJHB007814	
N3.HOG0010463	OG0009377	n0									CQUJHB003619, CQUJHB000655, CQUJHB010867, CQUJHB018049, CQUJHB013060, CQUJHB006841, CQUJHB015295, CQUJHB009562, CQUJHB006961	
N3.HOG0010464	OG0009378	n0									CQUJHB010040, CQUJHB007390, CQUJHB014081, CQUJHB003175, CQUJHB003147, CQUJHB013764, CQUJHB020307, CQUJHB001085, CQUJHB020370	
N3.HOG0010465	OG0009379	n0									CQUJHB011248, CQUJHB005137, CQUJHB001505, CQUJHB003747, CQUJHB003061, CQUJHB001199, CQUJHB004197, CQUJHB002978, CQUJHB002290	
N3.HOG0010466	OG0009380	n0									CQUJHB011026, CQUJHB010416, CQUJHB004079, CQUJHB009519, CQUJHB004607, CQUJHB015093, CQUJHB011499, CQUJHB018188, CQUJHB018262	
N3.HOG0010467	OG0009381	n0									CQUJHB008149	
N3.HOG0010468	OG0009387	n0	AAEL000021	LOC109415485							CQUJHB001483	
N3.HOG0010469	OG0009388	n0	AAEL000026	LOC109416755							CQUJHB009688	
N3.HOG0010470	OG0009389	n0	AAEL000101	LOC109621631							CQUJHB002249	
N3.HOG0010471	OG0009390	n0	AAEL000163	LOC109423378							CQUJHB006923	
N3.HOG0010472	OG0009391	n0	AAEL000166	LOC109409549							CQUJHB017806	
N3.HOG0010473	OG0009392	n0	AAEL000172	LOC109400448							CQUJHB012519	
N3.HOG0010474	OG0009393	n0	AAEL000196	LOC109405386								
N3.HOG0010475	OG0009394	n0	AAEL000219	LOC109424954							CQUJHB013340	
N3.HOG0010476	OG0009395	n0	AAEL000238	LOC115253681							CQUJHB002975	
N3.HOG0010477	OG0009396	n0	AAEL000251	LOC109413217							CQUJHB001133	
N3.HOG0010478	OG0009397	n0	AAEL000281	LOC115265307							CQUJHB011108	
N3.HOG0010479	OG0009398	n0	AAEL000292	LOC134290057								
N3.HOG0010480	OG0009399	n0	AAEL000311	LOC115264418							CQUJHB004248	
N3.HOG0010481	OG0009400	n0	AAEL000431								CQUJHB014294	
N3.HOG0010482	OG0009401	n0	AAEL000436	LOC109427223							CQUJHB010839	
N3.HOG0010483	OG0009402	n0	AAEL000459, AAEL021314	LOC115261426							CQUJHB006816	
N3.HOG0010484	OG0009403	n0	AAEL000469	LOC109411608							CQUJHB001467	
N3.HOG0010485	OG0009404	n0	AAEL000495	LOC109401758							CQUJHB006613	
N3.HOG0010486	OG0009405	n0	AAEL000542	LOC109621484								
N3.HOG0010487	OG0009406	n0	AAEL000561	LOC109407693							CQUJHB004932	
N3.HOG0010488	OG0009407	n0	AAEL000566	LOC109421750							CQUJHB008248	
N3.HOG0010489	OG0009408	n0	AAEL000585	LOC109421758							CQUJHB001826	
N3.HOG0010490	OG0009409	n0	AAEL000626	LOC109406346								
N3.HOG0010491	OG0009410	n0	AAEL000645	LOC109425900							CQUJHB001840	
N3.HOG0010492	OG0009411	n0	AAEL000649	LOC109426024							CQUJHB000837	
N3.HOG0010493	OG0009412	n0	AAEL000679	LOC109429927							CQUJHB004497	
N3.HOG0010494	OG0009413	n0	AAEL000683	LOC109429890							CQUJHB001045	
N3.HOG0010495	OG0009414	n0	AAEL000687	LOC109429550							CQUJHB005565	
N3.HOG0010496	OG0009415	n0	AAEL000713	LOC109429541							CQUJHB001014	
N3.HOG0010497	OG0009416	n0	AAEL000809	LOC109622067							CQUJHB012875	
N3.HOG0010498	OG0009417	n0	AAEL000836	LOC109426489							CQUJHB001777	
N3.HOG0010499	OG0009418	n0	AAEL000857	LOC115267810								
N3.HOG0010500	OG0009419	n0	AAEL000941	LOC109622277							CQUJHB002026	
N3.HOG0010501	OG0009420	n0	AAEL000943	LOC109403348							CQUJHB015001	
N3.HOG0010502	OG0009421	n0	AAEL001073, AAEL001091									
N3.HOG0010503	OG0009422	n0	AAEL001080	LOC109428430							CQUJHB012433	
N3.HOG0010504	OG0009423	n0	AAEL001092									
N3.HOG0010505	OG0009424	n0	AAEL001134	LOC115262194							CQUJHB006072	
N3.HOG0010506	OG0009425	n0	AAEL001140	LOC109407564							CQUJHB000310	
N3.HOG0010507	OG0009426	n0	AAEL001202	LOC109407335							CQUJHB008642	
N3.HOG0010508	OG0009427	n0	AAEL001250	LOC109430792							CQUJHB012248	
N3.HOG0010509	OG0009428	n1	AAEL001287	LOC109429636							CQUJHB016167	
N3.HOG0010510	OG0009428	n3	AAEL001306	LOC109429637							CQUJHB002678, CQUJHB009264, CQUJHB005171	
N3.HOG0010511	OG0009429	n0	AAEL001314	LOC109414924							CQUJHB018243	
N3.HOG0010512	OG0009430	n0	AAEL001328	LOC109418958							CQUJHB009405	
N3.HOG0010513	OG0009431	n0	AAEL001420	LOC109413015							CQUJHB014576	
N3.HOG0010514	OG0009432	n0	AAEL001515	LOC109422403							CQUJHB016984	
N3.HOG0010515	OG0009433	n0	AAEL001564	LOC109408557							CQUJHB018279	
N3.HOG0010516	OG0009434	n0	AAEL001568	LOC109423361							CQUJHB004793	
N3.HOG0010517	OG0009435	n0	AAEL001569								CQUJHB003483	
N3.HOG0010518	OG0009436	n0	AAEL001577	LOC109408350							CQUJHB008246	
N3.HOG0010519	OG0009437	n0	AAEL001587	LOC109431579							CQUJHB003338	
N3.HOG0010520	OG0009438	n0	AAEL001607	LOC109427680								
N3.HOG0010521	OG0009439	n0	AAEL001631	LOC109431400							CQUJHB017325	
N3.HOG0010522	OG0009440	n0	AAEL001639	LOC109408126							CQUJHB014355	
N3.HOG0010523	OG0009441	n0	AAEL001644	LOC109408121							CQUJHB015155	
N3.HOG0010524	OG0009442	n0	AAEL001666	LOC109419060							CQUJHB002788	
N3.HOG0010525	OG0009443	n0	AAEL001685	LOC115265693							CQUJHB014952	
N3.HOG0010526	OG0009444	n0	AAEL001690	LOC109426670							CQUJHB013668	
N3.HOG0010527	OG0009445	n0	AAEL001705	LOC109426651							CQUJHB001791	
N3.HOG0010528	OG0009446	n0	AAEL001730	LOC109415860							CQUJHB006234	
N3.HOG0010529	OG0009447	n0	AAEL001789	LOC109431726							CQUJHB010726	
N3.HOG0010530	OG0009448	n0	AAEL001826	LOC109407727							CQUJHB011825	
N3.HOG0010531	OG0009449	n0	AAEL001838	LOC109433084							CQUJHB008673	
N3.HOG0010532	OG0009450	n0	AAEL001891	LOC109427907							CQUJHB001374	
