HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N2.HOG0010146	OG0009092	n0			ADIR003216	AFUN2_001005	AGAP004008	AMIN002816		ASTEI20_038650		
N2.HOG0010147	OG0009093	n0			ADIR015905	AFUN2_002050	AGAP029357		ASIC003791	ASTEI20_035686		
N2.HOG0010148	OG0009094	n0			ADIR011595	AFUN2_006485	AGAP029151	AMIN007009	ASIC003405	ASTEI20_044915		
N2.HOG0010149	OG0009095	n0			ADIR006486	AFUN2_005395	AGAP003160	AMIN002771		ASTEI20_038926		
N2.HOG0010150	OG0009096	n0				AFUN2_010334	AGAP010542	AMIN001278	ASIC015459	ASTEI20_044676		
N2.HOG0010151	OG0009097	n0			ADIR009071	AFUN2_010402	AGAP004667	AMIN000120	ASIC010883	ASTEI20_044878		
N2.HOG0010152	OG0009098	n0			ADIR003114	AFUN2_007641	AGAP003010	AMIN003718		ASTEI20_040120		
N2.HOG0010153	OG0009099	n0			ADIR011723	AFUN2_009145	AGAP010520	AMIN001268	ASIC015607	ASTEI20_039152		
N2.HOG0010154	OG0009100	n0			ADIR011014	AFUN2_002018	AGAP013715	AMIN006270	ASIC016227	ASTEI20_041439		
N2.HOG0010155	OG0009101	n0			ADIR015890	AFUN2_000872	AGAP009206	AMIN016021	ASIC020779	ASTEI20_042965		
N2.HOG0010156	OG0009102	n0			ADIR000249	AFUN2_010750	AGAP011472	AMIN009014	ASIC015485	ASTEI20_038966		
N2.HOG0010157	OG0009103	n0			ADIR010609	AFUN2_002209	AGAP004462	AMIN004843		ASTEI20_033742		
N2.HOG0010158	OG0009104	n0			ADIR005191	AFUN2_002821	AGAP000786	AMIN002018	ASIC006794	ASTEI20_033879		
N2.HOG0010159	OG0009105	n0			ADIR015874	AFUN2_004770	AGAP003712	AMIN004716	ASIC020926	ASTEI20_037040		
N2.HOG0010160	OG0009106	n0			ADIR005504	AFUN2_011083	AGAP013374	AMIN004103		ASTEI20_042462		
N2.HOG0010161	OG0009107	n0				AFUN2_002032	AGAP011973	AMIN004392	ASIC014815	ASTEI20_044908		
N2.HOG0010162	OG0009108	n0			ADIR014198	AFUN2_010257	AGAP028166		ASIC003961	ASTEI20_044967		
N2.HOG0010163	OG0009109	n0			ADIR002376	AFUN2_004785		AMIN005369	ASIC017124	ASTEI20_043650		
N2.HOG0010164	OG0009110	n0			ADIR002551	AFUN2_002917	AGAP003748	AMIN002944		ASTEI20_040325		
N2.HOG0010165	OG0009111	n0			ADIR009924	AFUN2_012275	AGAP001361	AMIN004510		ASTEI20_033008		
N2.HOG0010166	OG0009112	n0			ADIR004035	AFUN2_008272	AGAP010222	AMIN001169		ASTEI20_035856		
N2.HOG0010167	OG0009113	n0			ADIR002548	AFUN2_005082	AGAP028485	AMIN002941		ASTEI20_045653		
N2.HOG0010168	OG0009114	n0			ADIR007653		AGAP029187	AMIN007906	ASIC001042, ASIC001041	ASTEI20_045047		
N2.HOG0010169	OG0009115	n0			ADIR010620	AFUN2_004659	AGAP013508	AMIN004833		ASTEI20_043972		
N2.HOG0010170	OG0009116	n0			ADIR003675		AGAP006706	AMIN010124	ASIC019172	ASTEI20_032326		
N2.HOG0010171	OG0009118	n0				AFUN2_003700	AGAP009404, AGAP028209	AMIN001802	ASIC006593	ASTEI20_044876		
N2.HOG0010172	OG0009119	n0			ADIR004550	AFUN2_009629	AGAP002379	AMIN004675	ASIC011951	ASTEI20_042662		
N2.HOG0010173	OG0009120	n0			ADIR007827	AFUN2_010089	AGAP005793	AMIN011131	ASIC016271	ASTEI20_039847		
N2.HOG0010174	OG0009121	n0			ADIR008755	AFUN2_012927	AGAP005093	AMIN007589	ASIC018643	ASTEI20_037064		
N2.HOG0010175	OG0009122	n0			ADIR005707	AFUN2_009773	AGAP010416	AMIN004971	ASIC002171	ASTEI20_032644		
N2.HOG0010176	OG0009123	n0			ADIR011380	AFUN2_007211	AGAP008833	AMIN001589		ASTEI20_037815		
N2.HOG0010177	OG0009124	n0			ADIR011149	AFUN2_003952	AGAP008397	AMIN005913	ASIC017558	ASTEI20_037649		
N2.HOG0010178	OG0009125	n0			ADIR004872	AFUN2_006610	AGAP029621	AMIN001441	ASIC016020	ASTEI20_040490		
N2.HOG0010179	OG0009126	n0			ADIR003642	AFUN2_014287	AGAP028400	AMIN010095	ASIC019095	ASTEI20_040567		
N2.HOG0010180	OG0009127	n0			ADIR003680	AFUN2_014150	AGAP006701	AMIN010129	ASIC019181	ASTEI20_032413		
N2.HOG0010181	OG0009128	n0			ADIR009916	AFUN2_007861	AGAP002741	AMIN003572		ASTEI20_045873		
N2.HOG0010182	OG0009129	n0			ADIR005781	AFUN2_005541	AGAP029439	AMIN005318	ASIC005367	ASTEI20_035323		
N2.HOG0010183	OG0009130	n0			ADIR005100	AFUN2_004513	AGAP009759	AMIN009498		ASTEI20_042713		
N2.HOG0010184	OG0009131	n0			ADIR005128	AFUN2_013949	AGAP009789	AMIN009523	ASIC017223	ASTEI20_036536		
N2.HOG0010185	OG0009132	n0			ADIR011430	AFUN2_013557	AGAP008937	AMIN009380	ASIC012059	ASTEI20_035535		
N2.HOG0010186	OG0009134	n0			ADIR003221	AFUN2_005389	AGAP004000	AMIN002821		ASTEI20_038996		
N2.HOG0010187	OG0009135	n0			ADIR007705	AFUN2_002608	AGAP006267	AMIN008058		ASTEI20_031961		
N2.HOG0010188	OG0009136	n0			ADIR001145	AFUN2_011644	AGAP000369	AMIN005677		ASTEI20_044750		
N2.HOG0010189	OG0009137	n0			ADIR001227	AFUN2_003949	AGAP000345	AMIN005497	ASIC006803	ASTEI20_040532		
N2.HOG0010190	OG0009138	n0			ADIR001049	AFUN2_013924	AGAP000535	AMIN005283	ASIC010244	ASTEI20_041672		
N2.HOG0010191	OG0009139	n0			ADIR000911	AFUN2_006478	AGAP000996	AMIN005402	ASIC004349	ASTEI20_040469		
N2.HOG0010192	OG0009140	n0			ADIR014793	AFUN2_014259	AGAP004714	AMIN007475	ASIC011839	ASTEI20_039780		
N2.HOG0010193	OG0009141	n0			ADIR003447	AFUN2_005761	AGAP002880		ASIC015265	ASTEI20_043334		
N2.HOG0010194	OG0009142	n0			ADIR007761	AFUN2_004200	AGAP005859	AMIN011199	ASIC016866	ASTEI20_034744		
N2.HOG0010195	OG0009143	n0			ADIR009231	AFUN2_006432	AGAP004879	AMIN011660	ASIC018586	ASTEI20_040874		
N2.HOG0010196	OG0009144	n0			ADIR007509	AFUN2_011569	AGAP005946	AMIN010984		ASTEI20_037096		
N2.HOG0010197	OG0009145	n0			ADIR004596	AFUN2_001651	AGAP000759		ASIC007606	ASTEI20_046003		
N2.HOG0010198	OG0009146	n0			ADIR015777	AFUN2_001638	AGAP002050	AMIN003357	ASIC004100	ASTEI20_045035		
N2.HOG0010199	OG0009147	n0			ADIR008914	AFUN2_006025	AGAP028473	AMIN000146	ASIC010106	ASTEI20_044828		
N2.HOG0010200	OG0009148	n0			ADIR010360	AFUN2_009127	AGAP001736	AMIN015876	ASIC011132	ASTEI20_040127		
N2.HOG0010201	OG0009149	n0			ADIR008317	AFUN2_010398	AGAP029087	AMIN000929	ASIC020030	ASTEI20_040892		
N2.HOG0010202	OG0009150	n0			ADIR001469	AFUN2_001416	AGAP013022	AMIN001987		ASTEI20_031201		
N2.HOG0010203	OG0009153	n0			ADIR011072	AFUN2_000404	AGAP008314		ASIC015746	ASTEI20_044132		
N2.HOG0010204	OG0009154	n0			ADIR003878	AFUN2_013318	AGAP006125		ASIC009886	ASTEI20_036306		
N2.HOG0010205	OG0009155	n0			ADIR005705	AFUN2_013569	AGAP010413	AMIN004969		ASTEI20_042815		
N2.HOG0010206	OG0009156	n0			ADIR001113	AFUN2_005851	AGAP029604	AMIN005425	ASIC020356	ASTEI20_031228		
N2.HOG0010207	OG0009157	n0			ADIR002205	AFUN2_003347	AGAP011771	AMIN004283	ASIC018327	ASTEI20_037147		
N2.HOG0010208	OG0009158	n0			ADIR004633	AFUN2_003845	AGAP000119	AMIN005083	ASIC017149	ASTEI20_031607		
N2.HOG0010209	OG0009159	n0			ADIR005024	AFUN2_003528	AGAP008977	AMIN009419	ASIC012026	ASTEI20_044746		
N2.HOG0010210	OG0009160	n0			ADIR002960	AFUN2_007681	AGAP004130	AMIN000965	ASIC006129	ASTEI20_040529		
N2.HOG0010211	OG0009161	n0			ADIR001936	AFUN2_003928	AGAP011935	AMIN008611	ASIC018064	ASTEI20_038844		
N2.HOG0010212	OG0009162	n0			ADIR009132	AFUN2_009060	AGAP004730	AMIN007456	ASIC011298	ASTEI20_044928		
N2.HOG0010213	OG0009163	n0				AFUN2_000479	AGAP001322	AMIN016242	ASIC008362	ASTEI20_034874		
N2.HOG0010214	OG0009164	n0			ADIR000233	AFUN2_000766	AGAP011440	AMIN008987	ASIC015522	ASTEI20_039061		
N2.HOG0010215	OG0009165	n0			ADIR001394	AFUN2_004750	AGAP000457	AMIN005600	ASIC006234	ASTEI20_035408		
N2.HOG0010216	OG0009166	n0				AFUN2_012380	AGAP005522	AMIN015671	ASIC011070	ASTEI20_031091		
N2.HOG0010217	OG0009167	n0			ADIR011519	AFUN2_009369	AGAP004831	AMIN011616	ASIC014921	ASTEI20_034536		
N2.HOG0010218	OG0009168	n0			ADIR004513	AFUN2_012507	AGAP010960	AMIN009247	ASIC020888	ASTEI20_045577		
N2.HOG0010219	OG0009169	n0			ADIR006685	AFUN2_006677	AGAP002321	AMIN004602		ASTEI20_044729		
N2.HOG0010220	OG0009170	n0			ADIR004938	AFUN2_006046	AGAP008735	AMIN001374	ASIC006546	ASTEI20_031733		
N2.HOG0010221	OG0009171	n0			ADIR004818	AFUN2_010599	AGAP009641	AMIN001497	ASIC017248	ASTEI20_039564		
N2.HOG0010222	OG0009172	n0			ADIR005391	AFUN2_004786	AGAP004331	AMIN004728		ASTEI20_040782		
N2.HOG0010223	OG0009173	n0			ADIR003530	AFUN2_000585	AGAP013343	AMIN000794	ASIC004198	ASTEI20_044174		
N2.HOG0010224	OG0009174	n0			ADIR007251	AFUN2_010271	AGAP007439	AMIN010459	ASIC019749	ASTEI20_042858		
N2.HOG0010225	OG0009176	n0			ADIR007636	AFUN2_007549	AGAP006480	AMIN007887		ASTEI20_045671		
N2.HOG0010226	OG0009177	n0			ADIR010457	AFUN2_010426	AGAP001643	AMIN003452	ASIC004398	ASTEI20_040389		
N2.HOG0010227	OG0009178	n0			ADIR001695	AFUN2_014110	AGAP028438	AMIN011392		ASTEI20_036754		
N2.HOG0010228	OG0009179	n0			ADIR006399	AFUN2_009105	AGAP002442	AMIN002708	ASIC009108	ASTEI20_031686		
N2.HOG0010229	OG0009180	n0			ADIR004300	AFUN2_006969	AGAP006871	AMIN007644		ASTEI20_041162		
N2.HOG0010230	OG0009181	n0							ASIC001275			
N2.HOG0010231	OG0009182	n0			ADIR007652	AFUN2_010464	AGAP006465	AMIN007904	ASIC001043	ASTEI20_044843		
N2.HOG0010232	OG0009183	n0			ADIR009185	AFUN2_010548	AGAP004787	AMIN008129	ASIC014971	ASTEI20_035784		
N2.HOG0010233	OG0009184	n0			ADIR003734	AFUN2_000439	AGAP029370			ASTEI20_034389		
N2.HOG0010234	OG0009185	n0			ADIR002806	AFUN2_005866	AGAP003241	AMIN000387		ASTEI20_045956		
N2.HOG0010235	OG0009186	n0			ADIR010190	AFUN2_002900	AGAP002658	AMIN003644	ASIC013981	ASTEI20_032521		
N2.HOG0010236	OG0009187	n0			ADIR007647	AFUN2_001773	AGAP006470	AMIN007899	ASIC000284	ASTEI20_046021		
N2.HOG0010237	OG0009188	n0			ADIR009435	AFUN2_010263	AGAP008855	AMIN001612	ASIC010696	ASTEI20_043884		
N2.HOG0010238	OG0009189	n0			ADIR001831, ADIR001832	AFUN2_013137	AGAP011681		ASIC005055	ASTEI20_034615		
N2.HOG0010239	OG0009190	n0			ADIR006095	AFUN2_002812	AGAP009407	AMIN001805		ASTEI20_044636		
N2.HOG0010240	OG0009191	n0			ADIR004224	AFUN2_003600	AGAP006947	AMIN007719	ASIC016795	ASTEI20_039053		
N2.HOG0010241	OG0009192	n0			ADIR006410		AGAP002453	AMIN002725		ASTEI20_042396, ASTEI20_033896		
N2.HOG0010242	OG0009193	n0			ADIR003956	AFUN2_005186	AGAP000382	AMIN005668	ASIC009717	ASTEI20_035303		
N2.HOG0010243	OG0009194	n0			ADIR006047	AFUN2_008387	AGAP009480	AMIN001855	ASIC007298	ASTEI20_041009		
N2.HOG0010244	OG0009195	n0				AFUN2_007478, AFUN2_011919, AFUN2_001737				ASTEI20_038095		
N2.HOG0010245	OG0009196	n0			ADIR010359	AFUN2_003583	AGAP029583	AMIN015768	ASIC011139	ASTEI20_031224		
N2.HOG0010246	OG0009197	n0			ADIR007637	AFUN2_009047	AGAP006479	AMIN007888		ASTEI20_032433		
N2.HOG0010247	OG0009198	n0			ADIR006961	AFUN2_001366	AGAP006259	AMIN008070	ASIC016129	ASTEI20_041937		
N2.HOG0010248	OG0009199	n0			ADIR007114	AFUN2_008057	AGAP007607	AMIN010247		ASTEI20_037945		
N2.HOG0010249	OG0009200	n0			ADIR002798	AFUN2_003394	AGAP013184	AMIN000380	ASIC009219	ASTEI20_038780		
N2.HOG0010250	OG0009201	n0			ADIR006850	AFUN2_013347	AGAP004580	AMIN004945	ASIC013431	ASTEI20_043077		
N2.HOG0010251	OG0009202	n0			ADIR008864	AFUN2_001584	AGAP029360	AMIN010015	ASIC012389	ASTEI20_036480		
N2.HOG0010252	OG0009203	n0				AFUN2_012524	AGAP028066	AMIN001041	ASIC010831	ASTEI20_034605		
N2.HOG0010253	OG0009204	n0				AFUN2_008014		AMIN000036, AMIN000035	ASIC014276	ASTEI20_040598		
N2.HOG0010254	OG0009205	n0			ADIR003463	AFUN2_004477	AGAP002852	AMIN003228	ASIC005653	ASTEI20_034029		
N2.HOG0010255	OG0009206	n0			ADIR004288	AFUN2_001297	AGAP006884	AMIN007657	ASIC013703	ASTEI20_033804		
N2.HOG0010256	OG0009207	n0			ADIR008703	AFUN2_002267	AGAP005525	AMIN010849	ASIC011065	ASTEI20_040640		
N2.HOG0010257	OG0009208	n0			ADIR008221	AFUN2_011137	AGAP012658, AGAP007283	AMIN010577	ASIC007803	ASTEI20_034477		
N2.HOG0010258	OG0009209	n0			ADIR004272	AFUN2_003934	AGAP006900	AMIN007676		ASTEI20_038304		
N2.HOG0010259	OG0009210	n0				AFUN2_009898	AGAP010576		ASIC017931	ASTEI20_045283, ASTEI20_037763		
N2.HOG0010260	OG0009211	n0			ADIR000472	AFUN2_008994	AGAP012310	AMIN006865	ASIC018338	ASTEI20_032007		
N2.HOG0010261	OG0009212	n0			ADIR002064	AFUN2_010084	AGAP029056	AMIN004467	ASIC022176	ASTEI20_041801		
N2.HOG0010262	OG0009213	n0			ADIR002579	AFUN2_005014	AGAP002336	AMIN000207		ASTEI20_044557		
N2.HOG0010263	OG0009214	n0			ADIR007812	AFUN2_004615	AGAP005805	AMIN011146	ASIC016397	ASTEI20_036140		
N2.HOG0010264	OG0009215	n0			ADIR008468	AFUN2_004721			ASIC003276, ASIC003274	ASTEI20_035342		
N2.HOG0010265	OG0009216	n0			ADIR000632	AFUN2_010378	AGAP008442	AMIN009798	ASIC012112	ASTEI20_037297		
N2.HOG0010266	OG0009217	n0			ADIR001436	AFUN2_014758	AGAP000728	AMIN005172		ASTEI20_033451		
N2.HOG0010267	OG0009218	n0			ADIR001779	AFUN2_014186	AGAP028513	AMIN008420	ASIC004765	ASTEI20_033036		
N2.HOG0010268	OG0009219	n0				AFUN2_010387	AGAP003001	AMIN003710	ASIC002332	ASTEI20_035611		
N2.HOG0010269	OG0009220	n0				AFUN2_001132	AGAP003390		ASIC011338			
N2.HOG0010270	OG0009221	n0				AFUN2_009775, AFUN2_002650	AGAP010082, AGAP010085		ASIC012863	ASTEI20_033429		
N2.HOG0010271	OG0009222	n0			ADIR001535	AFUN2_001590	AGAP000898	AMIN001081		ASTEI20_038012		
N2.HOG0010272	OG0009223	n0			ADIR005450	AFUN2_011595	AGAP004397	AMIN004782		ASTEI20_041150		
N2.HOG0010273	OG0009224	n0			ADIR009929	AFUN2_008573	AGAP001319	AMIN016243		ASTEI20_045247		
N2.HOG0010274	OG0009225	n0			ADIR004926	AFUN2_013426	AGAP008745	AMIN001382	ASIC006565	ASTEI20_044545		
N2.HOG0010275	OG0009226	n0				AFUN2_011781	AGAP001051	AMIN005778	ASIC020304	ASTEI20_041464		
N2.HOG0010276	OG0009227	n0			ADIR010005	AFUN2_009274	AGAP001225	AMIN016249	ASIC011436	ASTEI20_044633		
N2.HOG0010277	OG0009228	n0			ADIR011180	AFUN2_006904	AGAP008242	AMIN006045	ASIC013157	ASTEI20_036673		
N2.HOG0010278	OG0009229	n0			ADIR001105	AFUN2_011778	AGAP000888	AMIN001939	ASIC007603	ASTEI20_032317		
N2.HOG0010279	OG0009230	n0				AFUN2_003219	AGAP003621	AMIN002792	ASIC009827	ASTEI20_041596		
N2.HOG0010280	OG0009231	n0			ADIR015727	AFUN2_008068	AGAP001008	AMIN016184	ASIC009373	ASTEI20_043547		
N2.HOG0010281	OG0009232	n0				AFUN2_002732	AGAP001091	AMIN005767	ASIC007694	ASTEI20_042635		
N2.HOG0010282	OG0009233	n0			ADIR006604	AFUN2_010244	AGAP004036	AMIN002605	ASIC008884	ASTEI20_040631		
N2.HOG0010283	OG0009234	n0			ADIR003414	AFUN2_014446	AGAP002936	AMIN003182	ASIC009414	ASTEI20_033044		
N2.HOG0010284	OG0009235	n0			ADIR008413	AFUN2_013401	AGAP003313	AMIN002837		ASTEI20_037273		
N2.HOG0010285	OG0009236	n0			ADIR004433	AFUN2_010992	AGAP028407	AMIN004912	ASIC021891	ASTEI20_039094		
N2.HOG0010286	OG0009237	n0				AFUN2_011977	AGAP012863, AGAP010433		ASIC011221	ASTEI20_042466		
N2.HOG0010287	OG0009238	n0			ADIR000312	AFUN2_005274	AGAP011524	AMIN009067		ASTEI20_040082		
N2.HOG0010288	OG0009239	n0			ADIR004097	AFUN2_004890	AGAP010283	AMIN001109		ASTEI20_033260		
N2.HOG0010289	OG0009240	n0			ADIR005304	AFUN2_005244	AGAP001998		ASIC004550	ASTEI20_039242		
N2.HOG0010290	OG0009241	n0			ADIR004017	AFUN2_006199	AGAP010203	AMIN015808	ASIC016204	ASTEI20_038900		
N2.HOG0010291	OG0009242	n0			ADIR003612		AGAP006773	AMIN010068	ASIC019671	ASTEI20_038322		
N2.HOG0010292	OG0009243	n0			ADIR000977	AFUN2_006981	AGAP007278	AMIN002135	ASIC005111	ASTEI20_044996		
N2.HOG0010293	OG0009244	n0			ADIR009518	AFUN2_008749	AGAP028543	AMIN006950	ASIC017982	ASTEI20_040461		
N2.HOG0010294	OG0009245	n0				AFUN2_013266	AGAP001045	AMIN001534	ASIC020673	ASTEI20_045113		
N2.HOG0010295	OG0009246	n0			ADIR001993	AFUN2_000673	AGAP028130	AMIN004397	ASIC014822	ASTEI20_034074		
N2.HOG0010296	OG0009247	n0			ADIR009913	AFUN2_003980	AGAP013298	AMIN003569	ASIC010655	ASTEI20_030806		
N2.HOG0010297	OG0009248	n0			ADIR010591	AFUN2_003216	AGAP028586	AMIN014359	ASIC008063	ASTEI20_039717		
N2.HOG0010298	OG0009249	n0			ADIR006805	AFUN2_009264	AGAP028054	AMIN001664	ASIC010777	ASTEI20_044394		
N2.HOG0010299	OG0009251	n0			ADIR001981	AFUN2_001284	AGAP011884	AMIN008571	ASIC018138	ASTEI20_034167		
N2.HOG0010300	OG0009252	n0			ADIR002335	AFUN2_009142	AGAP011836	AMIN004344		ASTEI20_035876		
N2.HOG0010301	OG0009253	n0			ADIR002938	AFUN2_007885	AGAP013446	AMIN003835	ASIC002728	ASTEI20_042690		
N2.HOG0010302	OG0009254	n0			ADIR003230	AFUN2_008850	AGAP003994	AMIN002828	ASIC013350	ASTEI20_042948		
N2.HOG0010303	OG0009255	n0			ADIR009585	AFUN2_002265	AGAP029738	AMIN009323	ASIC015363			
N2.HOG0010304	OG0009257	n0			ADIR008342	AFUN2_007733	AGAP003492	AMIN000900	ASIC003209	ASTEI20_045601		
N2.HOG0010305	OG0009258	n0			ADIR001269	AFUN2_012689	AGAP012975	AMIN005523	ASIC006196	ASTEI20_032498		
N2.HOG0010306	OG0009259	n0			ADIR008283	AFUN2_005755	AGAP003418	AMIN003859	ASIC011122	ASTEI20_033931		
N2.HOG0010307	OG0009260	n0			ADIR009300	AFUN2_010614	AGAP029107			ASTEI20_035288, ASTEI20_035974		
N2.HOG0010308	OG0009261	n0			ADIR008284	AFUN2_014307	AGAP013445	AMIN003858	ASIC011123	ASTEI20_043099		
N2.HOG0010309	OG0009262	n0			ADIR004611	AFUN2_011909	AGAP000205	AMIN002032		ASTEI20_032597		
N2.HOG0010310	OG0009263	n0			ADIR008642	AFUN2_012870	AGAP028210	AMIN011538	ASIC019217	ASTEI20_043058		
N2.HOG0010311	OG0009264	n0			ADIR004549	AFUN2_003387	AGAP002378	AMIN004676	ASIC011950	ASTEI20_037190		
N2.HOG0010312	OG0009265	n0			ADIR009066	AFUN2_007363	AGAP004665	AMIN000126		ASTEI20_035640		
N2.HOG0010313	OG0009266	n0				AFUN2_008719	AGAP013413	AMIN005325	ASIC003925	ASTEI20_041854		
N2.HOG0010314	OG0009267	n0			ADIR001454	AFUN2_010805	AGAP000303	AMIN001970	ASIC020399	ASTEI20_043947		
N2.HOG0010315	OG0009268	n0			ADIR000821	AFUN2_004618	AGAP000156	AMIN005441	ASIC017023	ASTEI20_046111		
N2.HOG0010316	OG0009269	n0			ADIR001604	AFUN2_010066	AGAP005005	AMIN011485	ASIC016517	ASTEI20_042751		
N2.HOG0010317	OG0009270	n0			ADIR004959	AFUN2_001289	AGAP028111	AMIN001025	ASIC008592	ASTEI20_034405		
N2.HOG0010318	OG0009271	n0			ADIR008432	AFUN2_014208	AGAP003329	AMIN002857	ASIC021023	ASTEI20_032356		
N2.HOG0010319	OG0009272	n0			ADIR010475	AFUN2_009706		AMIN003433	ASIC010932	ASTEI20_037822		
N2.HOG0010320	OG0009273	n0			ADIR003766	AFUN2_001312	AGAP005138	AMIN007301		ASTEI20_043281		
N2.HOG0010321	OG0009274	n0			ADIR011720	AFUN2_005376	AGAP010302	AMIN000057	ASIC013494	ASTEI20_044679		
N2.HOG0010322	OG0009275	n0			ADIR008359	AFUN2_011687	AGAP004440	AMIN004822		ASTEI20_036597		
N2.HOG0010323	OG0009276	n0			ADIR009356	AFUN2_013936	AGAP028573	AMIN006760	ASIC002623	ASTEI20_035524		
N2.HOG0010324	OG0009277	n0				AFUN2_003125	AGAP013339	AMIN002723	ASIC021090	ASTEI20_044639, ASTEI20_040609		
N2.HOG0010325	OG0009278	n0			ADIR002047	AFUN2_004242		AMIN008292	ASIC019356	ASTEI20_043594		
N2.HOG0010326	OG0009279	n0			ADIR010361	AFUN2_014161	AGAP001735	AMIN003543	ASIC011131	ASTEI20_044180		
N2.HOG0010327	OG0009280	n0					AGAP028129	AMIN014629		ASTEI20_040328		
N2.HOG0010328	OG0009281	n0			ADIR000949	AFUN2_010503	AGAP000687	AMIN005855	ASIC009482	ASTEI20_037239		
N2.HOG0010329	OG0009282	n0			ADIR001128	AFUN2_005040	AGAP000882	AMIN001944		ASTEI20_031089		
N2.HOG0010330	OG0009283	n0			ADIR004135	AFUN2_013018	AGAP029058	AMIN010615	ASIC016721	ASTEI20_044436		
N2.HOG0010331	OG0009284	n0			ADIR006943	AFUN2_003017	AGAP006242	AMIN008089	ASIC003014	ASTEI20_032998		
N2.HOG0010332	OG0009285	n0			ADIR015728	AFUN2_006295	AGAP029673	AMIN016185	ASIC009372	ASTEI20_033004		
N2.HOG0010333	OG0009286	n0			ADIR008234	AFUN2_010285	AGAP007256	AMIN010594		ASTEI20_041182		
N2.HOG0010334	OG0009287	n0			ADIR003148	AFUN2_003267	AGAP002981		ASIC005330	ASTEI20_031181		
N2.HOG0010335	OG0009288	n0			ADIR000995	AFUN2_006706	AGAP001493	AMIN005066	ASIC000980	ASTEI20_034267		
N2.HOG0010336	OG0009289	n0			ADIR010151	AFUN2_000788	AGAP013309	AMIN003610	ASIC001361	ASTEI20_043262		
N2.HOG0010337	OG0009290	n0			ADIR003310	AFUN2_013499	AGAP003108		ASIC005943	ASTEI20_035455		
N2.HOG0010338	OG0009291	n0			ADIR003354	AFUN2_000949	AGAP003933	AMIN000291	ASIC014736	ASTEI20_038585		
N2.HOG0010339	OG0009292	n0			ADIR010402	AFUN2_013150	AGAP013145	AMIN003502		ASTEI20_033190		
N2.HOG0010340	OG0009293	n0			ADIR003635	AFUN2_009280	AGAP006748	AMIN010089	ASIC019083	ASTEI20_039784		
N2.HOG0010341	OG0009294	n0			ADIR000596	AFUN2_006177	AGAP029402	AMIN006020		ASTEI20_043974		
N2.HOG0010342	OG0009295	n0			ADIR001732	AFUN2_003555	AGAP011118	AMIN008464		ASTEI20_036130		
N2.HOG0010343	OG0009296	n0			ADIR001495	AFUN2_003943	AGAP013506	AMIN005563	ASIC007656	ASTEI20_042634		
N2.HOG0010344	OG0009297	n0			ADIR007645	AFUN2_009084	AGAP006471	AMIN007897	ASIC000286	ASTEI20_034920		
N2.HOG0010345	OG0009298	n0			ADIR010799	AFUN2_011471	AGAP029293	AMIN009196	ASIC002812	ASTEI20_046178		
N2.HOG0010346	OG0009299	n0				AFUN2_002114	AGAP001873		ASIC008307	ASTEI20_039930		
N2.HOG0010347	OG0009300	n0			ADIR005020	AFUN2_011468	AGAP009661	AMIN001517	ASIC005711	ASTEI20_033360		
N2.HOG0010348	OG0009301	n0			ADIR011404	AFUN2_005776	AGAP008961	AMIN009406	ASIC020727	ASTEI20_035461		
N2.HOG0010349	OG0009302	n0			ADIR008057	AFUN2_007371	AGAP007107	AMIN011246	ASIC011032	ASTEI20_040045		
N2.HOG0010350	OG0009305	n0			ADIR006135	AFUN2_012366	AGAP009324	AMIN001754	ASIC006375	ASTEI20_039630		
N2.HOG0010351	OG0009306	n0			ADIR002493	AFUN2_000573	AGAP001790	AMIN000692	ASIC010056	ASTEI20_034476		
N2.HOG0010352	OG0009307	n0			ADIR001859	AFUN2_011896	AGAP011704	AMIN008757	ASIC015554	ASTEI20_043583		
N2.HOG0010353	OG0009308	n0			ADIR004075	AFUN2_005742	AGAP028651, AGAP010263	AMIN001129	ASIC013439	ASTEI20_044327		
N2.HOG0010354	OG0009309	n0			ADIR007226	AFUN2_004093	AGAP007483	AMIN010435	ASIC019789	ASTEI20_046065		
N2.HOG0010355	OG0009311	n0			ADIR003330	AFUN2_000452	AGAP003123	AMIN004659	ASIC013313	ASTEI20_041549		
N2.HOG0010356	OG0009313	n0			ADIR000897	AFUN2_000868	AGAP000657	AMIN005753	ASIC000596	ASTEI20_036612		
N2.HOG0010357	OG0009314	n0			ADIR003747		AGAP005340	AMIN007383		ASTEI20_045814, ASTEI20_039468		
N2.HOG0010358	OG0009315	n0			ADIR010222	AFUN2_004930	AGAP002633	AMIN003932	ASIC022243	ASTEI20_036732		
N2.HOG0010359	OG0009316	n0			ADIR008479	AFUN2_003615	AGAP004191	AMIN004161	ASIC007055	ASTEI20_037791		
N2.HOG0010360	OG0009317	n0			ADIR001564	AFUN2_014216	AGAP005192	AMIN007352	ASIC018978	ASTEI20_036071		
N2.HOG0010361	OG0009318	n0			ADIR014935	AFUN2_004055						
N2.HOG0010362	OG0009319	n0			ADIR008670	AFUN2_009248	AGAP005073	AMIN007601	ASIC018616	ASTEI20_039272		
